,gen,nevals
0,1,500
1,2,368
2,3,380
3,4,391
4,5,379
5,6,375
6,7,386
7,8,405
8,9,372
9,10,400
10,11,356
11,12,370
12,13,384
13,14,373
14,15,398
15,16,367
16,17,377
17,18,398
18,19,379
19,20,382
20,21,386
21,22,385
22,23,371
23,24,377
24,25,387
25,26,387
26,27,429
27,28,373
28,29,368
29,30,363
30,31,368
31,32,391
32,33,358
33,34,383
34,35,392
35,36,389
36,37,373
37,38,382
38,39,385
39,40,394
40,41,392
41,42,363
42,43,379
43,44,372
44,45,369
45,46,376
46,47,380
47,48,374
48,49,388
49,50,391
