,gen,nevals
0,1,500
1,2,357
2,3,371
3,4,357
4,5,373
5,6,365
6,7,392
7,8,380
8,9,364
9,10,389
10,11,389
11,12,380
12,13,388
13,14,383
14,15,362
15,16,371
16,17,390
17,18,394
18,19,390
19,20,390
20,21,405
21,22,388
22,23,373
23,24,393
24,25,370
25,26,379
26,27,388
27,28,388
28,29,380
29,30,370
30,31,366
31,32,387
32,33,375
33,34,359
34,35,401
35,36,391
36,37,378
37,38,375
38,39,392
39,40,368
40,41,396
41,42,383
42,43,380
43,44,392
44,45,394
45,46,367
46,47,379
47,48,376
48,49,389
49,50,388
