,gen,evals,avg,min,max,nevals
0,0,500.0,[0.30567857 0.74048421],[0. 0.],[1. 1.],
1,1,,[0.34857143 0.70033684],[0. 0.],[1. 1.],351.0
2,2,,[0.37058929 0.68126316],[0. 0.],[1. 1.],386.0
3,3,,[0.37760714 0.67258947],[0. 0.],[1. 1.],351.0
4,4,,[0.405375   0.65351579],[0. 0.],[1. 1.],403.0
5,5,,[0.39746429 0.65962105],[0. 0.],[1. 1.],370.0
6,6,,[0.41630357 0.64766316],[0. 0.],[1. 1.],368.0
7,7,,[0.43144643 0.63646316],[0. 0.],[1. 1.],361.0
8,8,,[0.43701786 0.62903158],[0. 0.],[1. 1.],382.0
9,9,,[0.44742857 0.61477895],[0. 0.],[1. 1.],400.0
10,10,,[0.45566071 0.6008    ],[0. 0.],[1. 1.],383.0
11,11,,[0.477125   0.58071579],[0. 0.],[1. 1.],370.0
12,12,,[0.48175    0.58052632],[0. 0.],[1. 1.],383.0
13,13,,[0.4745     0.58458947],[0. 0.],[1. 1.],372.0
14,14,,[0.47664286 0.57686316],[0. 0.],[1. 1.],365.0
15,15,,[0.47433929 0.58267368],[0. 0.],[1. 1.],380.0
16,16,,[0.49817857 0.56574737],[0. 0.],[1. 1.],376.0
17,17,,[0.49519643 0.57208421],[0. 0.],[1. 1.],369.0
18,18,,[0.497375   0.56498947],[0. 0.],[1. 1.],380.0
19,19,,[0.50467857 0.56050526],[0. 0.],[1. 1.],383.0
20,20,,[0.50421429 0.55814737],[0. 0.],[1. 1.],403.0
21,21,,[0.50994643 0.55486316],[0. 0.],[1. 1.],394.0
22,22,,[0.52403571 0.54469474],[0. 0.],[1. 1.],406.0
23,23,,[0.53275    0.53353684],[0. 0.],[1. 1.],393.0
24,24,,[0.53901786 0.52701053],[0. 0.],[1. 1.],372.0
25,25,,[0.547125   0.52235789],[0. 0.],[1. 1.],363.0
26,26,,[0.54889286 0.52652632],[0. 0.],[1. 1.],392.0
27,27,,[0.55421429 0.52665263],[0. 0.],[1. 1.],364.0
28,28,,[0.548125   0.53402105],[0. 0.],[1. 1.],404.0
29,29,,[0.54289286 0.53833684],[0. 0.],[1. 1.],384.0
30,30,,[0.52707143 0.55242105],[0. 0.],[1. 1.],357.0
