,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51479549 -0.06705725],[ 0.25131579 -0.06761364],[ 0.78345865 -0.06676119],
1,1,,[ 0.51678402 -0.06706619],[ 0.21654135 -0.06761364],[ 0.78345865 -0.0667677 ],370.0
2,2,,[ 0.51579633 -0.06708107],[ 0.21654135 -0.06760893],[ 0.78345865 -0.0667774 ],377.0
3,3,,[ 0.51440846 -0.06706878],[ 0.21654135 -0.06761364],[ 0.78345865 -0.0667774 ],369.0
4,4,,[ 0.51503929 -0.0670766 ],[ 0.21654135 -0.06755644],[ 0.78712406 -0.06679791],368.0
5,5,,[ 0.51945047 -0.06708221],[ 0.21654135 -0.06756156],[ 0.78712406 -0.06679182],359.0
6,6,,[ 0.52456673 -0.06708233],[ 0.22006579 -0.06758939],[ 0.78345865 -0.06678624],377.0
7,7,,[ 0.52513365 -0.06707536],[ 0.21654135 -0.06758939],[ 0.78345865 -0.06676119],385.0
8,8,,[ 0.52676664 -0.0670769 ],[ 0.21654135 -0.06756416],[ 0.78345865 -0.06676119],385.0
9,9,,[ 0.52682312 -0.06707897],[ 0.21654135 -0.0675655 ],[ 0.7681391  -0.06678702],370.0
10,10,,[ 0.52786419 -0.06707876],[ 0.21654135 -0.06756848],[ 0.78345865 -0.06678624],380.0
11,11,,[ 0.53071015 -0.06707788],[ 0.21654135 -0.06760893],[ 0.78345865 -0.0667677 ],399.0
12,12,,[ 0.52912509 -0.06707424],[ 0.21654135 -0.06756023],[ 0.78345865 -0.0667677 ],387.0
13,13,,[ 0.52946936 -0.06707602],[ 0.30014098 -0.06760893],[ 0.75761278 -0.0667677 ],380.0
14,14,,[ 0.52644577 -0.06708411],[ 0.28162594 -0.06761364],[ 0.75488722 -0.06680675],395.0
15,15,,[ 0.52748111 -0.06708013],[ 0.27462406 -0.06761364],[ 0.75488722 -0.06677938],392.0
16,16,,[ 0.52905855 -0.06707061],[ 0.27462406 -0.06756848],[ 0.75488722 -0.06678517],402.0
17,17,,[ 0.53132904 -0.06707986],[ 0.22866541 -0.06756848],[ 0.75488722 -0.06678517],371.0
18,18,,[ 0.53192895 -0.06707934],[ 0.22866541 -0.06760092],[ 0.75488722 -0.0667774 ],362.0
19,19,,[ 0.5319593  -0.06707926],[ 0.22866541 -0.06758673],[ 0.75488722 -0.0667774 ],387.0
20,20,,[ 0.53074821 -0.06708854],[ 0.26170113 -0.06758673],[ 0.75488722 -0.0667774 ],393.0
21,21,,[ 0.53148496 -0.06708534],[ 0.26170113 -0.06760092],[ 0.72697368 -0.06677938],375.0
22,22,,[ 0.52845141 -0.06707898],[ 0.26442669 -0.06758673],[ 0.72697368 -0.06678517],370.0
23,23,,[ 0.52853355 -0.06708092],[ 0.2475094  -0.06758673],[ 0.7443609  -0.06676119],377.0
24,24,,[ 0.52829483 -0.06707332],[ 0.2475094  -0.06761364],[ 0.7443609 -0.0667677],384.0
25,25,,[ 0.53343073 -0.06707207],[ 0.28162594 -0.06761364],[ 0.7443609 -0.0667774],381.0
26,26,,[ 0.53373346 -0.06707608],[ 0.28162594 -0.06761364],[ 0.7443609  -0.06678702],384.0
27,27,,[ 0.53166682 -0.06707738],[ 0.28162594 -0.06761364],[ 0.7443609 -0.0667677],386.0
28,28,,[ 0.53102942 -0.06707164],[ 0.26456767 -0.06758939],[ 0.7443609 -0.0667677],375.0
29,29,,[ 0.52809041 -0.06707426],[ 0.26456767 -0.06760893],[ 0.7443609 -0.0667677],370.0
30,30,,[ 0.52849511 -0.06708059],[ 0.26057331 -0.06760092],[ 0.77880639 -0.06677946],389.0
31,31,,[ 0.52592049 -0.06708976],[ 0.24924812 -0.06760092],[ 0.77880639 -0.06677938],396.0
32,32,,[ 0.52580019 -0.06708383],[ 0.25225564 -0.06760893],[ 0.7443609  -0.06679688],370.0
33,33,,[ 0.52562378 -0.06707491],[ 0.25225564 -0.06760893],[ 0.7443609  -0.06677493],377.0
34,34,,[ 0.52810479 -0.06707684],[ 0.25225564 -0.06760893],[ 0.78012218 -0.0667774 ],382.0
35,35,,[ 0.52498534 -0.06707137],[ 0.25225564 -0.06760092],[ 0.78345865 -0.06677493],367.0
36,36,,[ 0.52655799 -0.06707956],[ 0.25225564 -0.06760092],[ 0.78345865 -0.0667677 ],360.0
37,37,,[ 0.52863919 -0.06707468],[ 0.25225564 -0.06757499],[ 0.78345865 -0.06676119],387.0
38,38,,[ 0.52558929 -0.0670787 ],[ 0.25225564 -0.06761364],[ 0.78345865 -0.06677493],389.0
39,39,,[ 0.52577998 -0.06707563],[ 0.25225564 -0.06761364],[ 0.78345865 -0.06676119],402.0
40,40,,[ 0.52575761 -0.0670808 ],[ 0.25225564 -0.06755794],[ 0.78345865 -0.06676119],385.0
41,41,,[ 0.52611523 -0.06708038],[ 0.25225564 -0.0675655 ],[ 0.78599624 -0.06679521],390.0
42,42,,[ 0.52724229 -0.06707775],[ 0.25225564 -0.0675655 ],[ 0.78599624 -0.06679521],364.0
43,43,,[ 0.52560047 -0.06708132],[ 0.25225564 -0.06756848],[ 0.78599624 -0.06677938],395.0
