,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.55982857 -0.25934386],[ 0.24081633 -0.26593177],[ 0.84489796 -0.2537051 ],
1,1,,[ 0.55712653 -0.25770418],[ 0.22040816 -0.26430345],[ 0.84489796 -0.25372902],406.0
2,2,,[ 0.55857959 -0.25750882],[ 0.23265306 -0.26589368],[ 0.84489796 -0.25372902],376.0
3,3,,[ 0.55848163 -0.25748234],[ 0.2122449  -0.26430345],[ 0.84081633 -0.25573398],370.0
4,4,,[ 0.55909388 -0.25749839],[ 0.24081633 -0.2634174 ],[ 0.84081633 -0.25478114],383.0
5,5,,[ 0.5591102  -0.25743296],[ 0.22857143 -0.2634174 ],[ 0.84081633 -0.2537051 ],392.0
6,6,,[ 0.5627102  -0.25747793],[ 0.17959184 -0.26423921],[ 0.84081633 -0.25372902],381.0
7,7,,[ 0.56018776 -0.25746057],[ 0.22857143 -0.26344627],[ 0.84897959 -0.25394492],388.0
8,8,,[ 0.56254694 -0.25748007],[ 0.2        -0.26338135],[ 0.84897959 -0.2537051 ],388.0
9,9,,[ 0.56302857 -0.25758348],[ 0.2        -0.26589368],[ 0.85714286 -0.25570223],393.0
10,10,,[ 0.56117551 -0.25757128],[ 0.31020408 -0.26451244],[ 0.85306122 -0.25528269],389.0
11,11,,[ 0.56206531 -0.25756969],[ 0.28979592 -0.26451244],[ 0.85306122 -0.25533373],362.0
12,12,,[ 0.56057959 -0.25750582],[ 0.25306122 -0.26338453],[ 0.85306122 -0.25533373],366.0
13,13,,[ 0.56145306 -0.25745094],[ 0.28979592 -0.26453709],[ 0.82857143 -0.2537051 ],390.0
14,14,,[ 0.56334694 -0.25745514],[ 0.25306122 -0.26453709],[ 0.8244898  -0.25394492],375.0
15,15,,[ 0.56216327 -0.25741472],[ 0.26938776 -0.26593177],[ 0.82857143 -0.25541414],388.0
16,16,,[ 0.56636735 -0.25744104],[ 0.28163265 -0.26589368],[ 0.82857143 -0.2537051 ],394.0
17,17,,[ 0.56683265 -0.25750009],[ 0.27346939 -0.26342656],[ 0.82857143 -0.2537051 ],390.0
18,18,,[ 0.56106939 -0.25752339],[ 0.26122449 -0.26423921],[ 0.82857143 -0.2537051 ],370.0
19,19,,[ 0.5606449  -0.25743552],[ 0.19183673 -0.26423921],[ 0.82857143 -0.2537051 ],366.0
20,20,,[ 0.56002449 -0.25744516],[ 0.19183673 -0.26453709],[ 0.82857143 -0.2537051 ],382.0
21,21,,[ 0.56056327 -0.25741063],[ 0.1877551  -0.26363282],[ 0.82857143 -0.25539919],369.0
