,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.48752279 -0.31216469],[ 0.07240503 -0.33134024],[ 0.92182837 -0.29499889],
1,1,,[ 0.4879247  -0.31615446],[ 0.09579876 -0.32833749],[ 0.92182837 -0.29687299],395.0
2,2,,[ 0.4866861  -0.31671079],[ 0.09153397 -0.32833749],[ 0.91656237 -0.29581423],386.0
3,3,,[ 0.48367387 -0.31685887],[ 0.09579876 -0.32833749],[ 0.91656237 -0.30084511],393.0
4,4,,[ 0.49110836 -0.31684309],[ 0.09419104 -0.33134024],[ 0.91656237 -0.29687299],384.0
5,5,,[ 0.49969906 -0.31647001],[ 0.0691896  -0.32521367],[ 0.92044207 -0.29499889],377.0
6,6,,[ 0.49986616 -0.31686336],[ 0.0691896  -0.32600939],[ 0.92182837 -0.29850456],374.0
7,7,,[ 0.49720157 -0.31684352],[ 0.0691896  -0.32496678],[ 0.92182837 -0.29581423],361.0
8,8,,[ 0.50072719 -0.3164219 ],[ 0.07706452 -0.32705382],[ 0.89427576 -0.29603737],382.0
9,9,,[ 0.50103909 -0.31660283],[ 0.10478079 -0.32890061],[ 0.89244662 -0.29581423],412.0
10,10,,[ 0.49410218 -0.31687306],[ 0.07423417 -0.33134024],[ 0.89244662 -0.29603737],378.0
11,11,,[ 0.49511314 -0.31665052],[ 0.10672546 -0.33134024],[ 0.92182837 -0.29581423],378.0
12,12,,[ 0.4950924 -0.3169156],[ 0.10616709 -0.32705382],[ 0.92182837 -0.29603737],376.0
13,13,,[ 0.49844261 -0.31664557],[ 0.10672546 -0.32600939],[ 0.90076439 -0.2967253 ],379.0
14,14,,[ 0.49639941 -0.31684702],[ 0.10672546 -0.3248212 ],[ 0.90076439 -0.29530135],367.0
15,15,,[ 0.49109375 -0.3166745 ],[ 0.11992414 -0.32684598],[ 0.91007374 -0.29846324],400.0
16,16,,[ 0.49212715 -0.31662274],[ 0.11992414 -0.32833749],[ 0.91007374 -0.30162558],369.0
17,17,,[ 0.49547696 -0.3168854 ],[ 0.09141845 -0.33134024],[ 0.91007374 -0.298542  ],388.0
18,18,,[ 0.49368125 -0.3170717 ],[ 0.08737509 -0.32890061],[ 0.91007374 -0.30365275],381.0
19,19,,[ 0.49149171 -0.31674507],[ 0.08737509 -0.32890061],[ 0.91007374 -0.29527954],362.0
20,20,,[ 0.49610099 -0.31674674],[ 0.08737509 -0.32423028],[ 0.91007374 -0.29527954],386.0
21,21,,[ 0.49479306 -0.3164794 ],[ 0.07750736 -0.32600939],[ 0.91007374 -0.29527954],396.0
22,22,,[ 0.49436895 -0.31669158],[ 0.07750736 -0.32684598],[ 0.92415811 -0.29527954],383.0
23,23,,[ 0.48926474 -0.31697714],[ 0.07750736 -0.32684598],[ 0.91007374 -0.30224168],369.0
24,24,,[ 0.49022206 -0.31690225],[ 0.06575274 -0.3273787 ],[ 0.91007374 -0.29499889],392.0
25,25,,[ 0.49133107 -0.31697116],[ 0.07750736 -0.32624895],[ 0.91007374 -0.29527954],397.0
26,26,,[ 0.48824041 -0.31685421],[ 0.07750736 -0.33134024],[ 0.92820147 -0.29530135],354.0
27,27,,[ 0.48533448 -0.31674094],[ 0.07312706 -0.32833749],[ 0.92820147 -0.30043575],385.0
28,28,,[ 0.49341034 -0.31651479],[ 0.07750736 -0.32624895],[ 0.92820147 -0.29499889],393.0
29,29,,[ 0.49609433 -0.31656719],[ 0.06647477 -0.32560497],[ 0.92820147 -0.2983014 ],368.0
30,30,,[ 0.4995437  -0.31674564],[ 0.07523538 -0.32890061],[ 0.92820147 -0.29603737],365.0
31,31,,[ 0.50461263 -0.3167096 ],[ 0.07523538 -0.32505936],[ 0.92820147 -0.29603737],383.0
32,32,,[ 0.5049245  -0.31660819],[ 0.09735834 -0.32705382],[ 0.92820147 -0.29603737],390.0
33,33,,[ 0.50615209 -0.31660656],[ 0.12435258 -0.3273787 ],[ 0.91656237 -0.30015009],386.0
34,34,,[ 0.50636883 -0.3165298 ],[ 0.05887903 -0.32890061],[ 0.91656237 -0.29603737],372.0
35,35,,[ 0.50530379 -0.31666082],[ 0.09031134 -0.32582713],[ 0.91656237 -0.29499889],361.0
36,36,,[ 0.50574531 -0.31702087],[ 0.09269885 -0.3273787 ],[ 0.91085353 -0.29687299],387.0
37,37,,[ 0.50093533 -0.31684017],[ 0.07240503 -0.3273787 ],[ 0.91007374 -0.29581423],380.0
38,38,,[ 0.50561973 -0.31689468],[ 0.09269885 -0.3273787 ],[ 0.91007374 -0.29603737],368.0
39,39,,[ 0.50742269 -0.3169497 ],[ 0.09269885 -0.32890061],[ 0.9153975 -0.298542 ],367.0
40,40,,[ 0.49994742 -0.31666136],[ 0.0878757  -0.32600939],[ 0.91007374 -0.2967253 ],375.0
41,41,,[ 0.50284154 -0.31677716],[ 0.0878757  -0.32700227],[ 0.91007374 -0.29527954],368.0
42,42,,[ 0.50013511 -0.31659383],[ 0.0878757  -0.32689883],[ 0.94433641 -0.29726524],380.0
43,43,,[ 0.50594193 -0.31672457],[ 0.08122341 -0.33134024],[ 0.94433641 -0.29581423],373.0
44,44,,[ 0.50659684 -0.31680838],[ 0.08122341 -0.32890061],[ 0.94433641 -0.29581423],381.0
45,45,,[ 0.50454753 -0.31679162],[ 0.08122341 -0.32890061],[ 0.94433641 -0.29581423],363.0
46,46,,[ 0.50545642 -0.3169349 ],[ 0.05449872 -0.32890061],[ 0.94433641 -0.29865754],368.0
47,47,,[ 0.50500936 -0.31680491],[ 0.05449872 -0.33134024],[ 0.91007374 -0.29744818],377.0
48,48,,[ 0.50828536 -0.316801  ],[ 0.05449872 -0.32890061],[ 0.91007374 -0.29530135],382.0
49,49,,[ 0.51407994 -0.3168173 ],[ 0.07318482 -0.32890061],[ 0.91007374 -0.29530135],368.0
50,50,,[ 0.51186062 -0.3165925 ],[ 0.07511986 -0.32890061],[ 0.91007374 -0.29603737],354.0
