,gen,nevals
0,1,500
1,2,397
2,3,372
3,4,394
4,5,371
5,6,374
6,7,377
7,8,379
8,9,383
9,10,389
10,11,374
11,12,372
12,13,378
13,14,390
14,15,378
15,16,392
16,17,393
17,18,386
18,19,365
19,20,388
20,21,382
21,22,397
22,23,373
23,24,381
24,25,355
25,26,400
26,27,364
27,28,379
28,29,383
29,30,378
30,31,394
31,32,386
32,33,391
33,34,367
34,35,389
35,36,388
36,37,366
37,38,387
38,39,368
39,40,372
40,41,374
41,42,385
42,43,374
43,44,384
44,45,376
45,46,374
46,47,380
47,48,361
48,49,369
49,50,367
