,gen,nevals
0,1,500
1,2,377
2,3,371
3,4,374
4,5,398
5,6,381
6,7,372
7,8,364
8,9,379
9,10,383
10,11,383
11,12,379
12,13,395
13,14,353
14,15,359
15,16,381
16,17,374
17,18,377
18,19,379
19,20,370
20,21,385
21,22,382
22,23,395
23,24,371
24,25,386
25,26,389
26,27,401
27,28,390
28,29,389
29,30,375
30,31,387
31,32,376
32,33,382
33,34,371
34,35,376
35,36,389
36,37,377
37,38,378
38,39,368
39,40,383
40,41,384
41,42,386
42,43,374
43,44,370
44,45,370
45,46,383
46,47,377
47,48,396
48,49,378
49,50,391
