,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.5195907 -0.2847535],[ 0.23204887 -0.29905466],[ 0.78712406 -0.26966609],
1,1,,[ 0.51836579 -0.28480449],[ 0.23905075 -0.29895317],[ 0.78519737 -0.26966609],375.0
2,2,,[ 0.51875874 -0.28478489],[ 0.23905075 -0.29895317],[ 0.79332707 -0.26966609],387.0
3,3,,[ 0.52454953 -0.28483615],[ 0.26964286 -0.29462808],[ 0.78712406 -0.2756189 ],395.0
4,4,,[ 0.52791372 -0.28487121],[ 0.24431391 -0.29905466],[ 0.76094925 -0.27541342],384.0
5,5,,[ 0.53115592 -0.28466054],[ 0.25037594 -0.29267636],[ 0.76094925 -0.27541342],360.0
6,6,,[ 0.52698186 -0.28467471],[ 0.24971805 -0.29504563],[ 0.78712406 -0.26969236],381.0
7,7,,[ 0.52917744 -0.28469557],[ 0.24511278 -0.29504563],[ 0.78712406 -0.27497267],382.0
8,8,,[ 0.52726175 -0.28485296],[ 0.24511278 -0.29895317],[ 0.78712406 -0.27497267],371.0
9,9,,[ 0.52874126 -0.28482389],[ 0.24511278 -0.29895317],[ 0.78712406 -0.27358602],387.0
10,10,,[ 0.53172312 -0.28465442],[ 0.23905075 -0.29895317],[ 0.78712406 -0.26969236],386.0
11,11,,[ 0.53153656 -0.28457198],[ 0.23905075 -0.29287334],[ 0.78712406 -0.26969236],400.0
12,12,,[ 0.53225639 -0.28479129],[ 0.23778195 -0.29576714],[ 0.78712406 -0.26969236],374.0
13,13,,[ 0.53193929 -0.28477753],[ 0.17015977 -0.29559494],[ 0.78712406 -0.27354062],361.0
14,14,,[ 0.53581513 -0.28475426],[ 0.2325188  -0.29559494],[ 0.78712406 -0.26966609],373.0
15,15,,[ 0.53744436 -0.28464203],[ 0.22852444 -0.29559494],[ 0.78712406 -0.26966609],375.0
16,16,,[ 0.53731015 -0.28464376],[ 0.22852444 -0.29905466],[ 0.76719925 -0.26969236],368.0
17,17,,[ 0.53658741 -0.2847496 ],[ 0.2325188  -0.29889246],[ 0.77227444 -0.27354062],381.0
18,18,,[ 0.53513177 -0.28475472],[ 0.23298872 -0.29559494],[ 0.77227444 -0.26966609],380.0
19,19,,[ 0.53766917 -0.2846767 ],[ 0.23298872 -0.29905466],[ 0.77227444 -0.27354062],364.0
20,20,,[ 0.54115479 -0.28466746],[ 0.27142857 -0.29889246],[ 0.77673872 -0.27532385],400.0
21,21,,[ 0.5411281  -0.28469476],[ 0.26024436 -0.29889246],[ 0.77034774 -0.26966609],369.0
22,22,,[ 0.54173421 -0.28464686],[ 0.24703947 -0.29889246],[ 0.76541353 -0.26966609],376.0
23,23,,[ 0.54137359 -0.28463823],[ 0.23905075 -0.29558217],[ 0.78712406 -0.27504643],358.0
24,24,,[ 0.53949041 -0.2847097 ],[ 0.23905075 -0.29889246],[ 0.78712406 -0.27504643],386.0
25,25,,[ 0.53734314 -0.28472704],[ 0.23905075 -0.29889246],[ 0.78712406 -0.27496388],380.0
26,26,,[ 0.53846081 -0.2848168 ],[ 0.23905075 -0.29895317],[ 0.78712406 -0.27496388],386.0
27,27,,[ 0.54102744 -0.28487527],[ 0.23984962 -0.2950674 ],[ 0.78712406 -0.27496388],392.0
28,28,,[ 0.54254878 -0.28465285],[ 0.23059211 -0.29390434],[ 0.78712406 -0.27358602],365.0
29,29,,[ 0.53930714 -0.28473873],[ 0.23059211 -0.29905466],[ 0.78712406 -0.27358602],373.0
30,30,,[ 0.54052594 -0.28463505],[ 0.23059211 -0.29390434],[ 0.78712406 -0.27354062],373.0
31,31,,[ 0.5410765  -0.28466324],[ 0.23059211 -0.29905466],[ 0.78712406 -0.27557994],393.0
32,32,,[ 0.54285752 -0.28483602],[ 0.23059211 -0.29503719],[ 0.79445489 -0.27557994],378.0
33,33,,[ 0.53793844 -0.28475339],[ 0.23059211 -0.29905466],[ 0.79445489 -0.27358602],382.0
34,34,,[ 0.54186457 -0.28487769],[ 0.22579887 -0.29558217],[ 0.79445489 -0.27358602],360.0
35,35,,[ 0.53563684 -0.28471616],[ 0.23059211 -0.29889246],[ 0.79445489 -0.27496388],389.0
36,36,,[ 0.5369578  -0.28478419],[ 0.23059211 -0.29889246],[ 0.78806391 -0.27496388],386.0
37,37,,[ 0.53558788 -0.28468037],[ 0.23059211 -0.29905466],[ 0.78599624 -0.27354062],381.0
38,38,,[ 0.53456898 -0.28475096],[ 0.23298872 -0.29905466],[ 0.78980263 -0.26969236],392.0
39,39,,[ 0.53532124 -0.28475391],[ 0.23698308 -0.2950674 ],[ 0.78980263 -0.27557994],363.0
40,40,,[ 0.53933562 -0.2848137 ],[ 0.23698308 -0.29504563],[ 0.79732143 -0.27496388],378.0
41,41,,[ 0.53756635 -0.28466471],[ 0.2168703  -0.29390434],[ 0.79732143 -0.27669881],389.0
42,42,,[ 0.54036222 -0.28470257],[ 0.19295113 -0.29905466],[ 0.79732143 -0.27514885],359.0
43,43,,[ 0.54120141 -0.28484856],[ 0.19295113 -0.29470675],[ 0.79732143 -0.27684319],373.0
44,44,,[ 0.53865291 -0.28475881],[ 0.19295113 -0.29559494],[ 0.79732143 -0.26966609],372.0
45,45,,[ 0.53956767 -0.28468158],[ 0.19295113 -0.29576186],[ 0.79732143 -0.27636084],378.0
46,46,,[ 0.53552021 -0.28473674],[ 0.19295113 -0.29576186],[ 0.79732143 -0.27557994],373.0
47,47,,[ 0.53717838 -0.28477975],[ 0.19295113 -0.29559494],[ 0.79732143 -0.27497267],378.0
48,48,,[ 0.53910075 -0.28473503],[ 0.19295113 -0.29905466],[ 0.79732143 -0.26969236],399.0
49,49,,[ 0.54035836 -0.28474723],[ 0.19295113 -0.29504563],[ 0.79732143 -0.27541342],396.0
50,50,,[ 0.5416234  -0.28484013],[ 0.19295113 -0.29889246],[ 0.79732143 -0.26966609],402.0
