,gen,evals,avg,min,max,nevals
0,0,500.0,[0.23877814 0.76371257],[0. 0.],[1. 1.],
1,1,,[0.24750482 0.74305389],[0. 0.],[1. 1.],370.0
2,2,,[0.25789711 0.72784431],[0. 0.],[1. 1.],383.0
3,3,,[0.26383923 0.71577246],[0. 0.],[1. 1.],399.0
4,4,,[0.28832797 0.70657485],[0. 0.],[1. 1.],370.0
5,5,,[0.30290032 0.7014012 ],[0. 0.],[1. 1.],382.0
6,6,,[0.30878457 0.69815569],[0. 0.],[1. 1.],382.0
7,7,,[0.31489389 0.69185629],[0. 0.],[1. 1.],379.0
8,8,,[0.32250804 0.68178443],[0. 0.],[1. 1.],373.0
9,9,,[0.32967203 0.66559281],[0. 0.],[1. 1.],397.0
10,10,,[0.34594212 0.65626347],[0. 0.],[1. 1.],386.0
11,11,,[0.33392283 0.66704192],[0. 0.],[1. 1.],382.0
12,12,,[0.34620579 0.65536527],[0. 0.],[1. 1.],377.0
13,13,,[0.33567846 0.66365269],[0. 0.],[1. 1.],368.0
14,14,,[0.3386881  0.65809581],[0. 0.],[1. 1.],396.0
15,15,,[0.33833441 0.6568982 ],[0. 0.],[1. 1.],379.0
16,16,,[0.343209   0.65243114],[0. 0.],[1. 1.],373.0
17,17,,[0.34654019 0.64243114],[0. 0.],[1. 1.],392.0
18,18,,[0.33767203 0.64246707],[0. 0.],[1. 1.],376.0
19,19,,[0.32949839 0.64594012],[0. 0.],[1. 1.],384.0
20,20,,[0.34205788 0.64295808],[0. 0.],[1. 1.],374.0
21,21,,[0.34700965 0.64796407],[0. 0.],[1. 1.],352.0
22,22,,[0.34716399 0.64580838],[0. 0.],[1. 1.],398.0
23,23,,[0.33917042 0.63892216],[0. 0.],[1. 1.],364.0
24,24,,[0.3353119  0.63994012],[0. 0.],[1. 1.],385.0
25,25,,[0.34880386 0.62546108],[0. 0.],[1. 1.],385.0
26,26,,[0.34601929 0.62524551],[0. 0.],[1. 1.],381.0
27,27,,[0.34641158 0.63138922],[0. 0.],[1. 1.],383.0
28,28,,[0.34057235 0.63343713],[0. 0.],[1. 1.],358.0
29,29,,[0.34693891 0.63808383],[0. 0.],[1. 1.],388.0
30,30,,[0.34673955 0.63471856],[0. 0.],[1. 1.],380.0
