,gen,evals,avg,min,max,nevals
0,0,500.0,[0.20961415 0.76512575],[0. 0.],[1. 1.],
1,1,,[0.2331254  0.75705389],[0. 0.],[1. 1.],362.0
2,2,,[0.24992283 0.73337725],[0. 0.],[1. 1.],376.0
3,3,,[0.25253376 0.72329341],[0. 0.],[1. 1.],377.0
4,4,,[0.27036013 0.71360479],[0. 0.],[1. 1.],398.0
5,5,,[0.28253376 0.70840719],[0. 0.],[1. 1.],355.0
6,6,,[0.28989068 0.70517365],[0. 0.],[1. 1.],388.0
7,7,,[0.30106752 0.69522156],[0. 0.],[1. 1.],367.0
8,8,,[0.29821865 0.68871856],[0. 0.],[1. 1.],402.0
9,9,,[0.30351768 0.68347305],[0. 0.],[1. 1.],384.0
10,10,,[0.31055949 0.67441916],[0. 0.],[1. 1.],369.0
11,11,,[0.31106752 0.6777485 ],[0. 0.],[1. 1.],380.0
12,12,,[0.30489389 0.68474251],[0. 0.],[1. 1.],373.0
13,13,,[0.31400643 0.6728503 ],[0. 0.],[1. 1.],386.0
14,14,,[0.31682315 0.66383234],[0. 0.],[1. 1.],374.0
15,15,,[0.32563344 0.65623952],[0. 0.],[1. 1.],385.0
16,16,,[0.32750482 0.65348503],[0. 0.],[1. 1.],382.0
17,17,,[0.33828296 0.64385629],[0. 0.],[1. 1.],382.0
18,18,,[0.33470096 0.64742515],[0. 0.],[1. 1.],356.0
19,19,,[0.3381865 0.652    ],[0. 0.],[1. 1.],387.0
20,20,,[0.33474598 0.6648982 ],[0. 0.],[1. 1.],385.0
21,21,,[0.33646945 0.66438323],[0. 0.],[1. 1.],363.0
22,22,,[0.32222508 0.67010778],[0. 0.],[1. 1.],378.0
23,23,,[0.32534405 0.65526946],[0. 0.],[1. 1.],390.0
24,24,,[0.31440514 0.66434731],[0. 0.],[1. 1.],385.0
25,25,,[0.31288103 0.66983234],[0. 0.],[1. 1.],374.0
26,26,,[0.31298392 0.6734491 ],[0. 0.],[1. 1.],388.0
27,27,,[0.32453376 0.66634731],[0. 0.],[1. 1.],373.0
28,28,,[0.32132476 0.67276647],[0. 0.],[1. 1.],377.0
29,29,,[0.32902251 0.66705389],[0. 0.],[1. 1.],379.0
30,30,,[0.3373119  0.65382036],[0. 0.],[1. 1.],396.0
31,31,,[0.33910611 0.65058683],[0. 0.],[1. 1.],393.0
32,32,,[0.34063666 0.64669461],[0. 0.],[1. 1.],372.0
33,33,,[0.33978778 0.65875449],[0. 0.],[1. 1.],373.0
34,34,,[0.33088103 0.66188024],[0. 0.],[1. 1.],387.0
35,35,,[0.31603215 0.67128144],[0. 0.],[1. 1.],367.0
36,36,,[0.32024437 0.66497006],[0. 0.],[1. 1.],364.0
37,37,,[0.32001929 0.67091018],[0. 0.],[1. 1.],398.0
38,38,,[0.32621865 0.65683832],[0. 0.],[1. 1.],375.0
39,39,,[0.32654662 0.65021557],[0. 0.],[1. 1.],371.0
40,40,,[0.33293248 0.64252695],[0. 0.],[1. 1.],390.0
41,41,,[0.33039871 0.64762874],[0. 0.],[1. 1.],371.0
42,42,,[0.3392926  0.63964072],[0. 0.],[1. 1.],381.0
43,43,,[0.33639228 0.64712575],[0. 0.],[1. 1.],373.0
44,44,,[0.33305466 0.63946108],[0. 0.],[1. 1.],393.0
45,45,,[0.33129904 0.64390419],[0. 0.],[1. 1.],384.0
46,46,,[0.3426045  0.63863473],[0. 0.],[1. 1.],375.0
47,47,,[0.330791   0.64617964],[0. 0.],[1. 1.],368.0
48,48,,[0.3243537  0.64190419],[0. 0.],[1. 1.],380.0
49,49,,[0.32479743 0.63887425],[0. 0.],[1. 1.],382.0
50,50,,[0.32581994 0.63982036],[0. 0.],[1. 1.],383.0
