,gen,nevals
0,1,500
1,2,390
2,3,368
3,4,380
4,5,376
5,6,397
6,7,372
7,8,395
8,9,390
9,10,370
10,11,378
11,12,395
12,13,378
13,14,390
14,15,381
15,16,388
16,17,369
17,18,383
18,19,363
19,20,395
20,21,386
21,22,399
22,23,390
23,24,375
24,25,394
25,26,388
26,27,383
27,28,371
28,29,380
29,30,380
30,31,383
31,32,377
32,33,375
33,34,388
34,35,401
35,36,373
36,37,379
37,38,355
38,39,369
39,40,394
40,41,385
41,42,385
42,43,375
43,44,377
44,45,362
45,46,375
46,47,376
47,48,376
48,49,401
49,50,390
