,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.55823673 -0.26035795],[ 0.2        -0.26553968],[ 0.80816327 -0.25425029],
1,1,,[ 0.56069388 -0.26018958],[ 0.16326531 -0.26551809],[ 0.8122449  -0.25613791],383.0
2,2,,[ 0.56097959 -0.26011526],[ 0.2244898  -0.26458818],[ 0.8122449  -0.25555599],369.0
3,3,,[ 0.55779592 -0.26013028],[ 0.24897959 -0.26443692],[ 0.8122449  -0.25555599],373.0
4,4,,[ 0.55595918 -0.26003514],[ 0.17142857 -0.26425703],[ 0.82040816 -0.25425029],375.0
5,5,,[ 0.56314286 -0.26007761],[ 0.24897959 -0.26553968],[ 0.82857143 -0.25425029],419.0
6,6,,[ 0.56094694 -0.26007132],[ 0.20408163 -0.26458818],[ 0.82857143 -0.25548743],374.0
7,7,,[ 0.56102041 -0.26003872],[ 0.17959184 -0.26462657],[ 0.82857143 -0.25425029],373.0
8,8,,[ 0.56228571 -0.26009585],[ 0.20408163 -0.26553968],[ 0.82040816 -0.25472418],372.0
9,9,,[ 0.56086531 -0.26011284],[ 0.18367347 -0.26553968],[ 0.82040816 -0.25425029],375.0
10,10,,[ 0.56403265 -0.26005599],[ 0.18367347 -0.26551809],[ 0.82040816 -0.25425029],384.0
11,11,,[ 0.56387755 -0.26005935],[ 0.17959184 -0.26551809],[ 0.82040816 -0.25472418],385.0
12,12,,[ 0.5619102  -0.26011683],[ 0.14693878 -0.26553968],[ 0.83265306 -0.25425029],374.0
13,13,,[ 0.55951837 -0.26018281],[ 0.18367347 -0.26553968],[ 0.83265306 -0.2561076 ],385.0
14,14,,[ 0.56253061 -0.26017713],[ 0.18367347 -0.26551809],[ 0.82040816 -0.2542904 ],372.0
15,15,,[ 0.56715102 -0.26018279],[ 0.18367347 -0.26553968],[ 0.82040816 -0.25500688],389.0
16,16,,[ 0.56470204 -0.26007718],[ 0.25714286 -0.26553968],[ 0.82040816 -0.2542904 ],371.0
17,17,,[ 0.56872653 -0.26006042],[ 0.28571429 -0.26514917],[ 0.82857143 -0.25425029],379.0
18,18,,[ 0.57040816 -0.26003389],[ 0.22857143 -0.26445028],[ 0.82040816 -0.25425029],379.0
19,19,,[ 0.57013061 -0.26004352],[ 0.22040816 -0.26435956],[ 0.82040816 -0.25425029],395.0
20,20,,[ 0.56715918 -0.26009742],[ 0.15918367 -0.26442325],[ 0.82040816 -0.25544761],379.0
21,21,,[ 0.56626939 -0.26002897],[ 0.1877551  -0.26445028],[ 0.82040816 -0.25472359],364.0
22,22,,[ 0.56931429 -0.26015488],[ 0.20408163 -0.26553968],[ 0.8244898  -0.25613791],373.0
23,23,,[ 0.56635918 -0.26016118],[ 0.1877551  -0.26462657],[ 0.8244898 -0.2542904],384.0
24,24,,[ 0.56613061 -0.26018366],[ 0.19183673 -0.26553968],[ 0.8244898  -0.25621836],367.0
25,25,,[ 0.56637551 -0.26017812],[ 0.2244898  -0.26553968],[ 0.8244898  -0.25544761],378.0
26,26,,[ 0.56515918 -0.26023915],[ 0.2244898  -0.26553968],[ 0.85306122 -0.25544761],372.0
27,27,,[ 0.56540408 -0.26008956],[ 0.2244898  -0.26440813],[ 0.85306122 -0.25502753],381.0
28,28,,[ 0.56247347 -0.2600842 ],[ 0.22857143 -0.26514917],[ 0.85306122 -0.25634676],390.0
29,29,,[ 0.56793469 -0.26017735],[ 0.2244898  -0.26514917],[ 0.85306122 -0.25556203],395.0
30,30,,[ 0.56993469 -0.26007417],[ 0.22040816 -0.26443515],[ 0.85306122 -0.25556203],390.0
31,31,,[ 0.57128163 -0.26007039],[ 0.22040816 -0.26514917],[ 0.86122449 -0.2542904 ],374.0
32,32,,[ 0.56681633 -0.26006258],[ 0.21632653 -0.26514917],[ 0.84489796 -0.25472418],384.0
33,33,,[ 0.57049796 -0.26009771],[ 0.19183673 -0.26514917],[ 0.84897959 -0.25544761],390.0
34,34,,[ 0.56795918 -0.26012678],[ 0.2        -0.26435956],[ 0.84897959 -0.25500688],376.0
35,35,,[ 0.56622857 -0.26013291],[ 0.19591837 -0.26458818],[ 0.84897959 -0.25500688],380.0
36,36,,[ 0.56472653 -0.26021312],[ 0.19591837 -0.26513114],[ 0.84489796 -0.25671963],373.0
37,37,,[ 0.56697959 -0.26007179],[ 0.20816327 -0.26514917],[ 0.83673469 -0.2542904 ],375.0
38,38,,[ 0.56717551 -0.2602017 ],[ 0.20816327 -0.26441528],[ 0.83673469 -0.2542904 ],364.0
39,39,,[ 0.56724898 -0.26015007],[ 0.22040816 -0.26443692],[ 0.83673469 -0.2542904 ],378.0
40,40,,[ 0.5659102 -0.2601375],[ 0.22857143 -0.26553968],[ 0.83673469 -0.25544761],406.0
41,41,,[ 0.56555918 -0.26010796],[ 0.22857143 -0.26513114],[ 0.83673469 -0.25502753],378.0
42,42,,[ 0.56337143 -0.2600858 ],[ 0.20408163 -0.26427878],[ 0.83673469 -0.25544761],386.0
43,43,,[ 0.56056327 -0.26009131],[ 0.21632653 -0.26441528],[ 0.83673469 -0.25502753],360.0
44,44,,[ 0.56430204 -0.2601215 ],[ 0.2       -0.2642091],[ 0.83673469 -0.25502753],354.0
45,45,,[ 0.56283265 -0.26014278],[ 0.2        -0.26443515],[ 0.83673469 -0.25544761],379.0
46,46,,[ 0.56793469 -0.26006948],[ 0.23673469 -0.26513114],[ 0.83673469 -0.25556203],369.0
47,47,,[ 0.56812245 -0.2600251 ],[ 0.21632653 -0.26553968],[ 0.83673469 -0.25425029],372.0
48,48,,[ 0.56798367 -0.26003314],[ 0.27755102 -0.26462657],[ 0.83265306 -0.2542904 ],357.0
49,49,,[ 0.56679184 -0.26004924],[ 0.26122449 -0.26462657],[ 0.83265306 -0.25425029],367.0
50,50,,[ 0.56533061 -0.26007469],[ 0.20408163 -0.26443515],[ 0.83265306 -0.25472418],362.0
