,gen,nevals
0,1,500
1,2,397
2,3,383
3,4,384
4,5,372
5,6,389
6,7,378
7,8,372
8,9,385
9,10,380
10,11,378
11,12,384
12,13,380
13,14,383
14,15,363
15,16,392
16,17,380
17,18,375
18,19,383
19,20,356
20,21,360
21,22,388
22,23,389
23,24,369
24,25,377
25,26,390
26,27,387
27,28,361
28,29,393
29,30,393
30,31,395
31,32,376
32,33,372
33,34,400
34,35,398
35,36,362
36,37,382
37,38,386
38,39,365
39,40,380
40,41,367
41,42,409
42,43,385
43,44,372
44,45,382
45,46,391
46,47,390
47,48,393
48,49,374
49,50,368
