,gen,evals,avg,min,max,nevals
0,0,500.0,[0.24068896 0.75078723],[0. 0.],[1. 1.],
1,1,,[0.2427893  0.74478014],[0. 0.],[1. 1.],377.0
2,2,,[0.27060201 0.72098582],[0. 0.],[1. 1.],376.0
3,3,,[0.29502341 0.68753191],[0. 0.],[1. 1.],384.0
4,4,,[0.28951171 0.69719149],[0. 0.],[1. 1.],362.0
5,5,,[0.29528428 0.69124823],[0. 0.],[1. 1.],398.0
6,6,,[0.30014716 0.68521986],[0. 0.],[1. 1.],384.0
7,7,,[0.3037592  0.68330496],[0. 0.],[1. 1.],379.0
8,8,,[0.31367224 0.66895035],[0. 0.],[1. 1.],377.0
9,9,,[0.31644816 0.67104255],[0. 0.],[1. 1.],377.0
10,10,,[0.32035452 0.66859574],[0. 0.],[1. 1.],384.0
11,11,,[0.32788629 0.66007801],[0. 0.],[1. 1.],378.0
12,12,,[0.34951171 0.64341135],[0. 0.],[1. 1.],378.0
13,13,,[0.35774582 0.63820567],[0. 0.],[1. 1.],367.0
14,14,,[0.37228763 0.62102128],[0. 0.],[1. 1.],375.0
15,15,,[0.38064214 0.6152695 ],[0. 0.],[1. 1.],397.0
16,16,,[0.38934448 0.60080142],[0. 0.],[1. 1.],373.0
17,17,,[0.38486957 0.60486525],[0. 0.],[1. 1.],375.0
18,18,,[0.37983278 0.61736879],[0. 0.],[1. 1.],380.0
19,19,,[0.38795987 0.60174468],[0. 0.],[1. 1.],375.0
20,20,,[0.38127759 0.60446809],[0. 0.],[1. 1.],391.0
21,21,,[0.3690301  0.61980851],[0. 0.],[1. 1.],390.0
22,22,,[0.36139799 0.62247518],[0. 0.],[1. 1.],380.0
23,23,,[0.35191304 0.63230496],[0. 0.],[1. 1.],372.0
24,24,,[0.3367893  0.64736879],[0. 0.],[1. 1.],375.0
25,25,,[0.3282408  0.65404255],[0. 0.],[1. 1.],398.0
26,26,,[0.35167893 0.64231915],[0. 0.],[1. 1.],379.0
27,27,,[0.35923077 0.63709929],[0. 0.],[1. 1.],386.0
28,28,,[0.36268896 0.64183688],[0. 0.],[1. 1.],381.0
29,29,,[0.36872241 0.6337234 ],[0. 0.],[1. 1.],381.0
30,30,,[0.36731773 0.6272695 ],[0. 0.],[1. 1.],378.0
