,gen,evals,avg,min,max,nevals
0,0,500.0,[0.25456187 0.7417305 ],[0. 0.],[1. 1.],
1,1,,[0.25470234 0.73968794],[0. 0.],[1. 1.],381.0
2,2,,[0.25862207 0.73804255],[0. 0.],[1. 1.],369.0
3,3,,[0.25894314 0.73565957],[0. 0.],[1. 1.],385.0
4,4,,[0.28157191 0.72199291],[0. 0.],[1. 1.],371.0
5,5,,[0.2651505  0.73378723],[0. 0.],[1. 1.],375.0
6,6,,[0.28201338 0.71036879],[0. 0.],[1. 1.],392.0
7,7,,[0.29046823 0.70587943],[0. 0.],[1. 1.],375.0
8,8,,[0.27621405 0.71286525],[0. 0.],[1. 1.],378.0
9,9,,[0.29207358 0.69680851],[0. 0.],[1. 1.],370.0
10,10,,[0.28721739 0.6957234 ],[0. 0.],[1. 1.],372.0
11,11,,[0.29353846 0.6911844 ],[0. 0.],[1. 1.],361.0
12,12,,[0.29259532 0.69622695],[0. 0.],[1. 1.],383.0
13,13,,[0.28712375 0.70137589],[0. 0.],[1. 1.],380.0
14,14,,[0.28267559 0.70952482],[0. 0.],[1. 1.],387.0
15,15,,[0.27662207 0.71634752],[0. 0.],[1. 1.],389.0
16,16,,[0.28562542 0.71373759],[0. 0.],[1. 1.],388.0
17,17,,[0.29952508 0.69734043],[0. 0.],[1. 1.],375.0
18,18,,[0.31306355 0.68104255],[0. 0.],[1. 1.],387.0
19,19,,[0.3019398  0.69443972],[0. 0.],[1. 1.],397.0
20,20,,[0.314301   0.67893617],[0. 0.],[1. 1.],375.0
21,21,,[0.31940468 0.68290071],[0. 0.],[1. 1.],384.0
22,22,,[0.31828763 0.68560284],[0. 0.],[1. 1.],379.0
23,23,,[0.33352508 0.67764539],[0. 0.],[1. 1.],374.0
24,24,,[0.33058194 0.6688227 ],[0. 0.],[1. 1.],401.0
25,25,,[0.31331104 0.68015603],[0. 0.],[1. 1.],390.0
26,26,,[0.33052843 0.66474468],[0. 0.],[1. 1.],353.0
27,27,,[0.31478261 0.68675887],[0. 0.],[1. 1.],400.0
28,28,,[0.30850836 0.68890071],[0. 0.],[1. 1.],371.0
29,29,,[0.31762542 0.6800922 ],[0. 0.],[1. 1.],380.0
30,30,,[0.31660201 0.6768227 ],[0. 0.],[1. 1.],371.0
31,31,,[0.30882274 0.69839716],[0. 0.],[1. 1.],384.0
32,32,,[0.30628763 0.69361702],[0. 0.],[1. 1.],396.0
33,33,,[0.3032709  0.69295035],[0. 0.],[1. 1.],375.0
34,34,,[0.30205351 0.69895745],[0. 0.],[1. 1.],383.0
35,35,,[0.30178595 0.69629078],[0. 0.],[1. 1.],368.0
36,36,,[0.31191304 0.68880142],[0. 0.],[1. 1.],382.0
37,37,,[0.30605351 0.69588652],[0. 0.],[1. 1.],379.0
38,38,,[0.29947157 0.69895745],[0. 0.],[1. 1.],392.0
39,39,,[0.30747157 0.69673759],[0. 0.],[1. 1.],380.0
40,40,,[0.31177258 0.68784397],[0. 0.],[1. 1.],365.0
41,41,,[0.31284281 0.68880851],[0. 0.],[1. 1.],364.0
42,42,,[0.30963211 0.68920567],[0. 0.],[1. 1.],404.0
43,43,,[0.30779264 0.68285816],[0. 0.],[1. 1.],376.0
44,44,,[0.30468227 0.68548936],[0. 0.],[1. 1.],370.0
45,45,,[0.29852174 0.68967376],[0. 0.],[1. 1.],392.0
46,46,,[0.29656856 0.69155319],[0. 0.],[1. 1.],370.0
47,47,,[0.3072709  0.68679433],[0. 0.],[1. 1.],377.0
48,48,,[0.30674247 0.6834539 ],[0. 0.],[1. 1.],363.0
49,49,,[0.31282943 0.68131206],[0. 0.],[1. 1.],364.0
50,50,,[0.30919064 0.6869078 ],[0. 0.],[1. 1.],372.0
