,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.48500949 -0.11072217],[ 0.06342299 -0.11145448],[ 0.9211641 -0.1104396],
1,1,,[ 0.49558394 -0.110556  ],[ 0.06342299 -0.11141752],[ 0.92016289 -0.11045216],400.0
2,2,,[ 0.49706156 -0.11052   ],[ 0.06458787 -0.11141752],[ 0.92016289 -0.11045216],363.0
3,3,,[ 0.49253931 -0.11052242],[ 0.05837842 -0.11138409],[ 0.92016289 -0.1104396 ],387.0
4,4,,[ 0.49361049 -0.11051195],[ 0.05837842 -0.11138498],[ 0.92016289 -0.11046365],376.0
5,5,,[ 0.49336552 -0.11051895],[ 0.0788359  -0.11139157],[ 0.92016289 -0.11044983],380.0
6,6,,[ 0.49418919 -0.1105248 ],[ 0.0788359  -0.11141752],[ 0.92016289 -0.11044279],387.0
7,7,,[ 0.49321826 -0.11051996],[ 0.07767102 -0.11142948],[ 0.92016289 -0.11044279],374.0
8,8,,[ 0.49641487 -0.11052781],[ 0.07767102 -0.11142216],[ 0.93358299 -0.11045168],363.0
9,9,,[ 0.49853911 -0.1105188 ],[ 0.0788359  -0.11142948],[ 0.93358299 -0.11045168],379.0
10,10,,[ 0.50121761 -0.1105259 ],[ 0.0788359  -0.11138498],[ 0.93358299 -0.11044279],368.0
11,11,,[ 0.49859717 -0.11053049],[ 0.0788359  -0.11141752],[ 0.93358299 -0.11045168],384.0
12,12,,[ 0.49999353 -0.11052654],[ 0.0788359  -0.11141311],[ 0.93358299 -0.11045168],406.0
13,13,,[ 0.49740784 -0.11051562],[ 0.05887903 -0.11142216],[ 0.92737355 -0.1104396 ],383.0
14,14,,[ 0.5014258  -0.11053458],[ 0.07811387 -0.11142216],[ 0.92737355 -0.11045168],373.0
15,15,,[ 0.50094759 -0.11052404],[ 0.07811387 -0.11139157],[ 0.92737355 -0.11044505],377.0
16,16,,[ 0.49045068 -0.11052662],[ 0.07972159 -0.1114146 ],[ 0.93768412 -0.11044279],379.0
17,17,,[ 0.49710861 -0.11052967],[ 0.10511774 -0.11142948],[ 0.92920269 -0.11044857],389.0
18,18,,[ 0.50076239 -0.1105344 ],[ 0.0961357  -0.11142948],[ 0.92920269 -0.1104396 ],391.0
19,19,,[ 0.50272234 -0.11052967],[ 0.0788359  -0.11138612],[ 0.93125325 -0.1104396 ],403.0
20,20,,[ 0.50039192 -0.11053362],[ 0.08371681 -0.11142216],[ 0.93125325 -0.11044505],395.0
21,21,,[ 0.50013722 -0.11052515],[ 0.08393823 -0.11140801],[ 0.93125325 -0.11044857],381.0
22,22,,[ 0.50133231 -0.11052701],[ 0.08393823 -0.11141752],[ 0.92460096 -0.11044279],350.0
23,23,,[ 0.49875705 -0.11053329],[ 0.05610644 -0.11145448],[ 0.92460096 -0.11044505],358.0
24,24,,[ 0.50192454 -0.11052296],[ 0.07562046 -0.11145448],[ 0.92460096 -0.11045168],374.0
25,25,,[ 0.50616553 -0.110521  ],[ 0.09297803 -0.11141752],[ 0.92803782 -0.11044279],381.0
26,26,,[ 0.5051147  -0.11052319],[ 0.09297803 -0.11141311],[ 0.92803782 -0.11044857],373.0
27,27,,[ 0.50366602 -0.11052731],[ 0.11116353 -0.11139855],[ 0.92803782 -0.11045911],393.0
28,28,,[ 0.50516466 -0.11052272],[ 0.1051755  -0.11142216],[ 0.9018715  -0.11044857],379.0
29,29,,[ 0.50444348 -0.11051883],[ 0.07833529 -0.11137596],[ 0.9211641  -0.11045168],406.0
30,30,,[ 0.50366192 -0.11051426],[ 0.08731733 -0.11139855],[ 0.89494002 -0.11046044],385.0
31,31,,[ 0.50088359 -0.1105266 ],[ 0.07312706 -0.11142216],[ 0.90486551 -0.11045216],374.0
32,32,,[ 0.49526883 -0.1105157 ],[ 0.0735699  -0.11142948],[ 0.90486551 -0.11045313],381.0
33,33,,[ 0.49870191 -0.1105171 ],[ 0.07539904 -0.11142948],[ 0.89494002 -0.11044279],390.0
34,34,,[ 0.50193945 -0.1105157 ],[ 0.06181528 -0.11142948],[ 0.89494002 -0.11045216],376.0
35,35,,[ 0.49786957 -0.11052225],[ 0.05743497 -0.11139157],[ 0.89499779 -0.11044279],380.0
36,36,,[ 0.49516915 -0.11051886],[ 0.07501396 -0.11142216],[ 0.89499779 -0.11045168],381.0
37,37,,[ 0.4846752  -0.11052358],[ 0.07501396 -0.11126911],[ 0.89638408 -0.11045168],387.0
38,38,,[ 0.48301502 -0.11052295],[ 0.07501396 -0.11141752],[ 0.89638408 -0.11045168],359.0
39,39,,[ 0.48129041 -0.11052998],[ 0.07501396 -0.1114146 ],[ 0.91545526 -0.11045168],391.0
40,40,,[ 0.48663061 -0.11052307],[ 0.05954329 -0.11139528],[ 0.91706298 -0.11045911],376.0
