,gen,nevals
0,1,500
1,2,357
2,3,385
3,4,369
4,5,399
5,6,379
6,7,387
7,8,372
8,9,374
9,10,383
10,11,386
11,12,388
12,13,378
13,14,401
14,15,379
15,16,392
16,17,362
17,18,386
18,19,367
19,20,382
20,21,373
21,22,367
22,23,368
23,24,394
24,25,383
25,26,380
26,27,400
27,28,374
28,29,383
29,30,376
30,31,375
31,32,384
32,33,365
33,34,385
34,35,353
35,36,387
36,37,369
37,38,393
38,39,367
39,40,364
40,41,377
41,42,364
42,43,381
43,44,379
44,45,390
45,46,396
46,47,399
47,48,359
48,49,372
49,50,396
