,gen,nevals
0,1,500
1,2,394
2,3,382
3,4,371
4,5,375
5,6,388
6,7,382
7,8,384
8,9,384
9,10,387
10,11,389
11,12,383
12,13,388
13,14,388
14,15,394
15,16,380
16,17,384
17,18,377
18,19,379
19,20,383
20,21,379
21,22,378
22,23,383
23,24,380
24,25,388
25,26,396
26,27,379
27,28,380
28,29,377
29,30,403
30,31,382
31,32,367
32,33,378
33,34,384
34,35,388
35,36,391
36,37,356
37,38,370
38,39,382
39,40,403
40,41,374
41,42,371
42,43,376
43,44,371
44,45,378
45,46,386
46,47,398
47,48,383
48,49,392
49,50,370
