,gen,evals,avg,min,max,nevals
0,0,500.0,[0.33875    0.70623158],[0. 0.],[1. 1.],
1,1,,[0.34153571 0.69816842],[0. 0.],[1. 1.],387.0
2,2,,[0.37848214 0.66692632],[0. 0.],[1. 1.],378.0
3,3,,[0.38694643 0.65770526],[0. 0.],[1. 1.],377.0
4,4,,[0.39198214 0.65349474],[0. 0.],[1. 1.],379.0
5,5,,[0.40042857 0.6516    ],[0. 0.],[1. 1.],374.0
6,6,,[0.43416071 0.62364211],[0. 0.],[1. 1.],390.0
7,7,,[0.45980357 0.59884211],[0. 0.],[1. 1.],376.0
8,8,,[0.457125   0.59494737],[0. 0.],[1. 1.],370.0
9,9,,[0.44191071 0.61244211],[0. 0.],[1. 1.],377.0
10,10,,[0.47042857 0.58888421],[0. 0.],[1. 1.],399.0
11,11,,[0.47792857 0.58343158],[0. 0.],[1. 1.],384.0
12,12,,[0.49089286 0.56669474],[0. 0.],[1. 1.],371.0
13,13,,[0.49776786 0.56368421],[0. 0.],[1. 1.],356.0
14,14,,[0.51494643 0.55      ],[0. 0.],[1. 1.],369.0
15,15,,[0.50535714 0.57136842],[0. 0.],[1. 1.],374.0
16,16,,[0.51733929 0.55770526],[0. 0.],[1. 1.],384.0
17,17,,[0.52171429 0.55231579],[0. 0.],[1. 1.],379.0
18,18,,[0.51214286 0.55378947],[0. 0.],[1. 1.],372.0
19,19,,[0.50846429 0.55587368],[0. 0.],[1. 1.],367.0
20,20,,[0.49580357 0.56467368],[0. 0.],[1. 1.],396.0
21,21,,[0.507      0.55757895],[0. 0.],[1. 1.],373.0
22,22,,[0.51814286 0.54650526],[0. 0.],[1. 1.],389.0
23,23,,[0.52446429 0.54467368],[0. 0.],[1. 1.],384.0
24,24,,[0.51357143 0.54564211],[0. 0.],[1. 1.],384.0
25,25,,[0.51530357 0.54785263],[0. 0.],[1. 1.],374.0
26,26,,[0.518625   0.54307368],[0. 0.],[1. 1.],379.0
27,27,,[0.50771429 0.55509474],[0. 0.],[1. 1.],369.0
28,28,,[0.50428571 0.55804211],[0. 0.],[1. 1.],391.0
29,29,,[0.501125   0.56132632],[0. 0.],[1. 1.],377.0
30,30,,[0.49844643 0.56309474],[0. 0.],[1. 1.],369.0
