,gen,nevals
0,1,500
1,2,393
2,3,369
3,4,386
4,5,381
5,6,405
6,7,382
7,8,374
8,9,367
9,10,353
10,11,378
11,12,400
12,13,359
13,14,374
14,15,392
15,16,367
16,17,390
17,18,391
18,19,380
19,20,375
20,21,356
21,22,350
22,23,369
23,24,388
24,25,376
25,26,395
26,27,380
27,28,366
28,29,402
29,30,388
30,31,373
31,32,369
32,33,381
33,34,380
34,35,385
35,36,389
36,37,377
37,38,379
38,39,395
39,40,375
40,41,359
41,42,381
42,43,375
43,44,383
44,45,397
45,46,368
46,47,381
47,48,404
48,49,381
49,50,372
