,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.56286531 -0.01244668],[ 0.19183673 -0.01258188],[ 0.82040816 -0.01234326],
1,1,,[ 0.56229388 -0.01243802],[ 0.20408163 -0.01254369],[ 0.82040816 -0.01234326],382.0
2,2,,[ 0.55349388 -0.01243601],[ 0.24081633 -0.01253798],[ 0.80408163 -0.01236765],391.0
3,3,,[ 0.55324898 -0.01243542],[ 0.26122449 -0.01251598],[ 0.8122449  -0.01235829],359.0
4,4,,[ 0.55729796 -0.01243549],[ 0.21632653 -0.0125226 ],[ 0.83673469 -0.01234326],388.0
5,5,,[ 0.56000816 -0.01243619],[ 0.22857143 -0.01254849],[ 0.82857143 -0.01238992],369.0
6,6,,[ 0.56069388 -0.01243506],[ 0.22857143 -0.01254399],[ 0.82040816 -0.01235829],376.0
7,7,,[ 0.56075918 -0.01243621],[ 0.1877551  -0.01252901],[ 0.85714286 -0.01237624],373.0
8,8,,[ 0.55778776 -0.01243545],[ 0.1877551  -0.01255504],[ 0.86122449 -0.01238061],393.0
9,9,,[ 0.55884898 -0.0124356 ],[ 0.22040816 -0.01252891],[ 0.85714286 -0.01238061],368.0
10,10,,[ 0.55903673 -0.01243679],[ 0.22040816 -0.01252099],[ 0.86938776 -0.01238061],366.0
11,11,,[ 0.56346939 -0.01243484],[ 0.19591837 -0.01251876],[ 0.85714286 -0.01237768],388.0
12,12,,[ 0.56126531 -0.01243546],[ 0.19591837 -0.01258188],[ 0.84081633 -0.01234326],380.0
13,13,,[ 0.56233469 -0.01243571],[ 0.19591837 -0.01258188],[ 0.84081633 -0.01234326],391.0
14,14,,[ 0.56665306 -0.01243624],[ 0.2122449  -0.01255504],[ 0.84081633 -0.01237667],400.0
15,15,,[ 0.5592     -0.01243702],[ 0.21632653 -0.01252901],[ 0.84897959 -0.01237483],389.0
16,16,,[ 0.56066939 -0.01243723],[ 0.21632653 -0.01253615],[ 0.84897959 -0.01238481],369.0
17,17,,[ 0.56542857 -0.01243691],[ 0.21632653 -0.01252643],[ 0.84897959 -0.01236765],390.0
18,18,,[ 0.56550204 -0.01243617],[ 0.22040816 -0.01254399],[ 0.86122449 -0.01238061],385.0
19,19,,[ 0.56366531 -0.01243602],[ 0.22040816 -0.01255953],[ 0.85714286 -0.01235829],385.0
20,20,,[ 0.56582041 -0.01243612],[ 0.23673469 -0.01255953],[ 0.85714286 -0.01235829],380.0
21,21,,[ 0.56556735 -0.0124362 ],[ 0.28163265 -0.01254399],[ 0.85714286 -0.01235829],356.0
22,22,,[ 0.56453878 -0.01243562],[ 0.25306122 -0.01253798],[ 0.85714286 -0.01235829],366.0
23,23,,[ 0.56247347 -0.01243443],[ 0.20816327 -0.01250897],[ 0.85714286 -0.01236765],365.0
24,24,,[ 0.56213061 -0.01243578],[ 0.20816327 -0.01250966],[ 0.84489796 -0.01237768],372.0
25,25,,[ 0.5596898  -0.01243687],[ 0.1755102  -0.01254369],[ 0.84489796 -0.01237483],400.0
26,26,,[ 0.55955918 -0.01243512],[ 0.1755102  -0.01254369],[ 0.8244898  -0.01234326],372.0
27,27,,[ 0.56398367 -0.01243574],[ 0.19183673 -0.01249498],[ 0.8244898 -0.0123892],384.0
28,28,,[ 0.56404898 -0.01243668],[ 0.19183673 -0.01252043],[ 0.8244898  -0.01238061],388.0
29,29,,[ 0.56517551 -0.01243633],[ 0.19183673 -0.0125226 ],[ 0.8244898  -0.01234326],374.0
30,30,,[ 0.56417143 -0.01243521],[ 0.26122449 -0.01258188],[ 0.8244898  -0.01234326],392.0
31,31,,[ 0.56328163 -0.01243564],[ 0.25714286 -0.01253929],[ 0.8244898  -0.01237483],389.0
32,32,,[ 0.56269388 -0.01243632],[ 0.25714286 -0.01253929],[ 0.82857143 -0.01238751],391.0
33,33,,[ 0.55939592 -0.01243618],[ 0.21632653 -0.01252439],[ 0.82857143 -0.01237483],384.0
34,34,,[ 0.55840816 -0.01243684],[ 0.25714286 -0.01255504],[ 0.82857143 -0.01238481],379.0
35,35,,[ 0.56003265 -0.01243614],[ 0.25714286 -0.01253929],[ 0.86530612 -0.01237624],379.0
36,36,,[ 0.56302041 -0.01243511],[ 0.25306122 -0.01253798],[ 0.86530612 -0.01237194],381.0
37,37,,[ 0.56309388 -0.01243562],[ 0.25714286 -0.01258188],[ 0.86122449 -0.01234326],389.0
38,38,,[ 0.56530612 -0.01243525],[ 0.24081633 -0.01255504],[ 0.84897959 -0.01234326],387.0
39,39,,[ 0.56102857 -0.01243576],[ 0.2244898  -0.01255504],[ 0.84897959 -0.01238061],366.0
40,40,,[ 0.56287347 -0.01243636],[ 0.2244898  -0.01255504],[ 0.84897959 -0.01238061],370.0
41,41,,[ 0.5671102  -0.01243579],[ 0.26938776 -0.01253929],[ 0.84489796 -0.01236765],386.0
42,42,,[ 0.56981224 -0.01243586],[ 0.27755102 -0.01253798],[ 0.86122449 -0.01236765],380.0
43,43,,[ 0.57201633 -0.01243591],[ 0.2122449  -0.01253615],[ 0.86122449 -0.01236287],382.0
44,44,,[ 0.5728     -0.01243723],[ 0.2244898  -0.01252439],[ 0.86122449 -0.01238772],379.0
45,45,,[ 0.57550204 -0.01243665],[ 0.23265306 -0.01252099],[ 0.86122449 -0.01236765],388.0
46,46,,[ 0.57726531 -0.01243617],[ 0.23265306 -0.01252043],[ 0.84081633 -0.01236765],375.0
47,47,,[ 0.57449796 -0.0124358 ],[ 0.28979592 -0.01254369],[ 0.83265306 -0.01236765],393.0
48,48,,[ 0.57115102 -0.01243691],[ 0.2        -0.01254369],[ 0.82857143 -0.01237768],338.0
49,49,,[ 0.56529796 -0.012436  ],[ 0.28979592 -0.01255504],[ 0.82857143 -0.01235829],369.0
50,50,,[ 0.56559184 -0.01243591],[ 0.28979592 -0.01252891],[ 0.82857143 -0.01238263],373.0
