,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22875585 0.76728369],[0. 0.],[1. 1.],
1,1,,[0.24039465 0.75639007],[0. 0.],[1. 1.],384.0
2,2,,[0.27475585 0.72078723],[0. 0.],[1. 1.],369.0
3,3,,[0.26945151 0.72151773],[0. 0.],[1. 1.],376.0
4,4,,[0.28177926 0.70380142],[0. 0.],[1. 1.],380.0
5,5,,[0.2891505  0.70185816],[0. 0.],[1. 1.],390.0
6,6,,[0.29153177 0.6961773 ],[0. 0.],[1. 1.],379.0
7,7,,[0.30434783 0.69046809],[0. 0.],[1. 1.],373.0
8,8,,[0.30529766 0.68915603],[0. 0.],[1. 1.],373.0
9,9,,[0.29979933 0.69420567],[0. 0.],[1. 1.],365.0
10,10,,[0.30771237 0.69420567],[0. 0.],[1. 1.],386.0
11,11,,[0.31880268 0.67453191],[0. 0.],[1. 1.],361.0
12,12,,[0.33353177 0.66486525],[0. 0.],[1. 1.],364.0
13,13,,[0.33270234 0.65738298],[0. 0.],[1. 1.],371.0
14,14,,[0.35262207 0.63730496],[0. 0.],[1. 1.],394.0
15,15,,[0.34639465 0.64648227],[0. 0.],[1. 1.],401.0
16,16,,[0.33525084 0.66343972],[0. 0.],[1. 1.],384.0
17,17,,[0.3430301  0.66055319],[0. 0.],[1. 1.],361.0
18,18,,[0.33514381 0.6607234 ],[0. 0.],[1. 1.],370.0
19,19,,[0.35467559 0.63943972],[0. 0.],[1. 1.],371.0
20,20,,[0.35422074 0.64591489],[0. 0.],[1. 1.],380.0
21,21,,[0.35828763 0.64373759],[0. 0.],[1. 1.],372.0
22,22,,[0.35358528 0.64321277],[0. 0.],[1. 1.],392.0
23,23,,[0.37331104 0.62935461],[0. 0.],[1. 1.],362.0
24,24,,[0.37515719 0.62302128],[0. 0.],[1. 1.],382.0
25,25,,[0.35943144 0.64425532],[0. 0.],[1. 1.],394.0
26,26,,[0.34191304 0.65446809],[0. 0.],[1. 1.],380.0
27,27,,[0.34828094 0.64114894],[0. 0.],[1. 1.],381.0
28,28,,[0.3452107  0.64021986],[0. 0.],[1. 1.],378.0
29,29,,[0.35062876 0.6318156 ],[0. 0.],[1. 1.],376.0
30,30,,[0.34588629 0.63331206],[0. 0.],[1. 1.],370.0
31,31,,[0.35292977 0.62351064],[0. 0.],[1. 1.],377.0
32,32,,[0.34617391 0.62907801],[0. 0.],[1. 1.],366.0
33,33,,[0.32569231 0.64692908],[0. 0.],[1. 1.],389.0
34,34,,[0.32567893 0.64895035],[0. 0.],[1. 1.],392.0
35,35,,[0.33157191 0.64851773],[0. 0.],[1. 1.],387.0
36,36,,[0.33761204 0.64204965],[0. 0.],[1. 1.],370.0
37,37,,[0.34642809 0.64570213],[0. 0.],[1. 1.],384.0
38,38,,[0.34682274 0.64715603],[0. 0.],[1. 1.],405.0
39,39,,[0.34741806 0.63819858],[0. 0.],[1. 1.],380.0
40,40,,[0.37268896 0.61594326],[0. 0.],[1. 1.],380.0
41,41,,[0.37577926 0.60826241],[0. 0.],[1. 1.],381.0
42,42,,[0.36776589 0.61539007],[0. 0.],[1. 1.],371.0
43,43,,[0.36239465 0.62055319],[0. 0.],[1. 1.],368.0
44,44,,[0.38264214 0.61384397],[0. 0.],[1. 1.],375.0
45,45,,[0.37970569 0.61082979],[0. 0.],[1. 1.],384.0
46,46,,[0.37624749 0.61384397],[0. 0.],[1. 1.],383.0
47,47,,[0.38277592 0.60716312],[0. 0.],[1. 1.],382.0
48,48,,[0.39012709 0.61575177],[0. 0.],[1. 1.],363.0
49,49,,[0.39808027 0.61436879],[0. 0.],[1. 1.],376.0
50,50,,[0.38950502 0.61877305],[0. 0.],[1. 1.],399.0
