,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50371981 -0.00251523],[ 0.25120773 -0.00264656],[ 0.76811594 -0.00238549],
1,1,,[ 0.51125604 -0.0025372 ],[ 0.26086957 -0.00257088],[ 0.76811594 -0.00242272],384.0
2,2,,[ 0.5105314  -0.00254177],[ 0.26086957 -0.00259278],[ 0.76811594 -0.00243312],386.0
3,3,,[ 0.51182609 -0.00254242],[ 0.23188406 -0.00259278],[ 0.76811594 -0.00240944],374.0
4,4,,[ 0.51343961 -0.00254258],[ 0.23188406 -0.00263141],[ 0.75845411 -0.00242375],364.0
5,5,,[ 0.5165314  -0.00254299],[ 0.26086957 -0.00264656],[ 0.75845411 -0.00238549],382.0
6,6,,[ 0.52137198 -0.00254137],[ 0.26086957 -0.00264656],[ 0.74879227 -0.00238549],375.0
7,7,,[ 0.52005797 -0.00254166],[ 0.26086957 -0.00264656],[ 0.74879227 -0.00244586],369.0
8,8,,[ 0.52414493 -0.00254246],[ 0.26086957 -0.00258944],[ 0.75362319 -0.00244512],371.0
9,9,,[ 0.5271401  -0.00254323],[ 0.25603865 -0.00258944],[ 0.76328502 -0.00242719],394.0
10,10,,[ 0.52821256 -0.00254429],[ 0.25603865 -0.00264656],[ 0.76328502 -0.00240944],370.0
11,11,,[ 0.52828019 -0.00254399],[ 0.25120773 -0.00264656],[ 0.76328502 -0.00243215],379.0
12,12,,[ 0.53124638 -0.00254477],[ 0.22705314 -0.00257243],[ 0.76328502 -0.00245857],390.0
13,13,,[ 0.53127536 -0.00254297],[ 0.25120773 -0.00257004],[ 0.76328502 -0.00241034],385.0
14,14,,[ 0.53153623 -0.00254282],[ 0.25120773 -0.00257128],[ 0.76328502 -0.00246708],393.0
15,15,,[ 0.53458937 -0.00254292],[ 0.26086957 -0.00264656],[ 0.76328502 -0.00242272],391.0
16,16,,[ 0.53170048 -0.00254227],[ 0.26086957 -0.00263969],[ 0.76328502 -0.00242702],373.0
17,17,,[ 0.53016425 -0.00254287],[ 0.28502415 -0.00263969],[ 0.76811594 -0.00243777],365.0
18,18,,[ 0.53217391 -0.00254271],[ 0.28502415 -0.00263969],[ 0.77294686 -0.00243777],385.0
19,19,,[ 0.53319807 -0.00254284],[ 0.29468599 -0.00263969],[ 0.77294686 -0.00243929],367.0
20,20,,[ 0.53365217 -0.00254214],[ 0.28019324 -0.00264656],[ 0.76811594 -0.00238549],399.0
21,21,,[ 0.5350628  -0.00254202],[ 0.29468599 -0.00264656],[ 0.76811594 -0.00243215],380.0
22,22,,[ 0.53405797 -0.00254216],[ 0.28985507 -0.00258209],[ 0.76811594 -0.00241034],393.0
23,23,,[ 0.53825121 -0.00254189],[ 0.28985507 -0.00257023],[ 0.76811594 -0.00242272],387.0
24,24,,[ 0.53321739 -0.00254142],[ 0.28985507 -0.00262014],[ 0.76811594 -0.00243777],375.0
25,25,,[ 0.53416425 -0.00254163],[ 0.24637681 -0.00258219],[ 0.76811594 -0.00242047],377.0
26,26,,[ 0.53474396 -0.00254099],[ 0.26086957 -0.00258703],[ 0.79710145 -0.00242047],372.0
27,27,,[ 0.53520773 -0.00254127],[ 0.26570048 -0.00263141],[ 0.79710145 -0.00238549],399.0
28,28,,[ 0.53541063 -0.00254158],[ 0.26570048 -0.00258703],[ 0.79710145 -0.00238549],381.0
29,29,,[ 0.53542995 -0.00254192],[ 0.26570048 -0.00258353],[ 0.79710145 -0.00238549],387.0
30,30,,[ 0.53257971 -0.00254106],[ 0.26086957 -0.00257088],[ 0.79710145 -0.00242047],387.0
31,31,,[ 0.53474396 -0.00254258],[ 0.26086957 -0.00262014],[ 0.79710145 -0.00242375],362.0
32,32,,[ 0.53462802 -0.00254233],[ 0.26086957 -0.00258219],[ 0.79710145 -0.00240944],407.0
33,33,,[ 0.53560386 -0.00254254],[ 0.25603865 -0.00264656],[ 0.79710145 -0.00244813],401.0
34,34,,[ 0.53578744 -0.00254231],[ 0.26086957 -0.00258209],[ 0.79710145 -0.00241034],362.0
35,35,,[ 0.5361256  -0.00254246],[ 0.24637681 -0.00259278],[ 0.79710145 -0.00240944],389.0
36,36,,[ 0.53593237 -0.00254184],[ 0.24637681 -0.00259278],[ 0.79710145 -0.00241034],388.0
37,37,,[ 0.53249275 -0.00254231],[ 0.26086957 -0.00258219],[ 0.79710145 -0.00242047],368.0
38,38,,[ 0.53544928 -0.00254361],[ 0.26570048 -0.00258219],[ 0.79710145 -0.00245194],353.0
39,39,,[ 0.5343285  -0.00254391],[ 0.26570048 -0.00257255],[ 0.76811594 -0.00242047],378.0
40,40,,[ 0.53225121 -0.00254208],[ 0.25120773 -0.00264656],[ 0.76811594 -0.00242047],377.0
41,41,,[ 0.53011594 -0.00254264],[ 0.28019324 -0.00262014],[ 0.76811594 -0.00243929],388.0
42,42,,[ 0.53523671 -0.00254189],[ 0.26086957 -0.00263141],[ 0.76811594 -0.00242702],373.0
43,43,,[ 0.5328599  -0.00254272],[ 0.25120773 -0.00264656],[ 0.76811594 -0.00242719],368.0
