,gen,evals,avg,min,max,nevals
0,0,500.0,[0.25032776 0.74614894],[0. 0.],[1. 1.],
1,1,,[0.26278261 0.72697872],[0. 0.],[1. 1.],384.0
2,2,,[0.26260201 0.73147518],[0. 0.],[1. 1.],370.0
3,3,,[0.26209365 0.73886525],[0. 0.],[1. 1.],391.0
4,4,,[0.27503679 0.72312766],[0. 0.],[1. 1.],378.0
5,5,,[0.29598662 0.70062411],[0. 0.],[1. 1.],372.0
6,6,,[0.30982609 0.68604965],[0. 0.],[1. 1.],375.0
7,7,,[0.30479599 0.69340426],[0. 0.],[1. 1.],390.0
8,8,,[0.30115719 0.69841844],[0. 0.],[1. 1.],385.0
9,9,,[0.29839465 0.70078723],[0. 0.],[1. 1.],356.0
10,10,,[0.29166555 0.70563121],[0. 0.],[1. 1.],366.0
11,11,,[0.28674916 0.70742553],[0. 0.],[1. 1.],377.0
12,12,,[0.29979264 0.69966667],[0. 0.],[1. 1.],377.0
13,13,,[0.31026087 0.69277305],[0. 0.],[1. 1.],361.0
14,14,,[0.30999331 0.68967376],[0. 0.],[1. 1.],394.0
15,15,,[0.31874247 0.68153901],[0. 0.],[1. 1.],390.0
16,16,,[0.33024749 0.67479433],[0. 0.],[1. 1.],375.0
17,17,,[0.32473579 0.67322695],[0. 0.],[1. 1.],353.0
18,18,,[0.33134448 0.66495745],[0. 0.],[1. 1.],372.0
19,19,,[0.34394649 0.65141135],[0. 0.],[1. 1.],383.0
20,20,,[0.36345151 0.63400709],[0. 0.],[1. 1.],382.0
21,21,,[0.35365886 0.6492695 ],[0. 0.],[1. 1.],383.0
22,22,,[0.34949833 0.64762411],[0. 0.],[1. 1.],359.0
23,23,,[0.33239465 0.66391489],[0. 0.],[1. 1.],387.0
24,24,,[0.32713043 0.6698227 ],[0. 0.],[1. 1.],376.0
25,25,,[0.32450836 0.66555319],[0. 0.],[1. 1.],400.0
26,26,,[0.32229431 0.66907092],[0. 0.],[1. 1.],375.0
27,27,,[0.32853512 0.66062411],[0. 0.],[1. 1.],380.0
28,28,,[0.3307291  0.65687234],[0. 0.],[1. 1.],374.0
29,29,,[0.33385953 0.65736879],[0. 0.],[1. 1.],369.0
30,30,,[0.34735117 0.65185106],[0. 0.],[1. 1.],387.0
31,31,,[0.34440134 0.6572695 ],[0. 0.],[1. 1.],381.0
32,32,,[0.34286288 0.65786525],[0. 0.],[1. 1.],372.0
33,33,,[0.32749833 0.67828369],[0. 0.],[1. 1.],368.0
34,34,,[0.32696321 0.67134043],[0. 0.],[1. 1.],366.0
35,35,,[0.317699   0.66879433],[0. 0.],[1. 1.],369.0
36,36,,[0.31332441 0.67529787],[0. 0.],[1. 1.],398.0
37,37,,[0.32046823 0.66995035],[0. 0.],[1. 1.],389.0
38,38,,[0.31072241 0.66997872],[0. 0.],[1. 1.],382.0
39,39,,[0.31775251 0.6593617 ],[0. 0.],[1. 1.],369.0
40,40,,[0.32898997 0.65480851],[0. 0.],[1. 1.],399.0
41,41,,[0.33319064 0.65480851],[0. 0.],[1. 1.],386.0
42,42,,[0.32064883 0.66083688],[0. 0.],[1. 1.],384.0
43,43,,[0.32951171 0.64307092],[0. 0.],[1. 1.],369.0
44,44,,[0.32890301 0.6478156 ],[0. 0.],[1. 1.],374.0
45,45,,[0.31766555 0.6631773 ],[0. 0.],[1. 1.],373.0
46,46,,[0.3261204  0.65886525],[0. 0.],[1. 1.],392.0
47,47,,[0.32058194 0.65941135],[0. 0.],[1. 1.],389.0
48,48,,[0.31481605 0.65591489],[0. 0.],[1. 1.],361.0
49,49,,[0.31966555 0.65175887],[0. 0.],[1. 1.],362.0
50,50,,[0.33165886 0.65567376],[0. 0.],[1. 1.],385.0
