,gen,nevals
0,1,500
1,2,382
2,3,389
3,4,372
4,5,387
5,6,370
6,7,366
7,8,368
8,9,388
9,10,365
10,11,369
11,12,384
12,13,377
13,14,372
14,15,381
15,16,362
16,17,382
17,18,396
18,19,386
19,20,370
20,21,387
21,22,386
22,23,391
23,24,380
24,25,377
25,26,393
26,27,381
27,28,389
28,29,386
29,30,392
30,31,396
31,32,374
32,33,401
33,34,359
34,35,381
35,36,374
36,37,385
37,38,390
38,39,370
39,40,382
40,41,363
41,42,390
42,43,394
43,44,391
44,45,389
45,46,373
46,47,382
47,48,404
48,49,376
49,50,383
