,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.52918269 -0.02318284],[ 0.28354806 -0.02339397],[ 0.82223509 -0.02305189],
1,1,,[ 0.53088788 -0.02316881],[ 0.25094094 -0.0233815 ],[ 0.82223509 -0.02305189],364.0
2,2,,[ 0.53626296 -0.02316549],[ 0.29758975 -0.0233815 ],[ 0.74761146 -0.02306123],383.0
3,3,,[ 0.53905269 -0.02316381],[ 0.26418645 -0.0233815 ],[ 0.75199045 -0.02306366],377.0
4,4,,[ 0.54080848 -0.02316478],[ 0.287348  -0.0233479],[ 0.76541691 -0.02306692],379.0
5,5,,[ 0.54779907 -0.02316379],[ 0.26367979 -0.0233408 ],[ 0.76541691 -0.02305504],372.0
6,6,,[ 0.54925014 -0.02316494],[ 0.28029097 -0.02332444],[ 0.76541691 -0.02307224],379.0
7,7,,[ 0.55359171 -0.02316504],[ 0.29516503 -0.02334942],[ 0.78564708 -0.02308848],375.0
8,8,,[ 0.55600384 -0.02316542],[ 0.27667197 -0.02334942],[ 0.78564708 -0.02306851],402.0
9,9,,[ 0.5575857  -0.02316433],[ 0.26367979 -0.0233738 ],[ 0.78564708 -0.02305882],400.0
10,10,,[ 0.56037616 -0.02316317],[ 0.29983353 -0.0233637 ],[ 0.7877099  -0.02305504],405.0
11,11,,[ 0.56039881 -0.02316313],[ 0.26299218 -0.0233408 ],[ 0.7877099  -0.02305504],388.0
12,12,,[ 0.56148125 -0.02316266],[ 0.32313984 -0.0233479 ],[ 0.76498263 -0.02306687],393.0
13,13,,[ 0.56045397 -0.02316377],[ 0.32693978 -0.02334159],[ 0.77634627 -0.02306053],398.0
14,14,,[ 0.56060481 -0.0231645 ],[ 0.34148813 -0.02332076],[ 0.77634627 -0.02307656],378.0
15,15,,[ 0.56089317 -0.02316358],[ 0.34724233 -0.02332076],[ 0.77041112 -0.02305882],378.0
16,16,,[ 0.56119007 -0.02316437],[ 0.24431818 -0.02331662],[ 0.77041112 -0.02305504],378.0
17,17,,[ 0.56257209 -0.02316422],[ 0.24431818 -0.0233479 ],[ 0.77041112 -0.02305504],376.0
18,18,,[ 0.56180313 -0.02316367],[ 0.25       -0.02333537],[ 0.77041112 -0.02305882],376.0
19,19,,[ 0.56149732 -0.0231672 ],[ 0.27935003 -0.02339397],[ 0.76791401 -0.02307275],372.0
20,20,,[ 0.56469318 -0.02316602],[ 0.30026781 -0.02333537],[ 0.76791401 -0.02306366],374.0
21,21,,[ 0.56430436 -0.02316332],[ 0.28615373 -0.0233815 ],[ 0.78065287 -0.02306053],401.0
22,22,,[ 0.56538036 -0.02316316],[ 0.33529965 -0.0233815 ],[ 0.76791401 -0.02306053],365.0
23,23,,[ 0.56157817 -0.02316533],[ 0.32563694 -0.02339397],[ 0.76791401 -0.02306053],382.0
24,24,,[ 0.56104936 -0.02316464],[ 0.33312826 -0.02337883],[ 0.76791401 -0.02306123],371.0
25,25,,[ 0.56293008 -0.02316376],[ 0.33312826 -0.0233637 ],[ 0.75655038 -0.02306053],372.0
