,gen,nevals
0,1,500
1,2,371
2,3,382
3,4,397
4,5,374
5,6,384
6,7,372
7,8,376
8,9,384
9,10,371
10,11,383
11,12,398
12,13,364
13,14,369
14,15,388
15,16,375
16,17,380
17,18,378
18,19,382
19,20,386
20,21,377
21,22,385
22,23,383
23,24,371
24,25,370
25,26,369
26,27,368
27,28,391
28,29,371
29,30,397
30,31,349
31,32,395
32,33,383
33,34,380
34,35,378
35,36,381
36,37,384
37,38,386
38,39,396
39,40,393
40,41,393
41,42,359
42,43,387
43,44,362
44,45,397
45,46,372
46,47,384
47,48,381
48,49,390
49,50,399
