,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22340836 0.75044311],[0. 0.],[1. 1.],
1,1,,[0.24064952 0.73001198],[0. 0.],[1. 1.],369.0
2,2,,[0.25600643 0.72116168],[0. 0.],[1. 1.],360.0
3,3,,[0.25785209 0.72040719],[0. 0.],[1. 1.],355.0
4,4,,[0.27146624 0.70707784],[0. 0.],[1. 1.],363.0
5,5,,[0.28867524 0.70462275],[0. 0.],[1. 1.],378.0
6,6,,[0.2970418  0.69074251],[0. 0.],[1. 1.],386.0
7,7,,[0.30921543 0.67759281],[0. 0.],[1. 1.],370.0
8,8,,[0.30319614 0.67317365],[0. 0.],[1. 1.],397.0
9,9,,[0.31070096 0.67391617],[0. 0.],[1. 1.],393.0
10,10,,[0.31717685 0.67691018],[0. 0.],[1. 1.],348.0
11,11,,[0.32615434 0.6714491 ],[0. 0.],[1. 1.],381.0
12,12,,[0.3269582  0.67440719],[0. 0.],[1. 1.],390.0
13,13,,[0.3276463  0.66815569],[0. 0.],[1. 1.],352.0
14,14,,[0.32990354 0.6579521 ],[0. 0.],[1. 1.],399.0
15,15,,[0.33743408 0.65796407],[0. 0.],[1. 1.],362.0
16,16,,[0.32988424 0.65911377],[0. 0.],[1. 1.],392.0
17,17,,[0.32326688 0.65738922],[0. 0.],[1. 1.],378.0
18,18,,[0.32027653 0.65948503],[0. 0.],[1. 1.],397.0
19,19,,[0.3153955  0.66073054],[0. 0.],[1. 1.],368.0
20,20,,[0.3152926  0.66180838],[0. 0.],[1. 1.],370.0
21,21,,[0.31708682 0.67005988],[0. 0.],[1. 1.],379.0
22,22,,[0.32051447 0.66613174],[0. 0.],[1. 1.],396.0
23,23,,[0.3261865  0.66823952],[0. 0.],[1. 1.],378.0
24,24,,[0.32961415 0.65936527],[0. 0.],[1. 1.],387.0
25,25,,[0.34511897 0.64588024],[0. 0.],[1. 1.],378.0
26,26,,[0.33494534 0.64463473],[0. 0.],[1. 1.],367.0
27,27,,[0.34639871 0.64031138],[0. 0.],[1. 1.],373.0
28,28,,[0.34641801 0.64383234],[0. 0.],[1. 1.],386.0
29,29,,[0.3493955  0.63845509],[0. 0.],[1. 1.],373.0
30,30,,[0.34299678 0.63556886],[0. 0.],[1. 1.],377.0
