,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49814618 -0.30927128],[ 0.19801229 -0.32298934],[ 0.83377808 -0.29622139],
1,1,,[ 0.49961595 -0.30381701],[ 0.19801229 -0.32298934],[ 0.83377808 -0.29625158],379.0
2,2,,[ 0.5002249  -0.30305764],[ 0.1970042  -0.32298934],[ 0.83377808 -0.29996164],366.0
3,3,,[ 0.50394976 -0.3026456 ],[ 0.1970042  -0.32298934],[ 0.80198771 -0.30004368],407.0
4,4,,[ 0.50258653 -0.30280548],[ 0.1970042  -0.32125228],[ 0.79554188 -0.30004368],390.0
5,5,,[ 0.50216757 -0.30253934],[ 0.1970042  -0.32405425],[ 0.82739154 -0.2994124 ],380.0
6,6,,[ 0.50560482 -0.3025279 ],[ 0.1970042  -0.32066758],[ 0.80198771 -0.29996164],386.0
7,7,,[ 0.50755642 -0.30265738],[ 0.18739771 -0.32405425],[ 0.80071871 -0.29625158],392.0
8,8,,[ 0.50229008 -0.30298626],[ 0.16622192 -0.32405425],[ 0.80071871 -0.29914466],376.0
9,9,,[ 0.49704474 -0.30314251],[ 0.16622192 -0.31930918],[ 0.80071871 -0.29996164],369.0
10,10,,[ 0.5019537  -0.30280879],[ 0.18906995 -0.31920011],[ 0.80071871 -0.29914466],393.0
11,11,,[ 0.50085285 -0.30255313],[ 0.1970042  -0.32153428],[ 0.80198771 -0.30120847],390.0
12,12,,[ 0.50130352 -0.3029519 ],[ 0.1970042  -0.32153428],[ 0.80198771 -0.29862605],368.0
13,13,,[ 0.4998229  -0.30288179],[ 0.1970042  -0.32153428],[ 0.80468583 -0.29862605],381.0
14,14,,[ 0.49775954 -0.30284687],[ 0.1970042  -0.32298934],[ 0.80468583 -0.29625158],393.0
15,15,,[ 0.49762182 -0.30281394],[ 0.19801229 -0.32405425],[ 0.80327451 -0.29622139],411.0
16,16,,[ 0.49779839 -0.30271366],[ 0.19801229 -0.31990476],[ 0.80327451 -0.29914466],359.0
17,17,,[ 0.50001862 -0.30261545],[ 0.19801229 -0.32405425],[ 0.80198771 -0.29974297],393.0
18,18,,[ 0.50264806 -0.30284652],[ 0.18582628 -0.32405425],[ 0.83742499 -0.30078951],373.0
