,gen,nevals
0,1,500
1,2,393
2,3,373
3,4,385
4,5,372
5,6,392
6,7,391
7,8,386
8,9,364
9,10,381
10,11,392
11,12,384
12,13,377
13,14,386
14,15,391
15,16,406
16,17,363
17,18,375
18,19,380
19,20,372
20,21,376
21,22,366
22,23,383
23,24,389
24,25,393
25,26,401
26,27,386
27,28,373
28,29,392
29,30,369
30,31,381
31,32,388
32,33,393
33,34,363
34,35,356
35,36,365
36,37,394
37,38,382
38,39,383
39,40,382
40,41,374
41,42,393
42,43,376
43,44,362
44,45,384
45,46,369
46,47,388
47,48,379
48,49,361
49,50,362
