,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.41229707 -0.31154351],[ 0.05230126 -0.33508959],[ 0.90585774 -0.29021774],
1,1,,[ 0.40902092 -0.31341489],[ 0.07740586 -0.33508959],[ 0.88912134 -0.29515671],371.0
2,2,,[ 0.41292887 -0.31363346],[ 0.07740586 -0.33508959],[ 0.90585774 -0.29515671],360.0
3,3,,[ 0.4191046  -0.31368526],[ 0.08368201 -0.32506188],[ 0.89121339 -0.29515671],374.0
4,4,,[ 0.42201255 -0.31351021],[ 0.07112971 -0.32670371],[ 0.88912134 -0.29021774],375.0
5,5,,[ 0.42057322 -0.31357018],[ 0.08368201 -0.32805681],[ 0.89121339 -0.29811694],399.0
6,6,,[ 0.42282427 -0.31346535],[ 0.07531381 -0.33180201],[ 0.90585774 -0.29298066],390.0
7,7,,[ 0.42143515 -0.3133985 ],[ 0.09623431 -0.33508959],[ 0.89121339 -0.29515671],395.0
8,8,,[ 0.43024268 -0.31338989],[ 0.09623431 -0.33508959],[ 0.92050209 -0.29637027],398.0
9,9,,[ 0.42612971 -0.31365749],[ 0.08995816 -0.33508959],[ 0.93305439 -0.29779797],376.0
10,10,,[ 0.42794142 -0.31362948],[ 0.08995816 -0.33508959],[ 0.93305439 -0.29298066],377.0
11,11,,[ 0.43975314 -0.31356934],[ 0.09623431 -0.32654174],[ 0.92468619 -0.29515819],375.0
12,12,,[ 0.43797071 -0.31365011],[ 0.08786611 -0.32952395],[ 0.92468619 -0.29322014],384.0
13,13,,[ 0.43559833 -0.31368188],[ 0.09414226 -0.32498029],[ 0.92050209 -0.29322014],373.0
14,14,,[ 0.44035565 -0.31359341],[ 0.09414226 -0.33508959],[ 0.92050209 -0.29322014],371.0
15,15,,[ 0.4404477 -0.3134771],[ 0.11087866 -0.32497775],[ 0.92050209 -0.2963807 ],371.0
16,16,,[ 0.43858159 -0.31339432],[ 0.08577406 -0.32736819],[ 0.93096234 -0.29515819],391.0
17,17,,[ 0.44316736 -0.31356622],[ 0.08577406 -0.33004497],[ 0.93096234 -0.29515819],361.0
18,18,,[ 0.44420084 -0.31357567],[ 0.08577406 -0.33169274],[ 0.92050209 -0.29515671],385.0
19,19,,[ 0.44513808 -0.31332475],[ 0.08158996 -0.33004497],[ 0.92050209 -0.29298066],391.0
20,20,,[ 0.44261925 -0.31345698],[ 0.08158996 -0.33508959],[ 0.92050209 -0.29298066],370.0
21,21,,[ 0.44029289 -0.31371918],[ 0.07531381 -0.33508959],[ 0.92259414 -0.29298066],373.0
22,22,,[ 0.43766946 -0.31360162],[ 0.07949791 -0.33004497],[ 0.90376569 -0.29515671],385.0
23,23,,[ 0.44279498 -0.31357815],[ 0.07322176 -0.33508959],[ 0.89539749 -0.29021774],380.0
24,24,,[ 0.44337657 -0.31356473],[ 0.07322176 -0.32736819],[ 0.92259414 -0.29021774],393.0
25,25,,[ 0.44174059 -0.31338664],[ 0.07322176 -0.32670371],[ 0.92050209 -0.29554441],382.0
26,26,,[ 0.44145188 -0.31371049],[ 0.07322176 -0.32952395],[ 0.92050209 -0.29637027],394.0
27,27,,[ 0.44013389 -0.31357968],[ 0.08158996 -0.33180201],[ 0.91841004 -0.29637027],374.0
28,28,,[ 0.43954393 -0.31350453],[ 0.08577406 -0.33508959],[ 0.91004184 -0.29298066],381.0
29,29,,[ 0.44148117 -0.31374842],[ 0.07531381 -0.33180201],[ 0.91004184 -0.29515819],368.0
30,30,,[ 0.44105858 -0.31388894],[ 0.07531381 -0.33180201],[ 0.93096234 -0.29515819],353.0
31,31,,[ 0.44064854 -0.31368007],[ 0.07531381 -0.33180201],[ 0.93096234 -0.29322014],369.0
32,32,,[ 0.43677406 -0.31363417],[ 0.08577406 -0.33004497],[ 0.93096234 -0.29515819],393.0
33,33,,[ 0.43848954 -0.31368184],[ 0.07322176 -0.33508959],[ 0.93096234 -0.2963807 ],385.0
34,34,,[ 0.43330544 -0.31330621],[ 0.07322176 -0.32952395],[ 0.93096234 -0.29298066],388.0
35,35,,[ 0.44031799 -0.31366712],[ 0.08577406 -0.33180201],[ 0.93096234 -0.29021774],382.0
36,36,,[ 0.44361506 -0.31352447],[ 0.06066946 -0.33169274],[ 0.93096234 -0.29637027],375.0
37,37,,[ 0.44561088 -0.31318436],[ 0.05439331 -0.32291271],[ 0.93096234 -0.2963807 ],362.0
38,38,,[ 0.44491213 -0.31338538],[ 0.05439331 -0.32805681],[ 0.90167364 -0.29796157],386.0
39,39,,[ 0.44856904 -0.31344094],[ 0.05439331 -0.33180201],[ 0.91631799 -0.29298066],392.0
40,40,,[ 0.44375732 -0.31321026],[ 0.05439331 -0.32610752],[ 0.91631799 -0.29776698],384.0
41,41,,[ 0.44996234 -0.3135188 ],[ 0.05439331 -0.33180201],[ 0.91631799 -0.29298066],357.0
42,42,,[ 0.44953975 -0.31366868],[ 0.06276151 -0.33180201],[ 0.91631799 -0.29779797],385.0
43,43,,[ 0.44248536 -0.31382567],[ 0.06276151 -0.33508959],[ 0.92259414 -0.29948947],366.0
44,44,,[ 0.44382427 -0.31349961],[ 0.06066946 -0.33508959],[ 0.92259414 -0.29298066],392.0
45,45,,[ 0.44119665 -0.31348829],[ 0.06066946 -0.32506188],[ 0.92259414 -0.29298066],386.0
46,46,,[ 0.44310042 -0.31362244],[ 0.06066946 -0.32952395],[ 0.92259414 -0.29515819],382.0
47,47,,[ 0.43986611 -0.31353211],[ 0.05230126 -0.32805681],[ 0.92259414 -0.29779797],397.0
48,48,,[ 0.43675732 -0.31364536],[ 0.05230126 -0.33508959],[ 0.90585774 -0.29322014],386.0
49,49,,[ 0.43874477 -0.31352452],[ 0.05020921 -0.3269585 ],[ 0.90585774 -0.29322014],379.0
50,50,,[ 0.44401674 -0.31368264],[ 0.05020921 -0.32610752],[ 0.93933054 -0.29322014],386.0
