,gen,nevals
0,1,500
1,2,395
2,3,387
3,4,381
4,5,384
5,6,389
6,7,373
7,8,389
8,9,375
9,10,378
10,11,384
11,12,377
12,13,383
13,14,382
14,15,360
15,16,370
16,17,389
17,18,377
18,19,372
19,20,380
20,21,388
21,22,397
22,23,370
23,24,369
24,25,397
25,26,376
26,27,407
27,28,386
28,29,406
29,30,387
30,31,371
31,32,376
32,33,361
33,34,396
34,35,381
35,36,385
36,37,360
37,38,386
38,39,384
39,40,381
40,41,393
41,42,361
42,43,391
43,44,369
44,45,389
45,46,391
46,47,391
47,48,383
48,49,373
49,50,386
