,gen,nevals
0,1,500
1,2,379
2,3,393
3,4,392
4,5,367
5,6,380
6,7,392
7,8,363
8,9,386
9,10,360
10,11,373
11,12,392
12,13,388
13,14,369
14,15,399
15,16,367
16,17,380
17,18,382
18,19,384
19,20,370
20,21,383
21,22,361
22,23,375
23,24,394
24,25,381
25,26,400
26,27,378
27,28,375
28,29,389
29,30,379
30,31,384
31,32,380
32,33,384
33,34,384
34,35,388
35,36,383
36,37,371
37,38,390
38,39,380
39,40,372
40,41,370
41,42,387
42,43,374
43,44,373
44,45,384
45,46,382
46,47,367
47,48,394
48,49,387
49,50,384
