,gen,evals,avg,min,max,nevals
0,0,500.0,[ 4.97014493e-01 -1.13216041e-05],[ 2.46376812e-01 -1.15522592e-05],[ 7.43961353e-01 -1.12989622e-05],
1,1,,[ 4.92830918e-01 -1.13073231e-05],[ 2.46376812e-01 -1.15238129e-05],[ 7.05314010e-01 -1.12990341e-05],377.0
2,2,,[ 4.91294686e-01 -1.13030612e-05],[ 2.46376812e-01 -1.15147072e-05],[ 6.81159420e-01 -1.12992942e-05],389.0
3,3,,[ 4.87768116e-01 -1.13063468e-05],[ 2.46376812e-01 -1.15522592e-05],[ 7.14975845e-01 -1.12992942e-05],383.0
4,4,,[ 4.81951691e-01 -1.13042689e-05],[ 2.46376812e-01 -1.15331068e-05],[ 6.76328502e-01 -1.12992942e-05],380.0
5,5,,[ 4.78618357e-01 -1.13034333e-05],[ 2.46376812e-01 -1.14640254e-05],[ 7.10144928e-01 -1.12989622e-05],380.0
6,6,,[ 4.78463768e-01 -1.13042539e-05],[ 2.56038647e-01 -1.14801665e-05],[ 7.34299517e-01 -1.12997425e-05],389.0
7,7,,[ 4.76531401e-01 -1.13051279e-05],[ 2.36714976e-01 -1.14640254e-05],[ 7.14975845e-01 -1.13003790e-05],385.0
8,8,,[ 4.75497585e-01 -1.13062248e-05],[ 2.46376812e-01 -1.15448541e-05],[ 7.19806763e-01 -1.13003790e-05],369.0
9,9,,[ 4.74019324e-01 -1.13044140e-05],[ 2.56038647e-01 -1.14801665e-05],[ 7.24637681e-01 -1.13003790e-05],381.0
10,10,,[ 4.73768116e-01 -1.13036418e-05],[ 2.56038647e-01 -1.14640254e-05],[ 7.24637681e-01 -1.13003790e-05],381.0
11,11,,[ 4.75487923e-01 -1.13036142e-05],[ 2.56038647e-01 -1.14885194e-05],[ 7.14975845e-01 -1.12992942e-05],383.0
12,12,,[ 4.75478261e-01 -1.13040444e-05],[ 2.51207729e-01 -1.14801665e-05],[ 7.14975845e-01 -1.12992942e-05],367.0
13,13,,[ 4.70338164e-01 -1.13028693e-05],[ 2.51207729e-01 -1.15448541e-05],[ 7.43961353e-01 -1.12993830e-05],386.0
14,14,,[ 4.69169082e-01 -1.13030354e-05],[ 2.51207729e-01 -1.14640254e-05],[ 7.34299517e-01 -1.12989622e-05],392.0
15,15,,[ 4.73710145e-01 -1.13028719e-05],[ 2.51207729e-01 -1.14640254e-05],[ 7.34299517e-01 -1.12989622e-05],373.0
16,16,,[ 4.75352657e-01 -1.13037096e-05],[ 2.51207729e-01 -1.15448541e-05],[ 7.29468599e-01 -1.12992942e-05],383.0
17,17,,[ 4.70193237e-01 -1.13018774e-05],[ 2.02898551e-01 -1.14134598e-05],[ 7.29468599e-01 -1.12989622e-05],382.0
18,18,,[ 4.72811594e-01 -1.13024103e-05],[ 2.36714976e-01 -1.15147072e-05],[ 7.39130435e-01 -1.12989622e-05],373.0
19,19,,[ 4.73101449e-01 -1.13040735e-05],[ 2.36714976e-01 -1.15147072e-05],[ 7.29468599e-01 -1.12989622e-05],362.0
20,20,,[ 4.73565217e-01 -1.13034471e-05],[ 2.36714976e-01 -1.14640254e-05],[ 7.29468599e-01 -1.12993830e-05],403.0
21,21,,[ 4.74589372e-01 -1.13043232e-05],[ 2.51207729e-01 -1.15238129e-05],[ 7.19806763e-01 -1.12992942e-05],379.0
22,22,,[ 4.77797101e-01 -1.13048546e-05],[ 2.51207729e-01 -1.15448541e-05],[ 7.19806763e-01 -1.12989622e-05],356.0
23,23,,[ 4.77922705e-01 -1.13042558e-05],[ 2.51207729e-01 -1.15448541e-05],[ 7.19806763e-01 -1.12989622e-05],363.0
24,24,,[ 4.77043478e-01 -1.13056744e-05],[ 2.51207729e-01 -1.15238129e-05],[ 7.19806763e-01 -1.12992942e-05],382.0
25,25,,[ 4.76231884e-01 -1.13053677e-05],[ 2.51207729e-01 -1.15331068e-05],[ 7.24637681e-01 -1.12989622e-05],370.0
26,26,,[ 4.76772947e-01 -1.13042649e-05],[ 2.51207729e-01 -1.14640254e-05],[ 7.24637681e-01 -1.12997425e-05],384.0
27,27,,[ 4.75033816e-01 -1.13029971e-05],[ 2.51207729e-01 -1.14340016e-05],[ 7.48792271e-01 -1.12992942e-05],364.0
28,28,,[ 4.73323671e-01 -1.13033187e-05],[ 2.51207729e-01 -1.15238129e-05],[ 7.48792271e-01 -1.12989622e-05],378.0
29,29,,[ 4.73285024e-01 -1.13033403e-05],[ 2.51207729e-01 -1.14640254e-05],[ 7.14975845e-01 -1.12989622e-05],402.0
30,30,,[ 4.74521739e-01 -1.13033839e-05],[ 2.46376812e-01 -1.14801665e-05],[ 7.77777778e-01 -1.12989622e-05],383.0
31,31,,[ 4.78077295e-01 -1.13042476e-05],[ 2.51207729e-01 -1.14640254e-05],[ 7.77777778e-01 -1.12990341e-05],372.0
32,32,,[ 4.76666667e-01 -1.13033767e-05],[ 2.51207729e-01 -1.15147072e-05],[ 7.19806763e-01 -1.13003790e-05],396.0
33,33,,[ 4.77932367e-01 -1.13042780e-05],[ 2.51207729e-01 -1.15147072e-05],[ 7.24637681e-01 -1.12989622e-05],382.0
34,34,,[ 4.80115942e-01 -1.13030508e-05],[ 2.51207729e-01 -1.14640254e-05],[ 7.24637681e-01 -1.12989622e-05],356.0
35,35,,[ 4.81082126e-01 -1.13028722e-05],[ 2.51207729e-01 -1.14885194e-05],[ 7.14975845e-01 -1.12993830e-05],378.0
36,36,,[ 4.78589372e-01 -1.13041683e-05],[ 2.51207729e-01 -1.14885194e-05],[ 7.14975845e-01 -1.12989622e-05],373.0
37,37,,[ 4.77178744e-01 -1.13041385e-05],[ 2.51207729e-01 -1.15448541e-05],[ 7.19806763e-01 -1.12989622e-05],373.0
38,38,,[ 4.74628019e-01 -1.13036826e-05],[ 2.51207729e-01 -1.15147072e-05],[ 7.29468599e-01 -1.12989622e-05],390.0
39,39,,[ 4.74772947e-01 -1.13043765e-05],[ 2.51207729e-01 -1.15448541e-05],[ 7.29468599e-01 -1.12989622e-05],371.0
40,40,,[ 4.73265700e-01 -1.13040162e-05],[ 2.27053140e-01 -1.15522592e-05],[ 7.19806763e-01 -1.12989622e-05],379.0
41,41,,[ 4.71217391e-01 -1.13032704e-05],[ 2.51207729e-01 -1.15238129e-05],[ 7.19806763e-01 -1.12989622e-05],366.0
42,42,,[ 4.75739130e-01 -1.13034621e-05],[ 2.51207729e-01 -1.14640254e-05],[ 7.19806763e-01 -1.12989622e-05],386.0
43,43,,[ 4.74869565e-01 -1.13033483e-05],[ 2.51207729e-01 -1.14801665e-05],[ 7.19806763e-01 -1.12989622e-05],378.0
44,44,,[ 4.76599034e-01 -1.13033301e-05],[ 2.36714976e-01 -1.14801665e-05],[ 7.19806763e-01 -1.12989622e-05],380.0
45,45,,[ 4.74260870e-01 -1.13055105e-05],[ 2.36714976e-01 -1.15522592e-05],[ 7.14975845e-01 -1.12992942e-05],372.0
46,46,,[ 4.72251208e-01 -1.13044504e-05],[ 2.70531401e-01 -1.15147072e-05],[ 7.14975845e-01 -1.12989622e-05],366.0
47,47,,[ 4.70840580e-01 -1.13048517e-05],[ 2.27053140e-01 -1.15448541e-05],[ 7.14975845e-01 -1.13003790e-05],362.0
48,48,,[ 4.71169082e-01 -1.13039706e-05],[ 2.70531401e-01 -1.15448541e-05],[ 7.14975845e-01 -1.12993830e-05],399.0
49,49,,[ 4.69565217e-01 -1.13031055e-05],[ 2.70531401e-01 -1.15147072e-05],[ 7.19806763e-01 -1.12993830e-05],393.0
50,50,,[ 4.67265700e-01 -1.13043735e-05],[ 2.56038647e-01 -1.14801665e-05],[ 7.14975845e-01 -1.12990341e-05],385.0
