,gen,evals,avg,min,max,nevals
0,0,500.0,[0.45538636 0.6133121 ],[0. 0.],[1. 1.],
1,1,,[0.46877273 0.60503185],[0. 0.],[1. 1.],387.0
2,2,,[0.49065909 0.5977707 ],[0. 0.],[1. 1.],399.0
3,3,,[0.50813636 0.57961783],[0. 0.],[1. 1.],381.0
4,4,,[0.51825    0.56816561],[0. 0.],[1. 1.],369.0
5,5,,[0.52027273 0.58271338],[0. 0.],[1. 1.],363.0
6,6,,[0.53056818 0.57787261],[0. 0.],[1. 1.],389.0
7,7,,[0.54006818 0.57031847],[0. 0.],[1. 1.],396.0
8,8,,[0.54690909 0.56442038],[0. 0.],[1. 1.],391.0
9,9,,[0.54722727 0.56324841],[0. 0.],[1. 1.],369.0
10,10,,[0.54909091 0.56538854],[0. 0.],[1. 1.],374.0
11,11,,[0.55297727 0.56536306],[0. 0.],[1. 1.],373.0
12,12,,[0.55579545 0.56393631],[0. 0.],[1. 1.],380.0
13,13,,[0.55652273 0.56556688],[0. 0.],[1. 1.],378.0
14,14,,[0.56281818 0.56184713],[0. 0.],[1. 1.],397.0
15,15,,[0.55761364 0.56318471],[0. 0.],[1. 1.],415.0
16,16,,[0.55411364 0.566     ],[0. 0.],[1. 1.],363.0
17,17,,[0.55538636 0.55926115],[0. 0.],[1. 1.],391.0
18,18,,[0.5615     0.55980892],[0. 0.],[1. 1.],374.0
19,19,,[0.56025    0.56054777],[0. 0.],[1. 1.],385.0
20,20,,[0.56306818 0.55747771],[0. 0.],[1. 1.],376.0
21,21,,[0.56786364 0.56215287],[0. 0.],[1. 1.],377.0
22,22,,[0.57295455 0.56217834],[0. 0.],[1. 1.],383.0
23,23,,[0.57875    0.55610191],[0. 0.],[1. 1.],371.0
24,24,,[0.58329545 0.54949045],[0. 0.],[1. 1.],377.0
25,25,,[0.58815909 0.54010191],[0. 0.],[1. 1.],363.0
26,26,,[0.58877273 0.54078981],[0. 0.],[1. 1.],388.0
27,27,,[0.58211364 0.55363057],[0. 0.],[1. 1.],400.0
28,28,,[0.58622727 0.54889172],[0. 0.],[1. 1.],381.0
29,29,,[0.585      0.54610191],[0. 0.],[1. 1.],380.0
30,30,,[0.58213636 0.55058599],[0. 0.],[1. 1.],385.0
31,31,,[0.58409091 0.54472611],[0. 0.],[1. 1.],369.0
32,32,,[0.58259091 0.5449172 ],[0. 0.],[1. 1.],383.0
33,33,,[0.57722727 0.55203822],[0. 0.],[1. 1.],391.0
34,34,,[0.57581818 0.55374522],[0. 0.],[1. 1.],379.0
35,35,,[0.57922727 0.55191083],[0. 0.],[1. 1.],391.0
36,36,,[0.57943182 0.5563949 ],[0. 0.],[1. 1.],382.0
37,37,,[0.57359091 0.56267516],[0. 0.],[1. 1.],394.0
38,38,,[0.56386364 0.56323567],[0. 0.],[1. 1.],375.0
39,39,,[0.57025   0.5573121],[0. 0.],[1. 1.],372.0
40,40,,[0.57170455 0.55459873],[0. 0.],[1. 1.],388.0
41,41,,[0.57534091 0.55424204],[0. 0.],[1. 1.],374.0
42,42,,[0.57984091 0.55811465],[0. 0.],[1. 1.],377.0
43,43,,[0.57827273 0.56225478],[0. 0.],[1. 1.],372.0
44,44,,[0.57581818 0.5622293 ],[0. 0.],[1. 1.],380.0
45,45,,[0.56972727 0.5657707 ],[0. 0.],[1. 1.],389.0
46,46,,[0.56697727 0.56579618],[0. 0.],[1. 1.],369.0
47,47,,[0.56868182 0.56849682],[0. 0.],[1. 1.],395.0
48,48,,[0.56888636 0.57029299],[0. 0.],[1. 1.],394.0
49,49,,[0.56852273 0.56775796],[0. 0.],[1. 1.],386.0
50,50,,[0.564      0.56892994],[0. 0.],[1. 1.],378.0
