,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.54805714 -0.25741619],[ 0.28163265 -0.2638212 ],[ 0.81632653 -0.2521077 ],
1,1,,[ 0.55367347 -0.25958977],[ 0.21632653 -0.26320676],[ 0.83673469 -0.25241402],386.0
2,2,,[ 0.55795102 -0.26005857],[ 0.1877551  -0.26271321],[ 0.83673469 -0.25242377],356.0
3,3,,[ 0.55868571 -0.26010319],[ 0.1877551  -0.26341173],[ 0.83673469 -0.25272071],384.0
4,4,,[ 0.55732245 -0.26006231],[ 0.19591837 -0.26381286],[ 0.83673469 -0.2521413 ],388.0
5,5,,[ 0.55617143 -0.26000552],[ 0.19591837 -0.2628532 ],[ 0.83673469 -0.2521413 ],375.0
6,6,,[ 0.56177143 -0.2599577 ],[ 0.19183673 -0.26263278],[ 0.83673469 -0.25332064],373.0
7,7,,[ 0.55934694 -0.25996897],[ 0.19183673 -0.26314732],[ 0.83673469 -0.25241402],404.0
8,8,,[ 0.55927347 -0.2599678 ],[ 0.1755102  -0.26348138],[ 0.83673469 -0.25242377],383.0
9,9,,[ 0.55884082 -0.25998651],[ 0.2122449 -0.2638212],[ 0.83673469 -0.25269022],365.0
10,10,,[ 0.56005714 -0.26003294],[ 0.1755102  -0.26222631],[ 0.84081633 -0.2521077 ],380.0
11,11,,[ 0.55554286 -0.26011759],[ 0.1755102  -0.26348138],[ 0.84081633 -0.25242377],371.0
12,12,,[ 0.5571102  -0.26013561],[ 0.1755102  -0.26334375],[ 0.84081633 -0.25336061],388.0
13,13,,[ 0.55563265 -0.26004349],[ 0.1755102  -0.26341173],[ 0.84081633 -0.25332064],366.0
14,14,,[ 0.5656     -0.26001527],[ 0.20816327 -0.26341173],[ 0.84081633 -0.2521413 ],371.0
15,15,,[ 0.56564898 -0.2600231 ],[ 0.20816327 -0.26341173],[ 0.84081633 -0.25241402],381.0
16,16,,[ 0.56620408 -0.25989797],[ 0.25714286 -0.26334691],[ 0.84081633 -0.2521077 ],377.0
17,17,,[ 0.56228571 -0.25987274],[ 0.27346939 -0.26314732],[ 0.84081633 -0.25269022],374.0
18,18,,[ 0.56675102 -0.25998031],[ 0.25306122 -0.26231553],[ 0.84081633 -0.25379955],370.0
19,19,,[ 0.56910204 -0.26004083],[ 0.2        -0.26294508],[ 0.83265306 -0.2532854 ],386.0
20,20,,[ 0.56640816 -0.260102  ],[ 0.2       -0.2638212],[ 0.83265306 -0.25241402],358.0
21,21,,[ 0.57012245 -0.26009753],[ 0.26122449 -0.26334691],[ 0.8122449  -0.25323491],363.0
