,gen,nevals
0,1,500
1,2,377
2,3,386
3,4,382
4,5,397
5,6,378
6,7,385
7,8,387
8,9,371
9,10,375
10,11,391
11,12,373
12,13,358
13,14,360
14,15,370
15,16,410
16,17,379
17,18,372
18,19,378
19,20,384
20,21,362
21,22,389
22,23,390
23,24,375
24,25,379
25,26,380
26,27,371
27,28,387
28,29,375
29,30,384
30,31,371
31,32,400
32,33,375
33,34,397
34,35,370
35,36,388
36,37,388
37,38,366
38,39,377
39,40,358
40,41,390
41,42,382
42,43,386
43,44,388
44,45,375
45,46,387
46,47,397
47,48,386
48,49,396
49,50,378
