,gen,evals,avg,min,max,nevals
0,0,500.0,[0.31410714 0.72265263],[0. 0.],[1. 1.],
1,1,,[0.33305357 0.70614737],[0. 0.],[1. 1.],386.0
2,2,,[0.33144643 0.70397895],[0. 0.],[1. 1.],379.0
3,3,,[0.38726786 0.65509474],[0. 0.],[1. 1.],387.0
4,4,,[0.4095     0.63873684],[0. 0.],[1. 1.],395.0
5,5,,[0.41630357 0.6344    ],[0. 0.],[1. 1.],400.0
6,6,,[0.44592857 0.60995789],[0. 0.],[1. 1.],392.0
7,7,,[0.451625 0.6056  ],[0. 0.],[1. 1.],375.0
8,8,,[0.44942857 0.61448421],[0. 0.],[1. 1.],398.0
9,9,,[0.46614286 0.59913684],[0. 0.],[1. 1.],386.0
10,10,,[0.48721429 0.58254737],[0. 0.],[1. 1.],392.0
11,11,,[0.50475    0.56023158],[0. 0.],[1. 1.],360.0
12,12,,[0.50114286 0.57103158],[0. 0.],[1. 1.],352.0
13,13,,[0.50233929 0.56917895],[0. 0.],[1. 1.],390.0
14,14,,[0.50564286 0.57031579],[0. 0.],[1. 1.],395.0
15,15,,[0.50964286 0.56818947],[0. 0.],[1. 1.],391.0
16,16,,[0.50460714 0.57722105],[0. 0.],[1. 1.],387.0
17,17,,[0.49573214 0.58345263],[0. 0.],[1. 1.],383.0
18,18,,[0.500375   0.57922105],[0. 0.],[1. 1.],398.0
19,19,,[0.49608929 0.58195789],[0. 0.],[1. 1.],385.0
20,20,,[0.50339286 0.57124211],[0. 0.],[1. 1.],368.0
21,21,,[0.51003571 0.56734737],[0. 0.],[1. 1.],388.0
22,22,,[0.50778571 0.57195789],[0. 0.],[1. 1.],394.0
23,23,,[0.50369643 0.56553684],[0. 0.],[1. 1.],356.0
24,24,,[0.51308929 0.55688421],[0. 0.],[1. 1.],393.0
25,25,,[0.520875   0.55317895],[0. 0.],[1. 1.],405.0
26,26,,[0.52544643 0.54522105],[0. 0.],[1. 1.],376.0
27,27,,[0.51642857 0.55006316],[0. 0.],[1. 1.],389.0
28,28,,[0.51605357 0.55326316],[0. 0.],[1. 1.],389.0
29,29,,[0.50828571 0.56526316],[0. 0.],[1. 1.],376.0
30,30,,[0.52132143 0.55336842],[0. 0.],[1. 1.],381.0
31,31,,[0.51033929 0.56576842],[0. 0.],[1. 1.],359.0
32,32,,[0.50944643 0.56374737],[0. 0.],[1. 1.],368.0
33,33,,[0.50669643 0.56715789],[0. 0.],[1. 1.],368.0
34,34,,[0.50844643 0.56787368],[0. 0.],[1. 1.],382.0
35,35,,[0.50467857 0.56614737],[0. 0.],[1. 1.],386.0
36,36,,[0.50101786 0.56675789],[0. 0.],[1. 1.],383.0
37,37,,[0.50294643 0.56454737],[0. 0.],[1. 1.],359.0
38,38,,[0.492125   0.57107368],[0. 0.],[1. 1.],393.0
39,39,,[0.50323214 0.56063158],[0. 0.],[1. 1.],412.0
40,40,,[0.49276786 0.57789474],[0. 0.],[1. 1.],395.0
41,41,,[0.491125   0.57126316],[0. 0.],[1. 1.],389.0
42,42,,[0.482  0.5816],[0. 0.],[1. 1.],385.0
43,43,,[0.49344643 0.57564211],[0. 0.],[1. 1.],365.0
44,44,,[0.48323214 0.58130526],[0. 0.],[1. 1.],368.0
45,45,,[0.47839286 0.57871579],[0. 0.],[1. 1.],394.0
46,46,,[0.47971429 0.58044211],[0. 0.],[1. 1.],406.0
47,47,,[0.47569643 0.58315789],[0. 0.],[1. 1.],380.0
48,48,,[0.48396429 0.57315789],[0. 0.],[1. 1.],376.0
49,49,,[0.48571429 0.57334737],[0. 0.],[1. 1.],357.0
50,50,,[0.500625   0.56058947],[0. 0.],[1. 1.],405.0
