,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51479549 -0.28443797],[ 0.25131579 -0.29938581],[ 0.78345865 -0.27213456],
1,1,,[ 0.51695733 -0.28734931],[ 0.24605263 -0.29919774],[ 0.78345865 -0.27363959],396.0
2,2,,[ 0.51784004 -0.28789965],[ 0.20761278 -0.29919774],[ 0.78345865 -0.27213456],362.0
3,3,,[ 0.51943477 -0.2878809 ],[ 0.25131579 -0.29558262],[ 0.78345865 -0.27407524],381.0
4,4,,[ 0.52184389 -0.28788861],[ 0.25131579 -0.29380071],[ 0.78345865 -0.27313454],395.0
5,5,,[ 0.52471541 -0.28804289],[ 0.27969925 -0.29546683],[ 0.78345865 -0.27702108],394.0
6,6,,[ 0.52217387 -0.28778435],[ 0.28162594 -0.29938581],[ 0.78345865 -0.2737753 ],364.0
7,7,,[ 0.52241532 -0.2877632 ],[ 0.28162594 -0.29546683],[ 0.78345865 -0.27575772],383.0
8,8,,[ 0.52065489 -0.28780657],[ 0.28402256 -0.29919774],[ 0.78345865 -0.27221896],385.0
9,9,,[ 0.52306964 -0.28787494],[ 0.29041353 -0.29919774],[ 0.78345865 -0.27221896],382.0
10,10,,[ 0.52407829 -0.28779566],[ 0.26057331 -0.29919774],[ 0.78345865 -0.27221896],380.0
11,11,,[ 0.52675075 -0.28779024],[ 0.26057331 -0.29445515],[ 0.78345865 -0.27213456],368.0
12,12,,[ 0.52817115 -0.28776586],[ 0.28162594 -0.29445515],[ 0.78345865 -0.27213456],382.0
13,13,,[ 0.52947434 -0.28782793],[ 0.28162594 -0.29345718],[ 0.78345865 -0.27407524],385.0
14,14,,[ 0.53172397 -0.2876732 ],[ 0.28162594 -0.29558262],[ 0.78345865 -0.27213456],384.0
15,15,,[ 0.52929342 -0.28799699],[ 0.28162594 -0.29662871],[ 0.78345865 -0.27320964],379.0
16,16,,[ 0.53297133 -0.28776715],[ 0.24238722 -0.29663674],[ 0.78345865 -0.2737753 ],381.0
17,17,,[ 0.53262105 -0.28773625],[ 0.23759398 -0.29548332],[ 0.78345865 -0.27363959],387.0
18,18,,[ 0.52935836 -0.28774935],[ 0.23759398 -0.29662871],[ 0.78345865 -0.27221896],390.0
19,19,,[ 0.53386711 -0.28796258],[ 0.25211466 -0.29919774],[ 0.78345865 -0.27313454],373.0
20,20,,[ 0.53534774 -0.28785653],[ 0.25211466 -0.29919774],[ 0.78345865 -0.27213456],383.0
21,21,,[ 0.53524267 -0.28790898],[ 0.27589286 -0.29450956],[ 0.78345865 -0.2737753 ],384.0
22,22,,[ 0.53434342 -0.28781032],[ 0.26503759 -0.29380071],[ 0.78345865 -0.27320964],385.0
23,23,,[ 0.53263628 -0.28788674],[ 0.26503759 -0.29344967],[ 0.78345865 -0.27320964],392.0
24,24,,[ 0.53112556 -0.28789607],[ 0.26503759 -0.29546683],[ 0.78345865 -0.27320964],377.0
25,25,,[ 0.53155376 -0.28767963],[ 0.26503759 -0.29558262],[ 0.78599624 -0.27363959],378.0
26,26,,[ 0.52817519 -0.287853  ],[ 0.26010338 -0.29548332],[ 0.78345865 -0.27441207],376.0
27,27,,[ 0.52576212 -0.28792858],[ 0.25878759 -0.29662871],[ 0.78345865 -0.27590156],375.0
28,28,,[ 0.52936212 -0.28787646],[ 0.26057331 -0.29919774],[ 0.78345865 -0.27633665],368.0
29,29,,[ 0.53146372 -0.28773491],[ 0.27095865 -0.29445019],[ 0.78345865 -0.27320964],382.0
30,30,,[ 0.53010865 -0.28765497],[ 0.27095865 -0.29435935],[ 0.78345865 -0.27313454],392.0
31,31,,[ 0.52519229 -0.28782028],[ 0.23759398 -0.29938581],[ 0.78345865 -0.27320964],381.0
32,32,,[ 0.52694323 -0.28781535],[ 0.23759398 -0.29445019],[ 0.78345865 -0.2732985 ],386.0
33,33,,[ 0.52707331 -0.28766938],[ 0.23759398 -0.29546683],[ 0.76973684 -0.2732985 ],367.0
34,34,,[ 0.5254813 -0.2877707],[ 0.27269737 -0.29445019],[ 0.76973684 -0.27363959],365.0
35,35,,[ 0.52696598 -0.28776145],[ 0.27269737 -0.29663674],[ 0.78345865 -0.27363959],377.0
36,36,,[ 0.52655865 -0.28783325],[ 0.28162594 -0.29445515],[ 0.78345865 -0.27363959],376.0
37,37,,[ 0.525189   -0.28773022],[ 0.28162594 -0.29919774],[ 0.76973684 -0.27213456],401.0
38,38,,[ 0.52575977 -0.28776053],[ 0.28162594 -0.29938581],[ 0.76973684 -0.27313454],383.0
39,39,,[ 0.52556748 -0.28795356],[ 0.25991541 -0.29938581],[ 0.72509398 -0.27465994],398.0
40,40,,[ 0.52480611 -0.28792747],[ 0.25991541 -0.29558262],[ 0.72509398 -0.27221896],358.0
41,41,,[ 0.52342002 -0.28775008],[ 0.25991541 -0.29938581],[ 0.75234962 -0.27213456],368.0
42,42,,[ 0.52250611 -0.28791376],[ 0.25991541 -0.29548332],[ 0.75234962 -0.27320964],379.0
43,43,,[ 0.52264633 -0.28780608],[ 0.28162594 -0.29548332],[ 0.78345865 -0.27441207],384.0
44,44,,[ 0.52558158 -0.2879238 ],[ 0.25798872 -0.29445515],[ 0.78345865 -0.27465994],391.0
45,45,,[ 0.52552519 -0.28777471],[ 0.25798872 -0.29450956],[ 0.76334586 -0.27610762],363.0
