,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.5233467  -0.26080793],[ 0.2805443  -0.26791654],[ 0.80175159 -0.25472295],
1,1,,[ 0.52971627 -0.2594081 ],[ 0.24319629 -0.2678711 ],[ 0.81948466 -0.25472295],384.0
2,2,,[ 0.53564737 -0.25923667],[ 0.24464389 -0.2678711 ],[ 0.81948466 -0.25472295],361.0
3,3,,[ 0.53987066 -0.25922442],[ 0.31781992 -0.2678711 ],[ 0.81948466 -0.25706757],366.0
4,4,,[ 0.5431871  -0.25919533],[ 0.25644181 -0.2678711 ],[ 0.83222351 -0.25665946],359.0
5,5,,[ 0.54262225 -0.25913741],[ 0.25644181 -0.26785482],[ 0.83790533 -0.25665946],371.0
6,6,,[ 0.54591365 -0.25923301],[ 0.2701216  -0.26785482],[ 0.80175159 -0.25478075],379.0
7,7,,[ 0.55006022 -0.2592758 ],[ 0.25799797 -0.26625791],[ 0.80493631 -0.25472295],380.0
8,8,,[ 0.55454755 -0.2592018 ],[ 0.30576867 -0.2678711 ],[ 0.77902432 -0.25550801],381.0
9,9,,[ 0.55376021 -0.25918576],[ 0.28846989 -0.2678711 ],[ 0.7665388  -0.25472295],407.0
10,10,,[ 0.55336074 -0.25913996],[ 0.28260712 -0.26576112],[ 0.7665388  -0.25550801],396.0
11,11,,[ 0.55454683 -0.25922761],[ 0.32444268 -0.26785482],[ 0.78307759 -0.25478075],370.0
12,12,,[ 0.55571902 -0.25924442],[ 0.30276491 -0.26701596],[ 0.78307759 -0.25658412],385.0
13,13,,[ 0.55657231 -0.25923961],[ 0.28865084 -0.26785482],[ 0.78307759 -0.25472295],385.0
14,14,,[ 0.55667675 -0.25922692],[ 0.32270556 -0.26582457],[ 0.78307759 -0.25478075],411.0
15,15,,[ 0.55986957 -0.25920732],[ 0.2949117  -0.26785482],[ 0.78307759 -0.25478075],392.0
16,16,,[ 0.56022539 -0.25924466],[ 0.26161697 -0.26701596],[ 0.80287348 -0.25478075],375.0
17,17,,[ 0.56081869 -0.25915122],[ 0.20204835 -0.2669481 ],[ 0.80287348 -0.25478075],382.0
18,18,,[ 0.56228677 -0.25926459],[ 0.29183555 -0.26612641],[ 0.80287348 -0.25478075],377.0
19,19,,[ 0.56066235 -0.25923798],[ 0.2475029  -0.26624286],[ 0.80287348 -0.25478075],386.0
20,20,,[ 0.56157368 -0.25919018],[ 0.31126954 -0.2678711 ],[ 0.80544296 -0.25654433],382.0
21,21,,[ 0.56036241 -0.25915358],[ 0.32350174 -0.26612641],[ 0.79245078 -0.25478075],375.0
22,22,,[ 0.56130023 -0.25918617],[ 0.30594962 -0.26791654],[ 0.77634627 -0.2569374 ],370.0
23,23,,[ 0.55923219 -0.25920778],[ 0.29939925 -0.2678711 ],[ 0.77634627 -0.25649614],369.0
24,24,,[ 0.5578024  -0.25921654],[ 0.30732484 -0.2678711 ],[ 0.76396931 -0.25600461],378.0
25,25,,[ 0.55763108 -0.25923152],[ 0.30732484 -0.26785482],[ 0.76396931 -0.25665921],380.0
26,26,,[ 0.55462058 -0.25915355],[ 0.29502027 -0.2678711 ],[ 0.76396931 -0.25478075],392.0
27,27,,[ 0.55338615 -0.25919071],[ 0.29502027 -0.26640621],[ 0.75828749 -0.25600461],371.0
28,28,,[ 0.55393551 -0.25924931],[ 0.29502027 -0.26791654],[ 0.75448755 -0.25600461],394.0
29,29,,[ 0.55606355 -0.25927653],[ 0.29646786 -0.2669481 ],[ 0.75448755 -0.25472295],403.0
30,30,,[ 0.55727475 -0.25922575],[ 0.29646786 -0.2678711 ],[ 0.76852924 -0.25548333],369.0
31,31,,[ 0.55671996 -0.25924453],[ 0.29433266 -0.2678711 ],[ 0.76852924 -0.25665921],375.0
32,32,,[ 0.55703329 -0.25927304],[ 0.29433266 -0.26701596],[ 0.76534453 -0.25597692],373.0
33,33,,[ 0.55707694 -0.25925341],[ 0.30663723 -0.26612641],[ 0.76085698 -0.25597692],350.0
34,34,,[ 0.55708541 -0.25925721],[ 0.3121381  -0.26624286],[ 0.76085698 -0.25650604],386.0
35,35,,[ 0.5578949  -0.25920027],[ 0.26342646 -0.26625791],[ 0.76085698 -0.25472295],391.0
36,36,,[ 0.55854871 -0.25920809],[ 0.26342646 -0.26624286],[ 0.775152   -0.25548333],379.0
37,37,,[ 0.56180718 -0.25926958],[ 0.29827736 -0.26640621],[ 0.775152   -0.25603797],394.0
38,38,,[ 0.55882158 -0.25920012],[ 0.25955414 -0.26640621],[ 0.76085698 -0.25657592],393.0
39,39,,[ 0.55885676 -0.25912221],[ 0.30327157 -0.26639318],[ 0.76085698 -0.25650604],366.0
40,40,,[ 0.56030928 -0.25912881],[ 0.31981036 -0.26639318],[ 0.75517516 -0.25550801],372.0
41,41,,[ 0.55996135 -0.25917998],[ 0.30652866 -0.26791654],[ 0.75517516 -0.25600461],394.0
42,42,,[ 0.56270556 -0.25914536],[ 0.32426173 -0.2655729 ],[ 0.76947018 -0.25595975],379.0
43,43,,[ 0.56144477 -0.25916724],[ 0.33186161 -0.26699727],[ 0.76947018 -0.25595975],382.0
44,44,,[ 0.56064396 -0.25913562],[ 0.33186161 -0.26624286],[ 0.77015779 -0.25478075],394.0
45,45,,[ 0.56153315 -0.25924886],[ 0.28803561 -0.26625791],[ 0.80768674 -0.25550801],382.0
46,46,,[ 0.56230038 -0.25915681],[ 0.28803561 -0.26701596],[ 0.81018384 -0.25550801],375.0
47,47,,[ 0.56171938 -0.25920411],[ 0.24127823 -0.26791654],[ 0.81018384 -0.25595975],362.0
48,48,,[ 0.561772   -0.25913903],[ 0.24127823 -0.26701596],[ 0.81018384 -0.25472295],376.0
49,49,,[ 0.56073798 -0.259263  ],[ 0.30833816 -0.26791654],[ 0.81018384 -0.25478075],397.0
50,50,,[ 0.55894    -0.25921912],[ 0.25980747 -0.26791654],[ 0.8254198  -0.25478075],382.0
