,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.41917573 -0.30630033],[ 0.08158996 -0.32826952],[ 0.91841004 -0.28744891],
1,1,,[ 0.42040586 -0.30668427],[ 0.09414226 -0.3268292 ],[ 0.91841004 -0.28885519],356.0
2,2,,[ 0.42246862 -0.30660859],[ 0.09414226 -0.3268292 ],[ 0.89539749 -0.29142885],392.0
3,3,,[ 0.42157741 -0.30690474],[ 0.07112971 -0.31919028],[ 0.90794979 -0.29204805],382.0
4,4,,[ 0.42482845 -0.30692343],[ 0.07740586 -0.3268292 ],[ 0.89539749 -0.28858446],369.0
5,5,,[ 0.43357741 -0.30688187],[ 0.07112971 -0.32826952],[ 0.90167364 -0.28858446],391.0
6,6,,[ 0.43641841 -0.30685386],[ 0.07112971 -0.32071042],[ 0.90167364 -0.28858446],371.0
7,7,,[ 0.43784937 -0.30666922],[ 0.07112971 -0.32826952],[ 0.90167364 -0.29382993],367.0
8,8,,[ 0.44070711 -0.30688977],[ 0.07112971 -0.32826952],[ 0.92677824 -0.29334199],375.0
9,9,,[ 0.43849791 -0.30703352],[ 0.07112971 -0.32826952],[ 0.92677824 -0.28858446],364.0
10,10,,[ 0.44688703 -0.30687811],[ 0.07112971 -0.32826952],[ 0.92677824 -0.29448727],391.0
11,11,,[ 0.4489205  -0.30694399],[ 0.07112971 -0.32231072],[ 0.90167364 -0.29176572],386.0
12,12,,[ 0.45008368 -0.3067334 ],[ 0.07112971 -0.32133314],[ 0.92468619 -0.28744891],386.0
13,13,,[ 0.45066946 -0.30673078],[ 0.07112971 -0.32826952],[ 0.92677824 -0.28858446],385.0
14,14,,[ 0.4506318  -0.30673339],[ 0.07112971 -0.32826952],[ 0.92677824 -0.28744891],374.0
15,15,,[ 0.44881172 -0.30672961],[ 0.06276151 -0.32133314],[ 0.92677824 -0.28858446],375.0
16,16,,[ 0.45217155 -0.30684689],[ 0.06276151 -0.31919028],[ 0.92677824 -0.28858446],381.0
17,17,,[ 0.45071548 -0.30693095],[ 0.08995816 -0.32826952],[ 0.92677824 -0.28858446],376.0
