,gen,nevals
0,1,500
1,2,378
2,3,384
3,4,391
4,5,393
5,6,370
6,7,385
7,8,376
8,9,379
9,10,363
10,11,367
11,12,357
12,13,396
13,14,391
14,15,392
15,16,391
16,17,385
17,18,393
18,19,384
19,20,374
20,21,375
21,22,351
22,23,368
23,24,387
24,25,377
25,26,386
26,27,383
27,28,383
28,29,409
29,30,393
30,31,355
31,32,384
32,33,383
33,34,393
34,35,371
35,36,373
36,37,377
37,38,386
38,39,381
39,40,384
40,41,361
41,42,381
42,43,406
43,44,367
44,45,387
45,46,365
46,47,377
47,48,388
48,49,394
49,50,377
