,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.5037971  -0.27521965],[ 0.19806763 -0.28409579],[ 0.74879227 -0.26506651],
1,1,,[ 0.50880193 -0.27540212],[ 0.2173913  -0.28389782],[ 0.76811594 -0.2672507 ],379.0
2,2,,[ 0.51111111 -0.2754077 ],[ 0.2173913  -0.28280289],[ 0.77294686 -0.26805072],372.0
3,3,,[ 0.51177778 -0.27536919],[ 0.2173913  -0.28280289],[ 0.77294686 -0.26782511],365.0
4,4,,[ 0.51570048 -0.27542467],[ 0.21256039 -0.28085125],[ 0.77294686 -0.26782511],382.0
5,5,,[ 0.51788406 -0.2753717 ],[ 0.25603865 -0.28344172],[ 0.77294686 -0.26737739],390.0
6,6,,[ 0.52075362 -0.27532699],[ 0.25603865 -0.2840227 ],[ 0.76811594 -0.26737739],384.0
7,7,,[ 0.52398068 -0.27521742],[ 0.25603865 -0.28349094],[ 0.80676329 -0.26737739],372.0
8,8,,[ 0.52637681 -0.27525735],[ 0.22705314 -0.28349094],[ 0.80676329 -0.26512124],391.0
9,9,,[ 0.52720773 -0.27532626],[ 0.19806763 -0.28281696],[ 0.80193237 -0.26512124],388.0
10,10,,[ 0.52830918 -0.27538619],[ 0.19806763 -0.28391122],[ 0.80193237 -0.26512124],368.0
11,11,,[ 0.53107246 -0.27538467],[ 0.19806763 -0.28409579],[ 0.80193237 -0.26512124],395.0
12,12,,[ 0.5313913  -0.27545369],[ 0.22705314 -0.28389782],[ 0.80193237 -0.2672507 ],364.0
13,13,,[ 0.5316715  -0.27541097],[ 0.19806763 -0.28349094],[ 0.7826087  -0.26737739],382.0
14,14,,[ 0.53410628 -0.27542218],[ 0.26086957 -0.28389782],[ 0.7826087  -0.26506651],372.0
15,15,,[ 0.53137198 -0.27546912],[ 0.25120773 -0.2840227 ],[ 0.77294686 -0.26780656],394.0
16,16,,[ 0.52913043 -0.27546158],[ 0.22222222 -0.28389782],[ 0.77777778 -0.26780615],415.0
17,17,,[ 0.53052174 -0.27545007],[ 0.22222222 -0.28389782],[ 0.79227053 -0.26983051],376.0
18,18,,[ 0.53233816 -0.27539896],[ 0.22222222 -0.28391122],[ 0.78743961 -0.2672507 ],372.0
19,19,,[ 0.52920773 -0.27539849],[ 0.26086957 -0.28280289],[ 0.79227053 -0.26780656],368.0
20,20,,[ 0.52802899 -0.2753163 ],[ 0.25603865 -0.28389782],[ 0.79227053 -0.26737739],402.0
21,21,,[ 0.52954589 -0.27526719],[ 0.25603865 -0.27995489],[ 0.77294686 -0.26506651],412.0
22,22,,[ 0.53       -0.27528955],[ 0.24154589 -0.28389782],[ 0.80193237 -0.26805072],404.0
23,23,,[ 0.52808696 -0.27549151],[ 0.24154589 -0.28391122],[ 0.80193237 -0.26783531],368.0
24,24,,[ 0.52901449 -0.27551796],[ 0.24154589 -0.2827333 ],[ 0.80193237 -0.26783531],387.0
25,25,,[ 0.52804831 -0.27546442],[ 0.24637681 -0.28389782],[ 0.80193237 -0.26882066],406.0
26,26,,[ 0.52919807 -0.27541421],[ 0.23188406 -0.28389782],[ 0.80193237 -0.26512124],375.0
27,27,,[ 0.53058937 -0.27540738],[ 0.24637681 -0.2840227 ],[ 0.77294686 -0.26737739],386.0
28,28,,[ 0.53388406 -0.2754515 ],[ 0.24637681 -0.2840227 ],[ 0.77294686 -0.26506651],367.0
29,29,,[ 0.53451208 -0.2753859 ],[ 0.24637681 -0.28391122],[ 0.77294686 -0.26782511],369.0
30,30,,[ 0.53443478 -0.27537093],[ 0.24637681 -0.28391122],[ 0.77294686 -0.26506651],400.0
31,31,,[ 0.5361256  -0.27549995],[ 0.25603865 -0.28349094],[ 0.77294686 -0.26805072],375.0
32,32,,[ 0.53182609 -0.27551988],[ 0.25603865 -0.28391122],[ 0.77294686 -0.2672507 ],398.0
33,33,,[ 0.53226087 -0.27543231],[ 0.25603865 -0.28409579],[ 0.78743961 -0.26782511],411.0
34,34,,[ 0.53554589 -0.2754336 ],[ 0.24154589 -0.28389782],[ 0.78743961 -0.26782511],390.0
35,35,,[ 0.52930435 -0.27544483],[ 0.26086957 -0.28409579],[ 0.79227053 -0.26780615],386.0
36,36,,[ 0.53174879 -0.27542237],[ 0.26086957 -0.28349094],[ 0.79227053 -0.26780615],385.0
37,37,,[ 0.53047343 -0.27549125],[ 0.19806763 -0.28383589],[ 0.79227053 -0.26780615],369.0
38,38,,[ 0.53038647 -0.27551036],[ 0.25120773 -0.28409579],[ 0.79227053 -0.26784234],370.0
39,39,,[ 0.53028986 -0.27533534],[ 0.19806763 -0.28280289],[ 0.79227053 -0.26780656],403.0
40,40,,[ 0.53242512 -0.27532141],[ 0.24154589 -0.2840227 ],[ 0.79227053 -0.26780656],380.0
41,41,,[ 0.53410628 -0.2753602 ],[ 0.25603865 -0.2840227 ],[ 0.8115942  -0.26512124],367.0
42,42,,[ 0.5344058  -0.27533265],[ 0.25120773 -0.2840227 ],[ 0.8115942  -0.26512124],378.0
43,43,,[ 0.53501449 -0.27526155],[ 0.25120773 -0.28395381],[ 0.8115942  -0.26512124],367.0
44,44,,[ 0.53507246 -0.27538206],[ 0.25120773 -0.28395381],[ 0.8115942  -0.26512124],383.0
45,45,,[ 0.532657   -0.27537398],[ 0.25120773 -0.28349094],[ 0.8115942  -0.26506651],396.0
46,46,,[ 0.52962319 -0.27540325],[ 0.25120773 -0.28389782],[ 0.8115942  -0.26506651],390.0
47,47,,[ 0.53188406 -0.27538244],[ 0.25120773 -0.28349094],[ 0.8115942  -0.26780656],373.0
48,48,,[ 0.53403865 -0.27539516],[ 0.25120773 -0.28409579],[ 0.8115942  -0.26780615],389.0
49,49,,[ 0.52972947 -0.27540609],[ 0.25120773 -0.28391122],[ 0.8115942  -0.26798088],385.0
50,50,,[ 0.5321256  -0.27537483],[ 0.25603865 -0.28395381],[ 0.8115942 -0.2672507],381.0
