,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51771194 -0.29529354],[ 0.27462406 -0.32032877],[ 0.80291353 -0.28121616],
1,1,,[ 0.51687547 -0.29737172],[ 0.24525376 -0.32032877],[ 0.79013158 -0.28158397],371.0
2,2,,[ 0.52206382 -0.29765544],[ 0.27969925 -0.32032877],[ 0.79013158 -0.28158397],385.0
3,3,,[ 0.5235078  -0.29773649],[ 0.23585526 -0.30746833],[ 0.80291353 -0.28126226],383.0
4,4,,[ 0.52495179 -0.29795957],[ 0.23298872 -0.3069162 ],[ 0.76781015 -0.28126226],379.0
5,5,,[ 0.5273782 -0.2979991],[ 0.23298872 -0.30739843],[ 0.80291353 -0.28346226],373.0
6,6,,[ 0.52635273 -0.29801461],[ 0.23298872 -0.3201393 ],[ 0.80291353 -0.28306502],365.0
7,7,,[ 0.52753449 -0.29791919],[ 0.22246241 -0.32032877],[ 0.76781015 -0.28158397],393.0
8,8,,[ 0.52631945 -0.29771743],[ 0.23984962 -0.3201393 ],[ 0.79699248 -0.28121616],369.0
9,9,,[ 0.52816767 -0.2977151 ],[ 0.23585526 -0.3069162 ],[ 0.80291353 -0.28121616],380.0
10,10,,[ 0.52789812 -0.29818282],[ 0.23585526 -0.32032877],[ 0.80418233 -0.28338799],375.0
11,11,,[ 0.52808073 -0.29806117],[ 0.23585526 -0.3201393 ],[ 0.80418233 -0.28126226],371.0
12,12,,[ 0.5294391  -0.29777862],[ 0.23585526 -0.3201393 ],[ 0.80418233 -0.28121616],353.0
13,13,,[ 0.53382143 -0.29776518],[ 0.22852444 -0.32032877],[ 0.80418233 -0.28334671],389.0
14,14,,[ 0.53562632 -0.29784542],[ 0.22932331 -0.32014246],[ 0.80418233 -0.28334671],384.0
15,15,,[ 0.53125244 -0.29769492],[ 0.20507519 -0.32032877],[ 0.78933271 -0.28335208],388.0
16,16,,[ 0.53678835 -0.29801725],[ 0.23585526 -0.32014246],[ 0.80291353 -0.28334671],380.0
17,17,,[ 0.53777791 -0.29775884],[ 0.26729323 -0.30376412],[ 0.80291353 -0.28259119],404.0
18,18,,[ 0.53686964 -0.29773574],[ 0.23585526 -0.30994397],[ 0.78280075 -0.28259119],368.0
19,19,,[ 0.5372968  -0.29797648],[ 0.2325188  -0.32032877],[ 0.80737782 -0.28206547],385.0
20,20,,[ 0.5378375  -0.29789655],[ 0.2325188  -0.32014246],[ 0.76940789 -0.28308194],387.0
