,gen,evals,avg,min,max,nevals
0,0,500.0,[0.29503571 0.72915789],[0. 0.],[1. 1.],
1,1,,[0.32375 0.7088 ],[0. 0.],[1. 1.],377.0
2,2,,[0.33628571 0.69793684],[0. 0.],[1. 1.],390.0
3,3,,[0.35933929 0.67248421],[0. 0.],[1. 1.],370.0
4,4,,[0.37766071 0.66467368],[0. 0.],[1. 1.],393.0
5,5,,[0.40623214 0.64734737],[0. 0.],[1. 1.],369.0
6,6,,[0.41198214 0.63854737],[0. 0.],[1. 1.],375.0
7,7,,[0.40932143 0.64701053],[0. 0.],[1. 1.],366.0
8,8,,[0.42635714 0.63132632],[0. 0.],[1. 1.],376.0
9,9,,[0.456875   0.60705263],[0. 0.],[1. 1.],375.0
10,10,,[0.46592857 0.60094737],[0. 0.],[1. 1.],392.0
11,11,,[0.46219643 0.59524211],[0. 0.],[1. 1.],369.0
12,12,,[0.46132143 0.592     ],[0. 0.],[1. 1.],391.0
13,13,,[0.473125   0.58463158],[0. 0.],[1. 1.],392.0
14,14,,[0.47233929 0.58692632],[0. 0.],[1. 1.],374.0
15,15,,[0.48085714 0.57854737],[0. 0.],[1. 1.],374.0
16,16,,[0.48642857 0.58334737],[0. 0.],[1. 1.],364.0
17,17,,[0.49948214 0.57185263],[0. 0.],[1. 1.],385.0
18,18,,[0.49176786 0.578     ],[0. 0.],[1. 1.],374.0
19,19,,[0.49264286 0.58286316],[0. 0.],[1. 1.],368.0
20,20,,[0.49283929 0.58351579],[0. 0.],[1. 1.],380.0
21,21,,[0.49728571 0.58734737],[0. 0.],[1. 1.],391.0
22,22,,[0.50626786 0.58065263],[0. 0.],[1. 1.],400.0
23,23,,[0.50755357 0.57267368],[0. 0.],[1. 1.],377.0
24,24,,[0.51075    0.56608421],[0. 0.],[1. 1.],373.0
25,25,,[0.49994643 0.57532632],[0. 0.],[1. 1.],394.0
26,26,,[0.50096429 0.57694737],[0. 0.],[1. 1.],394.0
27,27,,[0.48569643 0.59463158],[0. 0.],[1. 1.],384.0
28,28,,[0.49192857 0.59134737],[0. 0.],[1. 1.],386.0
29,29,,[0.48091071 0.59543158],[0. 0.],[1. 1.],391.0
30,30,,[0.48442857 0.59155789],[0. 0.],[1. 1.],380.0
