,gen,nevals
0,1,500
1,2,364
2,3,392
3,4,380
4,5,382
5,6,370
6,7,372
7,8,373
8,9,363
9,10,368
10,11,367
11,12,379
12,13,378
13,14,386
14,15,382
15,16,364
16,17,391
17,18,355
18,19,362
19,20,394
20,21,368
21,22,348
22,23,364
23,24,387
24,25,371
25,26,391
26,27,387
27,28,387
28,29,387
29,30,392
30,31,380
31,32,391
32,33,387
33,34,385
34,35,380
35,36,390
36,37,386
37,38,366
38,39,374
39,40,362
40,41,368
41,42,376
42,43,387
43,44,376
44,45,369
45,46,382
46,47,387
47,48,369
48,49,390
49,50,355
