,gen,nevals
0,1,500
1,2,377
2,3,372
3,4,392
4,5,365
5,6,390
6,7,386
7,8,386
8,9,397
9,10,380
10,11,370
11,12,392
12,13,372
13,14,370
14,15,373
15,16,403
16,17,379
17,18,385
18,19,387
19,20,357
20,21,383
21,22,392
22,23,367
23,24,385
24,25,392
25,26,389
26,27,376
27,28,382
28,29,377
29,30,362
30,31,379
31,32,375
32,33,399
33,34,368
34,35,371
35,36,379
36,37,390
37,38,386
38,39,375
39,40,382
40,41,381
41,42,387
42,43,395
43,44,387
44,45,373
45,46,391
46,47,403
47,48,384
48,49,398
49,50,391
