,gen,nevals
0,1,500
1,2,365
2,3,357
3,4,384
4,5,372
5,6,377
6,7,382
7,8,392
8,9,394
9,10,368
10,11,380
11,12,385
12,13,386
13,14,375
14,15,394
15,16,380
16,17,365
17,18,364
18,19,409
19,20,383
20,21,385
21,22,380
22,23,391
23,24,395
24,25,392
25,26,365
26,27,379
27,28,384
28,29,393
29,30,364
30,31,394
31,32,374
32,33,379
33,34,365
34,35,360
35,36,375
36,37,377
37,38,376
38,39,388
39,40,381
40,41,363
41,42,387
42,43,398
43,44,374
44,45,367
45,46,388
46,47,381
47,48,370
48,49,389
49,50,392
