,gen,evals,avg,min,max,nevals
0,0,500.0,[0.34325    0.68846316],[0. 0.],[1. 1.],
1,1,,[0.39560714 0.64625263],[0. 0.],[1. 1.],382.0
2,2,,[0.39301786 0.64452632],[0. 0.],[1. 1.],414.0
3,3,,[0.40005357 0.63530526],[0. 0.],[1. 1.],385.0
4,4,,[0.44114286 0.60016842],[0. 0.],[1. 1.],378.0
5,5,,[0.43319643 0.61722105],[0. 0.],[1. 1.],376.0
6,6,,[0.44583929 0.60947368],[0. 0.],[1. 1.],390.0
7,7,,[0.45758929 0.59873684],[0. 0.],[1. 1.],394.0
8,8,,[0.45175    0.60806316],[0. 0.],[1. 1.],393.0
9,9,,[0.45375    0.60618947],[0. 0.],[1. 1.],382.0
10,10,,[0.46896429 0.59797895],[0. 0.],[1. 1.],386.0
11,11,,[0.48553571 0.58010526],[0. 0.],[1. 1.],395.0
12,12,,[0.50048214 0.56444211],[0. 0.],[1. 1.],379.0
13,13,,[0.49391071 0.57294737],[0. 0.],[1. 1.],408.0
14,14,,[0.49330357 0.57524211],[0. 0.],[1. 1.],391.0
15,15,,[0.50489286 0.56534737],[0. 0.],[1. 1.],400.0
16,16,,[0.50308929 0.56482105],[0. 0.],[1. 1.],385.0
17,17,,[0.49817857 0.57088421],[0. 0.],[1. 1.],385.0
18,18,,[0.506875   0.56303158],[0. 0.],[1. 1.],365.0
19,19,,[0.50523214 0.56648421],[0. 0.],[1. 1.],384.0
20,20,,[0.50448214 0.56701053],[0. 0.],[1. 1.],379.0
21,21,,[0.50532143 0.56673684],[0. 0.],[1. 1.],386.0
22,22,,[0.51407143 0.56014737],[0. 0.],[1. 1.],390.0
23,23,,[0.515  0.5596],[0. 0.],[1. 1.],404.0
24,24,,[0.51775    0.55968421],[0. 0.],[1. 1.],379.0
25,25,,[0.51633929 0.56136842],[0. 0.],[1. 1.],390.0
26,26,,[0.50735714 0.57065263],[0. 0.],[1. 1.],399.0
27,27,,[0.51042857 0.56694737],[0. 0.],[1. 1.],377.0
28,28,,[0.51217857 0.56018947],[0. 0.],[1. 1.],377.0
29,29,,[0.50119643 0.56983158],[0. 0.],[1. 1.],386.0
30,30,,[0.51196429 0.56608421],[0. 0.],[1. 1.],358.0
31,31,,[0.51989286 0.55547368],[0. 0.],[1. 1.],392.0
32,32,,[0.53228571 0.54768421],[0. 0.],[1. 1.],392.0
33,33,,[0.53792857 0.54170526],[0. 0.],[1. 1.],386.0
34,34,,[0.52275    0.55522105],[0. 0.],[1. 1.],386.0
35,35,,[0.51017857 0.56313684],[0. 0.],[1. 1.],392.0
36,36,,[0.50791071 0.56837895],[0. 0.],[1. 1.],377.0
37,37,,[0.51823214 0.56442105],[0. 0.],[1. 1.],382.0
38,38,,[0.51741071 0.56006316],[0. 0.],[1. 1.],375.0
39,39,,[0.51121429 0.57063158],[0. 0.],[1. 1.],382.0
40,40,,[0.50585714 0.57568421],[0. 0.],[1. 1.],376.0
41,41,,[0.50867857 0.57595789],[0. 0.],[1. 1.],372.0
42,42,,[0.51391071 0.5676    ],[0. 0.],[1. 1.],358.0
43,43,,[0.51746429 0.56332632],[0. 0.],[1. 1.],388.0
44,44,,[0.50991071 0.56903158],[0. 0.],[1. 1.],372.0
45,45,,[0.51426786 0.56593684],[0. 0.],[1. 1.],385.0
46,46,,[0.51453571 0.56351579],[0. 0.],[1. 1.],375.0
47,47,,[0.51978571 0.56496842],[0. 0.],[1. 1.],382.0
48,48,,[0.51680357 0.55945263],[0. 0.],[1. 1.],370.0
49,49,,[0.52396429 0.55818947],[0. 0.],[1. 1.],369.0
50,50,,[0.52464286 0.55829474],[0. 0.],[1. 1.],379.0
