,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.40134728 -0.3065027 ],[ 0.05857741 -0.32646838],[ 0.92677824 -0.28858413],
1,1,,[ 0.41100418 -0.30238945],[ 0.05857741 -0.32570601],[ 0.90794979 -0.29198717],372.0
2,2,,[ 0.41658577 -0.30106796],[ 0.06694561 -0.32570601],[ 0.90585774 -0.28858413],388.0
3,3,,[ 0.41835983 -0.30084925],[ 0.05857741 -0.32026911],[ 0.90585774 -0.29198717],398.0
4,4,,[ 0.4250795  -0.30089336],[ 0.05857741 -0.32026911],[ 0.90585774 -0.29172414],360.0
5,5,,[ 0.43379079 -0.30066563],[ 0.05857741 -0.32026911],[ 0.90585774 -0.29172414],365.0
6,6,,[ 0.43974477 -0.30048324],[ 0.05857741 -0.32318697],[ 0.92677824 -0.28858413],389.0
7,7,,[ 0.443841   -0.30078925],[ 0.05857741 -0.32570601],[ 0.92677824 -0.29304818],386.0
8,8,,[ 0.44954812 -0.30079133],[ 0.05857741 -0.31924558],[ 0.92677824 -0.29464061],369.0
9,9,,[ 0.44966109 -0.30059468],[ 0.05857741 -0.32035519],[ 0.92677824 -0.29572745],370.0
10,10,,[ 0.44951046 -0.30051847],[ 0.07322176 -0.31978584],[ 0.92677824 -0.29198717],389.0
11,11,,[ 0.44917992 -0.30070814],[ 0.07322176 -0.32035519],[ 0.92677824 -0.28858413],377.0
12,12,,[ 0.44790795 -0.30076869],[ 0.07322176 -0.32318697],[ 0.90794979 -0.28858413],385.0
13,13,,[ 0.4397364 -0.3008456],[ 0.07322176 -0.32097593],[ 0.90794979 -0.29172414],385.0
14,14,,[ 0.44350209 -0.30062615],[ 0.06485356 -0.31868952],[ 0.90794979 -0.29560506],385.0
15,15,,[ 0.45041841 -0.30084425],[ 0.06485356 -0.32641289],[ 0.92887029 -0.29610589],379.0
16,16,,[ 0.44355649 -0.30091575],[ 0.05857741 -0.32641289],[ 0.88493724 -0.29266428],377.0
17,17,,[ 0.44208787 -0.30088912],[ 0.05857741 -0.32026911],[ 0.89958159 -0.29583138],386.0
18,18,,[ 0.44073222 -0.30127052],[ 0.07322176 -0.32646838],[ 0.88702929 -0.29304818],360.0
19,19,,[ 0.44186611 -0.30095704],[ 0.07322176 -0.32318697],[ 0.90167364 -0.29159668],380.0
20,20,,[ 0.44122176 -0.30085899],[ 0.06694561 -0.32570601],[ 0.94560669 -0.2956506 ],382.0
21,21,,[ 0.44236402 -0.30084485],[ 0.06694561 -0.32318697],[ 0.90167364 -0.29226538],385.0
22,22,,[ 0.4500251 -0.3008664],[ 0.07322176 -0.32318697],[ 0.90167364 -0.29172414],380.0
23,23,,[ 0.45086611 -0.30083631],[ 0.07322176 -0.32641289],[ 0.90794979 -0.29633511],390.0
24,24,,[ 0.45092887 -0.3010142 ],[ 0.07322176 -0.32641289],[ 0.91631799 -0.29159668],392.0
25,25,,[ 0.44882845 -0.30078294],[ 0.07322176 -0.32028638],[ 0.91631799 -0.29159668],376.0
26,26,,[ 0.44869874 -0.30060581],[ 0.06276151 -0.32318697],[ 0.91631799 -0.29240473],396.0
27,27,,[ 0.45372385 -0.30073803],[ 0.07322176 -0.32641289],[ 0.91631799 -0.29266428],352.0
28,28,,[ 0.4492887 -0.3007806],[ 0.06694561 -0.32318697],[ 0.91631799 -0.29159668],383.0
29,29,,[ 0.45532218 -0.30071009],[ 0.07322176 -0.32318697],[ 0.91631799 -0.29304818],398.0
30,30,,[ 0.46072803 -0.30092654],[ 0.07322176 -0.32318697],[ 0.91422594 -0.29464061],372.0
31,31,,[ 0.46541423 -0.30095098],[ 0.07322176 -0.31815942],[ 0.91841004 -0.29464061],388.0
32,32,,[ 0.46105858 -0.30078326],[ 0.07322176 -0.32566342],[ 0.91422594 -0.29464061],369.0
33,33,,[ 0.46322176 -0.300947  ],[ 0.07322176 -0.32318697],[ 0.91422594 -0.29240473],377.0
34,34,,[ 0.46545607 -0.300732  ],[ 0.07322176 -0.32570601],[ 0.91422594 -0.29240473],377.0
35,35,,[ 0.46041004 -0.30094707],[ 0.07322176 -0.32646838],[ 0.91422594 -0.29572745],389.0
36,36,,[ 0.46012134 -0.30121031],[ 0.07322176 -0.32570601],[ 0.94560669 -0.29610589],385.0
37,37,,[ 0.46381172 -0.30103265],[ 0.07322176 -0.32570601],[ 0.94560669 -0.29240473],383.0
38,38,,[ 0.46018828 -0.30098994],[ 0.07322176 -0.32570601],[ 0.94560669 -0.28858413],371.0
39,39,,[ 0.45594979 -0.30092491],[ 0.05857741 -0.32570601],[ 0.94560669 -0.29159668],368.0
40,40,,[ 0.45116318 -0.30082137],[ 0.07322176 -0.32646838],[ 0.94560669 -0.29198717],382.0
41,41,,[ 0.44978661 -0.30090801],[ 0.07322176 -0.32646838],[ 0.94142259 -0.29226538],365.0
42,42,,[ 0.44864017 -0.30084556],[ 0.07322176 -0.32641289],[ 0.93305439 -0.29058617],374.0
43,43,,[ 0.4539205  -0.30117391],[ 0.09205021 -0.32646838],[ 0.94560669 -0.29058617],385.0
44,44,,[ 0.44992469 -0.30111682],[ 0.11297071 -0.32646838],[ 0.93096234 -0.29058617],378.0
45,45,,[ 0.44790795 -0.30093139],[ 0.09205021 -0.32318697],[ 0.93514644 -0.29240473],379.0
46,46,,[ 0.44263598 -0.30098789],[ 0.09205021 -0.32006722],[ 0.93514644 -0.29058617],377.0
47,47,,[ 0.44860669 -0.30110593],[ 0.09205021 -0.32570601],[ 0.93096234 -0.29058617],394.0
48,48,,[ 0.44914226 -0.30087429],[ 0.09205021 -0.32006722],[ 0.93096234 -0.29058617],370.0
49,49,,[ 0.45490795 -0.30112905],[ 0.09205021 -0.32641289],[ 0.93096234 -0.29235233],405.0
50,50,,[ 0.45967782 -0.3010697 ],[ 0.10041841 -0.32006722],[ 0.92468619 -0.29198717],368.0
