,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51667594 -0.27521965],[ 0.2006109  -0.28409579],[ 0.73674812 -0.26506651],
1,1,,[ 0.51916024 -0.2752633 ],[ 0.22246241 -0.28344172],[ 0.77979323 -0.26737739],397.0
2,2,,[ 0.52186363 -0.27537195],[ 0.22246241 -0.28083222],[ 0.79445489 -0.26780615],373.0
3,3,,[ 0.52314173 -0.27548038],[ 0.2006109  -0.28395381],[ 0.77180451 -0.26782511],365.0
4,4,,[ 0.52845536 -0.27543274],[ 0.2006109  -0.28409579],[ 0.79445489 -0.26784234],386.0
5,5,,[ 0.52689803 -0.27535   ],[ 0.2006109  -0.28280289],[ 0.78566729 -0.26506651],393.0
6,6,,[ 0.52875404 -0.27531824],[ 0.2006109  -0.28344172],[ 0.78566729 -0.2672507 ],375.0
7,7,,[ 0.53067096 -0.27535915],[ 0.26743421 -0.28281696],[ 0.78566729 -0.2672507 ],367.0
8,8,,[ 0.52638722 -0.27542036],[ 0.22819549 -0.28093458],[ 0.7993891  -0.26737739],379.0
9,9,,[ 0.5302312  -0.27527262],[ 0.22819549 -0.28280289],[ 0.7993891  -0.26512124],378.0
10,10,,[ 0.5319641  -0.27531365],[ 0.21799812 -0.28391122],[ 0.81470865 -0.26780656],380.0
11,11,,[ 0.53621917 -0.27540121],[ 0.20140977 -0.2840227 ],[ 0.81470865 -0.26783531],396.0
12,12,,[ 0.53663252 -0.2753958 ],[ 0.26743421 -0.2827333 ],[ 0.81470865 -0.26782511],377.0
13,13,,[ 0.53706945 -0.27525664],[ 0.26743421 -0.28409579],[ 0.81470865 -0.26506651],378.0
14,14,,[ 0.53787509 -0.27540301],[ 0.26743421 -0.2840227 ],[ 0.81470865 -0.26737739],387.0
15,15,,[ 0.53607472 -0.27543079],[ 0.26743421 -0.2840227 ],[ 0.7762688  -0.26782511],385.0
16,16,,[ 0.53607594 -0.27532352],[ 0.21400376 -0.28280289],[ 0.77147556 -0.26809605],360.0
17,17,,[ 0.5334156  -0.27549692],[ 0.26743421 -0.28206741],[ 0.79299812 -0.26783795],381.0
18,18,,[ 0.53080348 -0.27537001],[ 0.26743421 -0.2840227 ],[ 0.77147556 -0.26806838],373.0
19,19,,[ 0.53115583 -0.27543039],[ 0.26296992 -0.28206741],[ 0.77979323 -0.26810379],386.0
20,20,,[ 0.53322415 -0.27537846],[ 0.22020677 -0.28281696],[ 0.77114662 -0.26737739],384.0
21,21,,[ 0.53253102 -0.27535499],[ 0.22579887 -0.28409579],[ 0.77979323 -0.2672507 ],380.0
22,22,,[ 0.53205949 -0.27535454],[ 0.22579887 -0.28395381],[ 0.77979323 -0.26737739],383.0
23,23,,[ 0.53482754 -0.27542279],[ 0.22579887 -0.28281696],[ 0.77979323 -0.26737739],378.0
24,24,,[ 0.53656053 -0.27536519],[ 0.22579887 -0.28349094],[ 0.75775376 -0.26783531],361.0
25,25,,[ 0.53714023 -0.27546238],[ 0.22579887 -0.28395381],[ 0.75775376 -0.26805072],390.0
26,26,,[ 0.53762744 -0.27539079],[ 0.22579887 -0.28409579],[ 0.79140038 -0.26737739],375.0
27,27,,[ 0.53883102 -0.27541028],[ 0.21066729 -0.28349094],[ 0.78406955 -0.26780656],405.0
28,28,,[ 0.53781842 -0.27536086],[ 0.21066729 -0.28349094],[ 0.78406955 -0.26780615],358.0
29,29,,[ 0.53437425 -0.27543098],[ 0.21066729 -0.28280289],[ 0.78327068 -0.26506651],379.0
30,30,,[ 0.53294624 -0.27547097],[ 0.21066729 -0.28344172],[ 0.80704887 -0.26783531],379.0
31,31,,[ 0.53403111 -0.27528926],[ 0.21066729 -0.2840227 ],[ 0.80704887 -0.26512124],372.0
32,32,,[ 0.53315367 -0.275357  ],[ 0.21066729 -0.28085125],[ 0.80704887 -0.26782511],381.0
33,33,,[ 0.53048929 -0.27547345],[ 0.21066729 -0.28409579],[ 0.80704887 -0.26780656],368.0
34,34,,[ 0.52975367 -0.27542418],[ 0.20986842 -0.28395381],[ 0.77354323 -0.26783795],390.0
35,35,,[ 0.52992171 -0.2753746 ],[ 0.20986842 -0.28349094],[ 0.77354323 -0.26780615],342.0
36,36,,[ 0.53095    -0.27537087],[ 0.21113722 -0.28349094],[ 0.76860902 -0.26780656],358.0
37,37,,[ 0.53061156 -0.27542703],[ 0.21113722 -0.28409579],[ 0.76621241 -0.26737739],400.0
38,38,,[ 0.52981936 -0.27535364],[ 0.2074718  -0.28206122],[ 0.75535714 -0.26737739],397.0
39,39,,[ 0.53147735 -0.27539833],[ 0.2074718  -0.28206741],[ 0.79985902 -0.26737739],376.0
40,40,,[ 0.53183102 -0.27536565],[ 0.2074718  -0.28395381],[ 0.79985902 -0.26737739],353.0
41,41,,[ 0.53309521 -0.27543083],[ 0.2074718  -0.28383589],[ 0.77979323 -0.26807016],358.0
42,42,,[ 0.53428581 -0.27542288],[ 0.19854323 -0.28409579],[ 0.7762688  -0.26805072],382.0
43,43,,[ 0.53470799 -0.27538361],[ 0.19854323 -0.2840227 ],[ 0.7762688  -0.26805072],391.0
44,44,,[ 0.53416645 -0.27537666],[ 0.19854323 -0.28391122],[ 0.77979323 -0.26805072],358.0
45,45,,[ 0.53600602 -0.2753095 ],[ 0.19854323 -0.28409579],[ 0.77979323 -0.26780615],395.0
46,46,,[ 0.53834135 -0.27529051],[ 0.19854323 -0.28389782],[ 0.79285714 -0.26780615],364.0
47,47,,[ 0.54094492 -0.27545794],[ 0.21306391 -0.28391122],[ 0.79285714 -0.26947508],393.0
48,48,,[ 0.53714737 -0.27541658],[ 0.2006109  -0.28349094],[ 0.7925282  -0.26782511],360.0
49,49,,[ 0.53478543 -0.27527514],[ 0.21306391 -0.28391122],[ 0.7925282  -0.26506651],386.0
50,50,,[ 0.53693073 -0.27539032],[ 0.21306391 -0.28281696],[ 0.77899436 -0.26782511],367.0
