,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.54852245 -0.26080793],[ 0.2244898  -0.26791654],[ 0.81632653 -0.25472295],
1,1,,[ 0.54601633 -0.25948338],[ 0.20408163 -0.26785482],[ 0.81632653 -0.25472295],383.0
2,2,,[ 0.54537959 -0.25915117],[ 0.1877551  -0.26640621],[ 0.81632653 -0.25548333],397.0
3,3,,[ 0.54612245 -0.2592013 ],[ 0.20408163 -0.26578041],[ 0.81632653 -0.25595975],401.0
4,4,,[ 0.55030204 -0.25925911],[ 0.20408163 -0.26640621],[ 0.81632653 -0.25472295],374.0
5,5,,[ 0.55115918 -0.2593593 ],[ 0.20816327 -0.2669481 ],[ 0.81632653 -0.25548333],389.0
6,6,,[ 0.5486449  -0.25918343],[ 0.1877551  -0.26505621],[ 0.77959184 -0.25548333],377.0
7,7,,[ 0.55376327 -0.25927484],[ 0.23265306 -0.26785482],[ 0.79591837 -0.25548333],405.0
8,8,,[ 0.54989388 -0.25930597],[ 0.2        -0.26701596],[ 0.79591837 -0.25665921],395.0
9,9,,[ 0.55008163 -0.25926822],[ 0.20408163 -0.2655729 ],[ 0.80408163 -0.25600461],379.0
10,10,,[ 0.55257959 -0.25918772],[ 0.20408163 -0.26576643],[ 0.80408163 -0.25548333],398.0
11,11,,[ 0.55492245 -0.25934962],[ 0.27346939 -0.26624286],[ 0.80408163 -0.25548333],368.0
12,12,,[ 0.5508898  -0.25928357],[ 0.19591837 -0.26625791],[ 0.80408163 -0.257185  ],374.0
13,13,,[ 0.55093061 -0.25921243],[ 0.19591837 -0.26701596],[ 0.80816327 -0.25548333],383.0
14,14,,[ 0.55598367 -0.25919121],[ 0.23673469 -0.26785482],[ 0.80816327 -0.25548333],384.0
15,15,,[ 0.55528163 -0.25923393],[ 0.26122449 -0.26785482],[ 0.80816327 -0.25478075],381.0
16,16,,[ 0.55708571 -0.25909277],[ 0.23265306 -0.26533781],[ 0.80816327 -0.25472295],404.0
17,17,,[ 0.55835918 -0.2592328 ],[ 0.30204082 -0.26791654],[ 0.80816327 -0.25548333],350.0
18,18,,[ 0.5534449  -0.25918046],[ 0.28979592 -0.26791654],[ 0.8122449  -0.25550801],389.0
19,19,,[ 0.55230204 -0.25920959],[ 0.24897959 -0.26624286],[ 0.81632653 -0.25654433],389.0
20,20,,[ 0.5564     -0.25916147],[ 0.23673469 -0.26624286],[ 0.81632653 -0.25472295],359.0
21,21,,[ 0.55431837 -0.2591837 ],[ 0.27346939 -0.26785482],[ 0.7755102  -0.25472295],360.0
22,22,,[ 0.55639184 -0.25917596],[ 0.2       -0.2669481],[ 0.77142857 -0.25472295],366.0
23,23,,[ 0.5582449 -0.2591463],[ 0.2244898  -0.26701596],[ 0.8        -0.25472295],387.0
24,24,,[ 0.55914286 -0.25926328],[ 0.2244898  -0.26701596],[ 0.77142857 -0.25548333],372.0
25,25,,[ 0.55527347 -0.25921015],[ 0.25714286 -0.26791654],[ 0.77142857 -0.25550801],380.0
26,26,,[ 0.55796735 -0.25916706],[ 0.25714286 -0.26640621],[ 0.75918367 -0.25666208],374.0
27,27,,[ 0.55939592 -0.25917454],[ 0.25714286 -0.26791654],[ 0.77959184 -0.25600461],388.0
28,28,,[ 0.55783673 -0.25912698],[ 0.25714286 -0.26612641],[ 0.77959184 -0.25595975],349.0
29,29,,[ 0.55869388 -0.25927799],[ 0.29795918 -0.2669481 ],[ 0.79591837 -0.25472295],385.0
30,30,,[ 0.5579102  -0.25927836],[ 0.29795918 -0.26785482],[ 0.77959184 -0.25478075],380.0
31,31,,[ 0.55617143 -0.25920163],[ 0.25306122 -0.26582457],[ 0.77959184 -0.25600461],349.0
32,32,,[ 0.55773061 -0.25911154],[ 0.25306122 -0.26791654],[ 0.77142857 -0.25595975],387.0
33,33,,[ 0.55926531 -0.25918741],[ 0.22857143 -0.26701596],[ 0.8122449  -0.25595975],366.0
34,34,,[ 0.5592     -0.25919335],[ 0.29387755 -0.26624286],[ 0.8122449  -0.25595975],367.0
35,35,,[ 0.55812245 -0.25925127],[ 0.29795918 -0.26699727],[ 0.8122449  -0.25548333],393.0
36,36,,[ 0.55730612 -0.25927991],[ 0.14285714 -0.26699727],[ 0.8122449  -0.25603797],372.0
37,37,,[ 0.55966531 -0.25924143],[ 0.14285714 -0.26701596],[ 0.84081633 -0.25600461],364.0
38,38,,[ 0.56042449 -0.25933257],[ 0.2244898  -0.26624286],[ 0.84489796 -0.25603797],390.0
39,39,,[ 0.5622449  -0.25919027],[ 0.25306122 -0.2678711 ],[ 0.83265306 -0.25603797],380.0
40,40,,[ 0.5620898  -0.25915334],[ 0.25306122 -0.26699727],[ 0.8244898  -0.25548333],405.0
41,41,,[ 0.56283265 -0.2591654 ],[ 0.1877551  -0.26582457],[ 0.8244898  -0.25595975],371.0
42,42,,[ 0.56246531 -0.25919859],[ 0.19183673 -0.2669481 ],[ 0.8244898  -0.25694392],387.0
43,43,,[ 0.55974694 -0.25914825],[ 0.20816327 -0.26576112],[ 0.8244898  -0.25675027],383.0
44,44,,[ 0.56280816 -0.25924049],[ 0.27346939 -0.26576112],[ 0.80816327 -0.25472295],383.0
45,45,,[ 0.56502857 -0.25925682],[ 0.27346939 -0.26699727],[ 0.82040816 -0.25600461],346.0
46,46,,[ 0.56328163 -0.25925524],[ 0.27346939 -0.26791654],[ 0.82040816 -0.25600461],387.0
47,47,,[ 0.56378776 -0.25920649],[ 0.27346939 -0.26573146],[ 0.80816327 -0.25649614],404.0
48,48,,[ 0.56066939 -0.25912405],[ 0.27755102 -0.26785482],[ 0.80816327 -0.25478075],381.0
49,49,,[ 0.55839184 -0.25916697],[ 0.27755102 -0.26785482],[ 0.81632653 -0.25478075],358.0
50,50,,[ 0.56133061 -0.25927142],[ 0.23265306 -0.26785482],[ 0.85306122 -0.25650604],371.0
