,gen,nevals
0,1,500
1,2,351
2,3,393
3,4,379
4,5,367
5,6,387
6,7,388
7,8,380
8,9,382
9,10,383
10,11,369
11,12,375
12,13,384
13,14,393
14,15,380
15,16,408
16,17,374
17,18,386
18,19,363
19,20,375
20,21,360
21,22,379
22,23,372
23,24,395
24,25,379
25,26,387
26,27,383
27,28,389
28,29,386
29,30,373
30,31,379
31,32,373
32,33,394
33,34,383
34,35,406
35,36,383
36,37,375
37,38,365
38,39,377
39,40,382
40,41,368
41,42,375
42,43,388
43,44,396
44,45,382
45,46,377
46,47,369
47,48,389
48,49,381
49,50,379
