,gen,nevals
0,1,500
1,2,368
2,3,376
3,4,378
4,5,400
5,6,388
6,7,388
7,8,372
8,9,382
9,10,368
10,11,393
11,12,384
12,13,363
13,14,383
14,15,373
15,16,398
16,17,367
17,18,390
18,19,377
19,20,375
20,21,386
21,22,370
22,23,370
23,24,372
24,25,377
25,26,394
26,27,401
27,28,370
28,29,370
29,30,382
30,31,384
31,32,374
32,33,379
33,34,368
34,35,383
35,36,362
36,37,363
37,38,393
38,39,378
39,40,371
40,41,346
41,42,377
42,43,359
43,44,366
44,45,388
45,46,392
46,47,388
47,48,367
48,49,374
49,50,357
