,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22547267 0.76755689],[0. 0.],[1. 1.],
1,1,,[0.24332476 0.73723353],[0. 0.],[1. 1.],383.0
2,2,,[0.25358842 0.74091018],[0. 0.],[1. 1.],378.0
3,3,,[0.26293891 0.72783234],[0. 0.],[1. 1.],371.0
4,4,,[0.28100965 0.71108982],[0. 0.],[1. 1.],362.0
5,5,,[0.28404502 0.70271856],[0. 0.],[1. 1.],398.0
6,6,,[0.29358842 0.69462275],[0. 0.],[1. 1.],408.0
7,7,,[0.29884887 0.68935329],[0. 0.],[1. 1.],352.0
8,8,,[0.30520257 0.67205988],[0. 0.],[1. 1.],364.0
9,9,,[0.29446302 0.67583234],[0. 0.],[1. 1.],381.0
10,10,,[0.29866881 0.66541317],[0. 0.],[1. 1.],369.0
11,11,,[0.30763987 0.65360479],[0. 0.],[1. 1.],392.0
12,12,,[0.31402572 0.64433533],[0. 0.],[1. 1.],379.0
13,13,,[0.3232283  0.64293413],[0. 0.],[1. 1.],366.0
14,14,,[0.33136334 0.64765269],[0. 0.],[1. 1.],382.0
15,15,,[0.34096463 0.64671856],[0. 0.],[1. 1.],403.0
16,16,,[0.34110611 0.65377246],[0. 0.],[1. 1.],371.0
17,17,,[0.3510418 0.646    ],[0. 0.],[1. 1.],392.0
18,18,,[0.34881029 0.64965269],[0. 0.],[1. 1.],390.0
19,19,,[0.35136977 0.65586826],[0. 0.],[1. 1.],379.0
20,20,,[0.35624437 0.64214371],[0. 0.],[1. 1.],397.0
21,21,,[0.35565273 0.64350898],[0. 0.],[1. 1.],384.0
22,22,,[0.34711254 0.63967665],[0. 0.],[1. 1.],360.0
23,23,,[0.34836656 0.64725749],[0. 0.],[1. 1.],364.0
24,24,,[0.34285531 0.6402994 ],[0. 0.],[1. 1.],372.0
25,25,,[0.34976206 0.64234731],[0. 0.],[1. 1.],392.0
26,26,,[0.34353055 0.64210778],[0. 0.],[1. 1.],386.0
27,27,,[0.33756913 0.64020359],[0. 0.],[1. 1.],372.0
28,28,,[0.34336334 0.64673054],[0. 0.],[1. 1.],381.0
29,29,,[0.35012219 0.65205988],[0. 0.],[1. 1.],370.0
30,30,,[0.34797428 0.65731737],[0. 0.],[1. 1.],395.0
31,31,,[0.3399164  0.66413174],[0. 0.],[1. 1.],368.0
32,32,,[0.34526688 0.66712575],[0. 0.],[1. 1.],375.0
33,33,,[0.34982637 0.65477844],[0. 0.],[1. 1.],366.0
34,34,,[0.33736977 0.66267066],[0. 0.],[1. 1.],383.0
35,35,,[0.33766559 0.65313772],[0. 0.],[1. 1.],375.0
36,36,,[0.33419936 0.6482994 ],[0. 0.],[1. 1.],389.0
37,37,,[0.33452733 0.63234731],[0. 0.],[1. 1.],375.0
38,38,,[0.33524116 0.63100599],[0. 0.],[1. 1.],386.0
39,39,,[0.34636013 0.61305389],[0. 0.],[1. 1.],374.0
40,40,,[0.35248875 0.60783234],[0. 0.],[1. 1.],387.0
41,41,,[0.35205145 0.59881437],[0. 0.],[1. 1.],384.0
42,42,,[0.34387138 0.60535329],[0. 0.],[1. 1.],371.0
43,43,,[0.3412283  0.61620359],[0. 0.],[1. 1.],380.0
44,44,,[0.34042444 0.62681437],[0. 0.],[1. 1.],376.0
45,45,,[0.32855949 0.62221557],[0. 0.],[1. 1.],381.0
46,46,,[0.32194212 0.62828743],[0. 0.],[1. 1.],395.0
47,47,,[0.336     0.6277485],[0. 0.],[1. 1.],355.0
48,48,,[0.34335691 0.62426347],[0. 0.],[1. 1.],379.0
49,49,,[0.33318971 0.63158084],[0. 0.],[1. 1.],362.0
50,50,,[0.33985852 0.62926946],[0. 0.],[1. 1.],367.0
