,gen,nevals
0,1,500
1,2,374
2,3,361
3,4,386
4,5,387
5,6,377
6,7,386
7,8,362
8,9,358
9,10,398
10,11,374
11,12,363
12,13,370
13,14,401
14,15,349
15,16,375
16,17,394
17,18,378
18,19,368
19,20,384
20,21,388
21,22,373
22,23,390
23,24,360
24,25,357
25,26,397
26,27,386
27,28,371
28,29,382
29,30,391
30,31,352
31,32,349
32,33,410
33,34,398
34,35,380
35,36,370
36,37,374
37,38,389
38,39,388
39,40,404
40,41,361
41,42,360
42,43,389
43,44,377
44,45,379
45,46,374
46,47,375
47,48,385
48,49,383
49,50,370
