,gen,evals,avg,min,max,nevals
0,0,500.0,[0.2410903  0.75914184],[0. 0.],[1. 1.],
1,1,,[0.25294314 0.75529787],[0. 0.],[1. 1.],389.0
2,2,,[0.25561873 0.74712766],[0. 0.],[1. 1.],381.0
3,3,,[0.25224749 0.75024823],[0. 0.],[1. 1.],387.0
4,4,,[0.26116388 0.73717021],[0. 0.],[1. 1.],386.0
5,5,,[0.27503679 0.7202695 ],[0. 0.],[1. 1.],344.0
6,6,,[0.2966087  0.69895745],[0. 0.],[1. 1.],374.0
7,7,,[0.29176589 0.70524823],[0. 0.],[1. 1.],385.0
8,8,,[0.28949833 0.71026241],[0. 0.],[1. 1.],383.0
9,9,,[0.30585284 0.69309929],[0. 0.],[1. 1.],365.0
10,10,,[0.32621405 0.68255319],[0. 0.],[1. 1.],365.0
11,11,,[0.33123077 0.67592199],[0. 0.],[1. 1.],367.0
12,12,,[0.32784615 0.69029787],[0. 0.],[1. 1.],360.0
13,13,,[0.32027425 0.68600709],[0. 0.],[1. 1.],372.0
14,14,,[0.31106355 0.69342553],[0. 0.],[1. 1.],389.0
15,15,,[0.33064214 0.67231206],[0. 0.],[1. 1.],385.0
16,16,,[0.32833445 0.668     ],[0. 0.],[1. 1.],397.0
17,17,,[0.34087625 0.66115603],[0. 0.],[1. 1.],377.0
18,18,,[0.33519064 0.66402128],[0. 0.],[1. 1.],378.0
19,19,,[0.34669565 0.65259574],[0. 0.],[1. 1.],383.0
20,20,,[0.34500334 0.65024823],[0. 0.],[1. 1.],378.0
21,21,,[0.34865552 0.63896454],[0. 0.],[1. 1.],392.0
22,22,,[0.34858194 0.64089362],[0. 0.],[1. 1.],372.0
23,23,,[0.34762542 0.64540426],[0. 0.],[1. 1.],395.0
24,24,,[0.33976589 0.64446809],[0. 0.],[1. 1.],375.0
25,25,,[0.34470903 0.64505674],[0. 0.],[1. 1.],371.0
26,26,,[0.34752508 0.63796454],[0. 0.],[1. 1.],369.0
27,27,,[0.34586622 0.64409929],[0. 0.],[1. 1.],375.0
28,28,,[0.35491639 0.63495035],[0. 0.],[1. 1.],372.0
29,29,,[0.36397993 0.62501418],[0. 0.],[1. 1.],386.0
30,30,,[0.36753177 0.62468085],[0. 0.],[1. 1.],364.0
