,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22424437 0.77578443],[0. 0.],[1. 1.],
1,1,,[0.2457299  0.76037126],[0. 0.],[1. 1.],396.0
2,2,,[0.26845659 0.72943713],[0. 0.],[1. 1.],382.0
3,3,,[0.26504823 0.72068263],[0. 0.],[1. 1.],391.0
4,4,,[0.2691254  0.71759281],[0. 0.],[1. 1.],378.0
5,5,,[0.26571061 0.72913772],[0. 0.],[1. 1.],380.0
6,6,,[0.27909968 0.71610778],[0. 0.],[1. 1.],398.0
7,7,,[0.27317685 0.71313772],[0. 0.],[1. 1.],387.0
8,8,,[0.26821222 0.72016766],[0. 0.],[1. 1.],369.0
9,9,,[0.29061736 0.70698204],[0. 0.],[1. 1.],385.0
10,10,,[0.30124759 0.70904192],[0. 0.],[1. 1.],391.0
11,11,,[0.29499678 0.71249102],[0. 0.],[1. 1.],386.0
12,12,,[0.29909968 0.69186826],[0. 0.],[1. 1.],383.0
13,13,,[0.29919614 0.68371257],[0. 0.],[1. 1.],393.0
14,14,,[0.30755627 0.68013174],[0. 0.],[1. 1.],375.0
15,15,,[0.31986495 0.67250299],[0. 0.],[1. 1.],376.0
16,16,,[0.31880386 0.6768982 ],[0. 0.],[1. 1.],381.0
17,17,,[0.3203537  0.66576048],[0. 0.],[1. 1.],395.0
18,18,,[0.32639228 0.66219162],[0. 0.],[1. 1.],388.0
19,19,,[0.33021222 0.65653892],[0. 0.],[1. 1.],356.0
20,20,,[0.32920257 0.65791617],[0. 0.],[1. 1.],373.0
21,21,,[0.33918328 0.64735329],[0. 0.],[1. 1.],362.0
22,22,,[0.34909325 0.63736527],[0. 0.],[1. 1.],387.0
23,23,,[0.3572283  0.63929341],[0. 0.],[1. 1.],371.0
24,24,,[0.34084887 0.64384431],[0. 0.],[1. 1.],388.0
25,25,,[0.34359486 0.65141317],[0. 0.],[1. 1.],368.0
26,26,,[0.33361415 0.65535329],[0. 0.],[1. 1.],381.0
27,27,,[0.34890032 0.6434012 ],[0. 0.],[1. 1.],375.0
28,28,,[0.36219293 0.63888623],[0. 0.],[1. 1.],380.0
29,29,,[0.36226367 0.64446707],[0. 0.],[1. 1.],393.0
30,30,,[0.36725402 0.64615569],[0. 0.],[1. 1.],385.0
31,31,,[0.35048232 0.65211976],[0. 0.],[1. 1.],385.0
32,32,,[0.34401929 0.65931737],[0. 0.],[1. 1.],389.0
33,33,,[0.34780064 0.65383234],[0. 0.],[1. 1.],368.0
34,34,,[0.35211576 0.64798802],[0. 0.],[1. 1.],386.0
35,35,,[0.35868167 0.64118563],[0. 0.],[1. 1.],362.0
36,36,,[0.36396141 0.64128144],[0. 0.],[1. 1.],399.0
37,37,,[0.36763987 0.64294611],[0. 0.],[1. 1.],385.0
38,38,,[0.36673955 0.63501796],[0. 0.],[1. 1.],386.0
39,39,,[0.34840514 0.64173653],[0. 0.],[1. 1.],380.0
40,40,,[0.34812219 0.63555689],[0. 0.],[1. 1.],387.0
41,41,,[0.34889389 0.63922156],[0. 0.],[1. 1.],372.0
42,42,,[0.33769132 0.64620359],[0. 0.],[1. 1.],367.0
43,43,,[0.33519614 0.64458683],[0. 0.],[1. 1.],378.0
44,44,,[0.32702894 0.64759281],[0. 0.],[1. 1.],376.0
45,45,,[0.32581994 0.65403593],[0. 0.],[1. 1.],382.0
46,46,,[0.32640514 0.66528144],[0. 0.],[1. 1.],377.0
47,47,,[0.30951125 0.6625988 ],[0. 0.],[1. 1.],378.0
48,48,,[0.30796141 0.66968862],[0. 0.],[1. 1.],373.0
49,49,,[0.29949839 0.67276647],[0. 0.],[1. 1.],382.0
50,50,,[0.30223151 0.68261078],[0. 0.],[1. 1.],385.0
