,gen,nevals
0,1,500
1,2,368
2,3,392
3,4,362
4,5,373
5,6,396
6,7,361
7,8,381
8,9,368
9,10,376
10,11,354
11,12,367
12,13,392
13,14,379
14,15,367
15,16,367
16,17,370
17,18,371
18,19,382
19,20,384
20,21,373
21,22,395
22,23,402
23,24,391
24,25,379
25,26,380
26,27,373
27,28,373
28,29,384
29,30,394
30,31,387
31,32,399
32,33,383
33,34,376
34,35,377
35,36,372
36,37,391
37,38,388
38,39,393
39,40,386
40,41,384
41,42,366
42,43,370
43,44,373
44,45,375
45,46,378
46,47,370
47,48,383
48,49,381
49,50,360
