,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.56170612 -0.26109717],[ 0.18367347 -0.27059526],[ 0.8        -0.25321247],
1,1,,[ 0.55862041 -0.26020478],[ 0.18367347 -0.27057665],[ 0.8        -0.25447673],384.0
2,2,,[ 0.56693878 -0.26003828],[ 0.16326531 -0.26740438],[ 0.8        -0.25392482],388.0
3,3,,[ 0.56712653 -0.2600754 ],[ 0.20816327 -0.26799048],[ 0.79591837 -0.25603826],398.0
4,4,,[ 0.56426939 -0.26002116],[ 0.17142857 -0.27059526],[ 0.79591837 -0.25619569],392.0
5,5,,[ 0.56803265 -0.26006881],[ 0.20408163 -0.26978718],[ 0.79591837 -0.25483838],374.0
6,6,,[ 0.56666939 -0.25996588],[ 0.20408163 -0.26802448],[ 0.79591837 -0.25517235],363.0
7,7,,[ 0.56580408 -0.26009293],[ 0.2122449  -0.27057665],[ 0.8        -0.25483838],366.0
8,8,,[ 0.57046531 -0.26004155],[ 0.17142857 -0.26798765],[ 0.79591837 -0.25598887],382.0
9,9,,[ 0.5686449 -0.2600057],[ 0.26938776 -0.26984924],[ 0.80408163 -0.25598887],384.0
10,10,,[ 0.56879184 -0.2600628 ],[ 0.28571429 -0.26984924],[ 0.80408163 -0.25453736],374.0
11,11,,[ 0.57009796 -0.26017218],[ 0.25714286 -0.26799048],[ 0.80408163 -0.2540447 ],392.0
12,12,,[ 0.56773878 -0.26009075],[ 0.19183673 -0.27057665],[ 0.82040816 -0.2540447 ],378.0
13,13,,[ 0.5684     -0.26011027],[ 0.19183673 -0.27059526],[ 0.82857143 -0.25321247],379.0
14,14,,[ 0.57022041 -0.26006873],[ 0.19183673 -0.26984924],[ 0.83673469 -0.25321959],367.0
15,15,,[ 0.57102041 -0.26011289],[ 0.25714286 -0.26984924],[ 0.83673469 -0.25514585],387.0
16,16,,[ 0.57228571 -0.26009129],[ 0.23673469 -0.26799832],[ 0.83673469 -0.25603826],374.0
17,17,,[ 0.56996735 -0.26013778],[ 0.2122449  -0.27059526],[ 0.83673469 -0.25321247],385.0
18,18,,[ 0.56689796 -0.26005716],[ 0.2122449  -0.26802448],[ 0.82857143 -0.25321247],356.0
19,19,,[ 0.56487347 -0.26009972],[ 0.24081633 -0.27057665],[ 0.82857143 -0.25321247],375.0
20,20,,[ 0.56587755 -0.26006034],[ 0.24489796 -0.27059526],[ 0.82857143 -0.25321247],373.0
21,21,,[ 0.56928163 -0.26009963],[ 0.27346939 -0.27059526],[ 0.82040816 -0.2540447 ],386.0
22,22,,[ 0.57324082 -0.26009519],[ 0.27346939 -0.2695562 ],[ 0.82040816 -0.25447673],408.0
23,23,,[ 0.57094694 -0.26024862],[ 0.18367347 -0.27059526],[ 0.81632653 -0.25321247],377.0
24,24,,[ 0.56770612 -0.26009066],[ 0.26530612 -0.27043124],[ 0.81632653 -0.25598824],370.0
25,25,,[ 0.56558367 -0.26010667],[ 0.26530612 -0.27043124],[ 0.81632653 -0.25598824],389.0
26,26,,[ 0.56306939 -0.26016465],[ 0.26530612 -0.27043124],[ 0.81632653 -0.25599904],374.0
27,27,,[ 0.56574694 -0.26016495],[ 0.25714286 -0.26964462],[ 0.81632653 -0.25392482],400.0
28,28,,[ 0.56526531 -0.26015265],[ 0.26530612 -0.27057665],[ 0.81632653 -0.2540447 ],372.0
29,29,,[ 0.56785306 -0.26011581],[ 0.20408163 -0.26978718],[ 0.82040816 -0.2540447 ],380.0
30,30,,[ 0.56913469 -0.26001006],[ 0.24489796 -0.27043124],[ 0.82040816 -0.2540447 ],373.0
31,31,,[ 0.56942041 -0.26010828],[ 0.25714286 -0.27043124],[ 0.82040816 -0.25620079],391.0
32,32,,[ 0.56521633 -0.26008595],[ 0.25714286 -0.27057665],[ 0.82040816 -0.25392482],392.0
33,33,,[ 0.56158367 -0.26004532],[ 0.26938776 -0.27043124],[ 0.82040816 -0.25392482],368.0
34,34,,[ 0.56034286 -0.26011076],[ 0.26122449 -0.26964462],[ 0.7877551  -0.25392482],371.0
35,35,,[ 0.56107755 -0.25995608],[ 0.26122449 -0.27043124],[ 0.8        -0.25321247],398.0
36,36,,[ 0.56686531 -0.26014476],[ 0.26122449 -0.27043124],[ 0.8        -0.25517235],375.0
37,37,,[ 0.56552653 -0.26017575],[ 0.26122449 -0.27059526],[ 0.8        -0.25599904],376.0
38,38,,[ 0.56364898 -0.26014783],[ 0.20408163 -0.27057665],[ 0.8122449  -0.25392482],362.0
39,39,,[ 0.55916735 -0.26002481],[ 0.17959184 -0.26952712],[ 0.8        -0.25392482],364.0
40,40,,[ 0.56158367 -0.26010371],[ 0.2       -0.2704855],[ 0.8        -0.25447673],368.0
41,41,,[ 0.55814694 -0.26014975],[ 0.18367347 -0.2696634 ],[ 0.7877551 -0.2563565],375.0
42,42,,[ 0.55939592 -0.260058  ],[ 0.18367347 -0.26790754],[ 0.7877551  -0.25483838],372.0
43,43,,[ 0.56019592 -0.26009566],[ 0.22040816 -0.2704855 ],[ 0.7877551  -0.25595347],378.0
44,44,,[ 0.56141224 -0.26002896],[ 0.26122449 -0.27059526],[ 0.7877551  -0.25321959],365.0
45,45,,[ 0.56213878 -0.26010489],[ 0.1877551  -0.27059526],[ 0.77142857 -0.25321959],387.0
46,46,,[ 0.56194286 -0.2601839 ],[ 0.28163265 -0.2695562 ],[ 0.80816327 -0.25453736],372.0
47,47,,[ 0.56343673 -0.2601521 ],[ 0.2244898 -0.2704855],[ 0.80408163 -0.25453736],388.0
48,48,,[ 0.56086531 -0.26017173],[ 0.2244898 -0.2704855],[ 0.81632653 -0.25321959],385.0
49,49,,[ 0.5633551  -0.26009352],[ 0.18367347 -0.2704855 ],[ 0.81632653 -0.25392482],376.0
50,50,,[ 0.56113469 -0.26010555],[ 0.18367347 -0.2704855 ],[ 0.81632653 -0.25598824],378.0
