,gen,nevals
0,1,500
1,2,367
2,3,370
3,4,379
4,5,355
5,6,379
6,7,378
7,8,393
8,9,386
9,10,379
10,11,373
11,12,363
12,13,391
13,14,391
14,15,366
15,16,387
16,17,376
17,18,376
18,19,369
19,20,365
20,21,375
21,22,384
22,23,374
23,24,386
24,25,381
25,26,375
26,27,389
27,28,384
28,29,386
29,30,362
30,31,380
31,32,388
32,33,381
33,34,360
34,35,398
35,36,386
36,37,366
37,38,370
38,39,368
39,40,379
40,41,392
41,42,394
42,43,406
43,44,375
44,45,386
45,46,404
46,47,382
47,48,385
48,49,384
49,50,395
