,gen,nevals
0,1,500
1,2,378
2,3,391
3,4,371
4,5,360
5,6,377
6,7,368
7,8,391
8,9,373
9,10,405
10,11,382
11,12,383
12,13,394
13,14,372
14,15,365
15,16,363
16,17,388
17,18,373
18,19,382
19,20,376
20,21,364
21,22,350
22,23,385
23,24,376
24,25,382
25,26,384
26,27,378
27,28,383
28,29,370
29,30,381
30,31,387
31,32,367
32,33,389
33,34,366
34,35,357
35,36,388
36,37,385
37,38,380
38,39,378
39,40,382
40,41,390
41,42,379
42,43,388
43,44,376
44,45,379
45,46,370
46,47,382
47,48,381
48,49,378
49,50,368
