,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.53318515 -0.02240284],[ 0.28846989 -0.02261532],[ 0.73632021 -0.02224803],
1,1,,[ 0.53718508 -0.02241257],[ 0.21941951 -0.02260831],[ 0.7672264  -0.02224803],388.0
2,2,,[ 0.53906818 -0.02241107],[ 0.21941951 -0.02254929],[ 0.8297264  -0.02227132],380.0
3,3,,[ 0.54532028 -0.02241453],[ 0.21941951 -0.02254929],[ 0.8297264  -0.02227132],393.0
4,4,,[ 0.54567096 -0.02241138],[ 0.21941951 -0.02257965],[ 0.83540822 -0.02227132],384.0
5,5,,[ 0.54918138 -0.02241337],[ 0.27211204 -0.02254481],[ 0.83540822 -0.02229451],369.0
6,6,,[ 0.55302989 -0.02240798],[ 0.26367979 -0.02254929],[ 0.83540822 -0.02224803],363.0
7,7,,[ 0.55931587 -0.02240842],[ 0.29690214 -0.02259638],[ 0.83222351 -0.02224803],368.0
8,8,,[ 0.56039346 -0.0224111 ],[ 0.25032571 -0.02261532],[ 0.83222351 -0.02224803],383.0
9,9,,[ 0.56269962 -0.02240803],[ 0.27099016 -0.02256224],[ 0.83222351 -0.02227002],367.0
10,10,,[ 0.56252034 -0.02240884],[ 0.26693688 -0.02261532],[ 0.83222351 -0.02227002],390.0
11,11,,[ 0.56312638 -0.02240941],[ 0.26693688 -0.02254678],[ 0.83222351 -0.02227122],387.0
12,12,,[ 0.56240511 -0.02241129],[ 0.27410249 -0.02261189],[ 0.83222351 -0.02230195],379.0
13,13,,[ 0.56425941 -0.02240979],[ 0.27410249 -0.02253698],[ 0.83222351 -0.02227122],376.0
14,14,,[ 0.5670579 -0.0224111],[ 0.29578025 -0.02261532],[ 0.82654169 -0.02227122],377.0
15,15,,[ 0.56820599 -0.02240813],[ 0.29578025 -0.02253011],[ 0.82654169 -0.02227122],371.0
16,16,,[ 0.5688834  -0.02241244],[ 0.28372901 -0.0225667 ],[ 0.82654169 -0.02227132],388.0
17,17,,[ 0.56907513 -0.02240941],[ 0.30034019 -0.02257723],[ 0.8297264  -0.02227122],364.0
18,18,,[ 0.56794572 -0.02240989],[ 0.30551534 -0.02254501],[ 0.8297264  -0.02227002],356.0
19,19,,[ 0.57141524 -0.0224119 ],[ 0.29208888 -0.02254929],[ 0.8297264  -0.02228226],389.0
20,20,,[ 0.57077504 -0.02240963],[ 0.29208888 -0.0225667 ],[ 0.8297264  -0.02227002],391.0
21,21,,[ 0.57003706 -0.02240775],[ 0.29458599 -0.02254566],[ 0.83609583 -0.02227002],396.0
22,22,,[ 0.57088615 -0.02241079],[ 0.32133034 -0.02261189],[ 0.83609583 -0.02228981],372.0
23,23,,[ 0.56979697 -0.02240943],[ 0.31231905 -0.02256263],[ 0.84177765 -0.02229451],376.0
24,24,,[ 0.56603141 -0.02241045],[ 0.3063839  -0.02260831],[ 0.84177765 -0.02228226],379.0
25,25,,[ 0.56435987 -0.02241026],[ 0.29465837 -0.0225667 ],[ 0.84109004 -0.02227002],387.0
26,26,,[ 0.56302483 -0.02240993],[ 0.22890127 -0.02261189],[ 0.84109004 -0.02228226],378.0
27,27,,[ 0.56707289 -0.02240963],[ 0.22890127 -0.02259234],[ 0.84109004 -0.02227002],383.0
28,28,,[ 0.56874008 -0.02240918],[ 0.26100174 -0.02261532],[ 0.84109004 -0.02227122],377.0
29,29,,[ 0.56505486 -0.02241007],[ 0.28372901 -0.02261532],[ 0.84109004 -0.02227122],401.0
30,30,,[ 0.56674841 -0.02241042],[ 0.18413434 -0.02261532],[ 0.84109004 -0.02227122],372.0
31,31,,[ 0.56690757 -0.02241088],[ 0.28503185 -0.02261532],[ 0.84109004 -0.02229684],383.0
32,32,,[ 0.56607643 -0.02241004],[ 0.26961494 -0.02257723],[ 0.84109004 -0.02229757],375.0
33,33,,[ 0.56754205 -0.02240815],[ 0.26961494 -0.02253073],[ 0.84109004 -0.02228981],383.0
34,34,,[ 0.56546258 -0.02240923],[ 0.28796323 -0.02256209],[ 0.84814708 -0.02228638],384.0
35,35,,[ 0.56595404 -0.02241001],[ 0.30833816 -0.02261532],[ 0.84814708 -0.02227122],380.0
36,36,,[ 0.56430928 -0.02241211],[ 0.28810799 -0.02259234],[ 0.84814708 -0.02229988],371.0
37,37,,[ 0.56228344 -0.02241109],[ 0.25694847 -0.02259234],[ 0.84246526 -0.02229696],365.0
38,38,,[ 0.56387529 -0.02241062],[ 0.25694847 -0.02260831],[ 0.84246526 -0.02227132],384.0
39,39,,[ 0.56524587 -0.02240944],[ 0.26556167 -0.02256263],[ 0.84246526 -0.02227132],384.0
